"x1","x2","y"
-2.65809139236808,-6.19781149085611,1
-2.64433716889471,7.23212009295821,1
-2.52199021633714,-5.82445377483964,1
2.20390213653445,-6.23169457074255,1
-9.57023760769516,4.21030965168029,0
-6.71604917384684,6.5231184149161,0
-6.66650574654341,-1.65763700380921,1
3.34797169547528,0.254415799863636,1
-2.60959740262479,-2.85062378272414,1
-8.19827695842832,-6.88025636132807,0
-6.09981611836702,5.66138501744717,0
-6.25238642096519,-7.65414624009281,0
0.139262918382883,3.54044544510543,1
8.31452703103423,6.76764545030892,0
-0.547678889706731,3.78164369147271,1
6.00161093752831,-2.83938850276172,1
-6.66076177731156,-5.2276434795931,0
-9.51129023917019,-8.72112745884806,0
4.00272818747908,-9.6275220066309,0
2.05871905665845,3.69688907172531,1
6.80965515319258,-5.17974878661335,0
-5.00144426245242,5.88135577272624,0
-5.40953713469207,-7.01337205711752,0
-2.38488386385143,9.68980748206377,0
2.89784171618521,8.94466619007289,0
-4.52874732669443,4.1656566504389,1
-4.50334386900067,1.87173104379326,1
4.38477441202849,5.91882498469204,0
9.73758242558688,-4.27717486862093,0
1.87446031719446,-2.88717771414667,1
5.14891696162522,-9.83600346837193,0
-5.59998673852533,-3.02965129725635,1
3.03743131458759,5.88666534051299,1
-1.99480738025159,1.22631452511996,1
-2.19032301567495,4.5265593752265,1
-4.81633891351521,-6.74049001652747,0
-6.93678127601743,9.4855838874355,0
8.2506200298667,8.22064090985805,0
5.73388861026615,-4.90120624192059,0
-9.54940614756197,-9.6584609663114,0
7.72050520405173,-8.61589077860117,0
-3.92949422821403,5.1878418168053,1
-5.90993903577328,7.5689166598022,0
2.50118312891573,7.14567711111158,1
6.14942213054746,-1.49530199356377,1
-6.51924632489681,5.6586231244728,0
-5.35274152178317,-9.50600989628583,0
-1.45757548045367,5.38534788414836,1
3.26678170822561,2.63412145432085,1
9.0862737596035,-0.140411481261253,1
-5.37570063956082,-8.14585831016302,0
-1.95576906669885,-1.27650561742485,1
-4.2138344515115,4.75839821156114,1
0.6269171833992,-7.60335206054151,1
-8.30973256845027,-6.37195648625493,0
4.25588906742632,8.4799618087709,0
-6.36284861713648,1.37720719911158,1
1.33201263844967,2.29795496445149,1
-3.15896499436349,6.07660298235714,1
-7.92553853709251,-0.0408328976482153,1
1.92483735270798,4.0679304394871,1
2.67086695879698,7.78688434045762,0
-3.62611128482968,-2.62474267743528,1
-1.9189932430163,-2.94920260086656,1
4.59997084923089,-1.71737334690988,1
-6.28031062427908,-6.11697376240045,0
7.87547260522842,8.5147860320285,0
-7.16652336530387,8.27583726961166,0
0.9245744952932,6.10320627689362,1
-7.06430221907794,-8.60897521022707,0
4.44407705683261,-7.49795677606016,0
7.73398481309414,-5.61381450854242,0
-4.76349429693073,-5.85854220669717,0
-6.47394818719476,-7.82045597210526,0
2.02658290974796,-9.09998026210815,0
-0.78461374156177,-1.82880580890924,1
8.34576171357185,-1.63952441420406,1
5.921123130247,8.0476255575195,0
-0.890047843568027,-3.87974181678146,1
5.99964395631105,-3.06471255607903,1
-0.483990018256009,-3.00818616058677,1
-5.71537736803293,-3.38429663795978,1
-8.45805481076241,3.82766607217491,0
8.12686025630683,7.74381936527789,0
-5.94321860466152,-7.13903663214296,0
2.3378040920943,9.72224256489426,0
5.14538240153342,-9.85461013391614,0
-2.90766434278339,-2.96201398130506,1
1.58072460908443,-0.284051219932735,1
-6.30797328427434,-4.64799053501338,0
6.84953897725791,3.00203672144562,1
4.96806510724127,-6.41282193362713,0
-1.11813616473228,4.05143494252115,1
-6.83934681583196,8.67524688132107,0
8.48280398640782,-7.14457990135998,0
1.87467384152114,-3.32994093652815,1
8.34200697485358,-8.34035326726735,0
1.41610378865153,7.43174811825156,1
-1.44764319062233,5.38598051294684,1
3.93888552673161,-4.21698822174221,1
-1.20834569446743,-8.72124545741826,1
8.27485843095928,-0.940433968789876,1
1.05632560327649,-6.93731566891074,1
1.26386021729559,0.825129570439458,1
-0.235577211715281,-5.5600242363289,1
-0.121208978816867,-2.79347872827202,1
0.627933763898909,4.39821836538613,1
-2.45676493737847,-2.410868126899,1
9.10542032681406,7.32623246964067,0
3.16544773522764,-5.20669772289693,1
0.411836234852672,5.98025846295059,1
-5.85279333405197,8.55387439951301,0
3.68980403989553,9.85096598509699,0
5.08813205175102,8.82611883338541,0
-1.59006337635219,4.44174496922642,1
0.803035604767501,5.18845764920115,1
-4.36078009661287,-4.90226273424923,1
2.51945910044014,-3.68494599591941,1
5.70296425838023,7.53269657026976,0
-2.6527593145147,-2.35832233913243,1
0.273848469369113,-4.48699870146811,1
4.66884643305093,3.66157194133848,1
5.99577181972563,9.03046117164195,0
-7.4190319608897,-8.42097428627312,0
2.15279208030552,6.84837395790964,1
3.34076941478997,9.08377683721483,0
-2.20243704505265,-5.11393663473427,1
3.63972079474479,3.17606126889586,1
-0.41075692512095,-3.89853585045785,1
-5.21408070810139,-8.62260324880481,0
-5.09845646098256,-7.1832476137206,0
8.12349371146411,-7.02968794852495,0
-9.91521044634283,-2.83360066823661,0
-6.43672418780625,8.6947129201144,0
7.76858039200306,0.943709253333509,1
-9.89230216946453,3.01149481907487,0
1.66511675808579,6.17801791988313,1
-9.71568434033543,0.335485888645053,0
-9.9064927874133,-9.09070088062435,0
1.31639293394983,3.26125257182866,1
0.104368855245411,0.397802069783211,1
2.9389896383509,-7.60520501993597,0
8.44210166949779,-4.74891115445644,0
-7.49834864865988,8.70964243542403,0
-1.59766255412251,2.68608971033245,1
1.70309782959521,0.76411391608417,1
8.78026929218322,-9.11142909899354,0
0.379395233467221,2.82649750355631,1
-0.664726230315864,8.35147043224424,1
-7.47218754608184,-1.73836744390428,1
9.76023755967617,4.04081592336297,0
4.47544377297163,6.17378033697605,0
9.54172727651894,-4.33104704134166,0
7.85679914522916,6.47012023255229,0
-6.73013617284596,-4.17113641276956,0
9.21216570772231,-7.08573077339679,0
0.170598397962749,9.33398491702974,1
5.90191484894603,6.57698237802833,0
5.31563733704388,-7.00421599671245,0
-6.94061349611729,-6.80141339078546,0
-8.69575198739767,-3.45121643505991,0
-6.39945992734283,-1.84397996403277,1
-9.452552665025,8.54934417176992,0
2.58095447905362,0.557012804783881,1
-6.7816227208823,-1.48459615651518,1
-1.25143329147249,-8.16037550568581,1
-4.10282386001199,1.6239384142682,1
-9.82460162602365,5.44662069529295,0
-9.34883022680879,2.58933026809245,0
0.303320181556046,0.132912551052868,1
-1.46792469546199,4.91507139056921,1
-0.0687442440539598,-1.04888997972012,1
-1.96912321727723,0.397311127744615,1
3.94150094129145,9.75877155084163,0
-7.33384378254414,-5.14243190642446,0
-7.79983506537974,-4.64677404612303,0
-6.13957187626511,-0.0731399515643716,1
-8.7707266677171,-5.48230861779302,0
-0.427307058125734,0.262012481689453,1
1.24110884964466,1.72028230968863,1
9.21100659295917,-0.951791936531663,0
7.61252531316131,-2.28341001551598,1
4.03741639573127,2.49837666284293,1
-4.85454188659787,7.20776777714491,0
9.14851957466453,-2.24600504152477,0
6.09052253887057,8.22077709715813,0
-0.92337713111192,4.60206313990057,1
4.4229907123372,-4.47895884048194,1
-3.83802806958556,2.94695202261209,1
2.03874585684389,-4.86442408524454,1
-3.81827881094068,3.88880240730941,1
4.34666628483683,-0.536838066764176,1
9.5268266228959,-1.04301893152297,0
8.18615227937698,4.80261886958033,0
6.59864891320467,5.55589621886611,0
-0.0781540153548121,-3.15720814280212,1
2.82290141098201,-7.82676375936717,0
3.78710900899023,-5.73276065755635,1
0.872282786294818,-4.60468020755798,1
-1.27157705835998,-6.54550585430115,1
-6.16711248643696,-8.6551567632705,0
-8.68714870885015,9.36556476168334,0
-7.71061416715384,-9.34904351830482,0
3.67269306909293,-7.02812077477574,0
-8.26260848902166,-3.20732311811298,0
1.79676009807736,-2.72886269260198,1
-5.95885409973562,-3.46985221840441,1
-0.242644189856946,-9.89561507478356,0
1.00746428128332,7.41695577744395,1
9.54465023241937,2.77524313889444,0
6.7014345806092,2.85313867498189,1
2.86567888688296,4.44583388511091,1
2.80365790706128,-7.69972074776888,0
1.47704148665071,2.11526198778301,1
-3.09290907811373,-2.77276640292257,1
-6.18183936923742,-5.34401424694806,0
-4.03845905791968,-1.52953185141087,1
0.0211119279265404,-2.80871333088726,1
9.35636048670858,-5.9835515357554,0
-0.588903017342091,2.90054635610431,1
-6.53066873550415,-0.778480912558734,1
-2.05091209150851,-6.78332660812885,1
3.85747943539172,1.78748773876578,1
3.87212312780321,1.67477833107114,1
-5.17673071473837,-3.17224458325654,1
-5.45725362375379,-2.07627449650317,1
-6.61607700865716,9.84743582550436,0
-3.50600228179246,1.09338532667607,1
2.52884618472308,-5.75944040901959,1
-4.8200579918921,-0.585298775695264,1
-5.47895949799567,5.59349784627557,0
-7.17270453460515,-2.56707164924592,1
-5.45137126464397,-6.62292868830264,0
-3.7498418148607,-9.49600606691092,0
2.30396861676127,-6.9859964074567,1
5.93434103298932,-7.57565906271338,0
6.45855560898781,-3.35428024176508,1
-6.41653809696436,-9.57485011313111,0
-6.33807575795799,-4.82241208665073,0
-2.56850607227534,-2.60946844704449,1
8.49584102630615,8.87723745312542,0
7.61323996819556,9.99501370824873,0
-1.48282174486667,-9.63605006691068,0
3.78726658876985,1.70897783711553,1
-1.71875938307494,-0.268372287973762,1
1.03189840912819,-6.12456920091063,1
-4.17148866225034,1.11036255490035,1
-3.25812391471118,-7.74105155840516,0
6.83711268939078,-6.28585839644074,0
5.33952656202018,-7.92684748303145,0
-7.54799345042557,-6.68891600798815,0
9.86147412098944,-9.195576463826,0
-2.38646364305168,9.44253416266292,0
6.50515396147966,1.5440769540146,1
3.19733276497573,-0.301818698644638,1
4.27154268138111,-1.61436880007386,1
8.16578715108335,-1.84184967540205,0
-8.64670482464135,2.68636977765709,0
-1.98356925044209,7.99364472739398,1
5.95335627440363,-6.13365785218775,0
-7.3211765056476,9.50146014802158,0
2.60712071787566,9.53908498864621,0
-2.84127671737224,9.05901811551303,0
1.78522623609751,4.75106259807944,1
2.03565914183855,-7.40745939314365,1
-7.36599037889391,-8.4400537237525,0
-5.12491871602833,1.96709170006216,1
-2.30470807757229,-6.29191331099719,1
3.2871030876413,8.27942679170519,0
-0.0462062330916524,-5.05981768947095,1
6.73376296646893,-9.31166431400925,0
1.29296168219298,2.30624288320541,1
8.42351777479053,6.97264082264155,0
-6.81662830058485,-6.20692908298224,0
-2.92155101895332,-1.85412220656872,1
2.16664619743824,3.96941391285509,1
-0.413560685701668,3.27869687695056,1
-2.0487985946238,-7.80079884454608,1
5.85125641897321,-0.272624958306551,1
2.01157496310771,1.58131674863398,1
-1.05688275303692,-2.2557821450755,1
0.524547719396651,0.731782526709139,1
-2.13704519439489,-2.59950167965144,1
-9.69110202975571,0.0256440788507462,1
6.49177424609661,-4.14099870249629,0
-3.99386999662966,8.55205131229013,0
8.74214663170278,8.7715906649828,0
-0.443436340428889,-9.71582668833435,0
4.58089571911842,5.47258722130209,0
2.73169403895736,4.34361238032579,1
-7.6341314194724,9.38738865312189,0
-8.8942931778729,-3.78935102373362,0
-4.0673395479098,-9.36114645097405,0
9.14900034666061,-2.58310297969729,0
6.13687322940677,-6.97038243059069,0
6.56011314596981,6.95774456486106,0
7.48272573575377,0.764623442664742,1
3.49224466364831,0.829179766587913,1
-2.7207477716729,4.83369289431721,1
1.9144352665171,7.90514401625842,1
-3.39001395739615,-3.90047955792397,1
-9.8014311445877,-4.81440735980868,0
-4.69123237766325,3.92557267099619,1
-4.1024083411321,9.34980590362102,0
3.40174713172019,-6.68452600482851,0
-4.36935528647155,2.85213344264776,1
8.18262028042227,8.75712084118277,0
-7.96340517234057,9.30950010661036,0
5.84179798141122,-2.18544803094119,1
-3.00100564956665,-2.65985802281648,1
5.88999446015805,2.87677250336856,1
1.83418250177056,-8.26377713121474,0
-0.532781328074634,-8.19397964980453,1
2.96837493311614,-6.34412410669029,1
-3.47277637105435,-7.89761336054653,0
0.481183868832886,-7.9307990334928,1
9.53702133148909,6.03381424676627,0
-8.00870908424258,6.57872844487429,0
7.92437499389052,0.00514763407409191,1
4.66328169684857,7.67411513254046,0
4.25749662797898,-9.17288201861084,0
-0.0493982387706637,6.99638699181378,1
3.72858656570315,-4.0104268444702,1
2.30431102681905,-6.5681425947696,1
4.04912228230387,5.53160293027759,1
8.18801599089056,-3.34288146812469,0
-5.31167886219919,0.80887951888144,1
4.92697095498443,-6.93240790162235,0
-9.02875452302396,7.62661924120039,0
-2.17990278732032,0.941588119603693,1
5.36243026144803,-8.59857109840959,0
1.9505962729454,6.53342618141323,1
7.17976520303637,-3.65672165062279,0
-7.53369897138327,2.61131821665913,0
5.94135539140552,-9.21506430953741,0
6.22544826474041,6.22901110444218,0
-0.282501690089703,0.546008525416255,1
4.53297390136868,-9.26225856877863,0
-8.39550646021962,5.10832357220352,0
7.13719801511616,9.71041394397616,0
-6.18096901569515,-3.12025994062424,1
-8.67396405898035,-7.93232938274741,0
-1.13440650049597,-4.88423991482705,1
-8.90404650010169,-9.56344678532332,0
7.84496950451285,8.01957022864372,0
-3.43596182763577,-0.842638188041747,1
-8.83700917474926,2.74794724304229,0
-6.52179408818483,4.20996841974556,0
-3.21035655681044,5.14865514822304,1
-3.05671310983598,-5.20044768229127,1
-7.00610917061567,7.97882823739201,0
-3.85298644658178,8.91675621271133,0
0.56011778768152,-1.83764671906829,1
1.67932459153235,3.47264863550663,1
-2.11809224914759,-6.74896916374564,1
-9.40861229784787,-9.00726277381182,0
-6.18146479595453,4.01881337165833,0
-4.5790098188445,-1.46365272812545,1
0.646212445572019,3.99830879643559,1
5.00896137673408,3.59890308231115,1
-2.25077157374471,-3.73185252770782,1
0.272428127937019,-7.00500729493797,1
0.683229053393006,-0.314609040506184,1
-1.0608112020418,5.24076853413135,1
3.53023082949221,-1.34911856614053,1
2.74815269745886,3.38449629489332,1
9.04460365418345,-5.43955996632576,0
9.0201143687591,-6.21212725527585,0
-9.72558030392975,1.43456095363945,0
-9.93786641862243,3.92844879534096,0
3.62643777392805,0.314828683622181,1
7.75908663403243,8.05771494749933,0
8.60610438045114,-6.73513649962842,0
-3.31541231367737,4.06079937703907,1
8.85120443068445,-3.56480051297694,0
8.06606732308865,3.01801125518978,0
-3.86695789638907,-9.75013846997172,0
-5.31746844761074,-6.27767177764326,0
9.92522147484124,0.619226135313511,0
0.923762023448944,-7.84666512627155,1
0.996636329218745,-6.52922519482672,1
4.69469594303519,4.44770698435605,1
-4.20438991393894,2.25793631281704,1
-4.03325812425464,-2.79388007242233,1
-6.89131052233279,8.88323682826012,0
0.344533328898251,2.84983271267265,1
-2.30281508527696,-0.065824962221086,1
-7.96062644105405,-5.68114741705358,0
7.83472916577011,3.35683547426015,0
2.1706778742373,-9.99742599669844,0
-1.29799790680408,4.16989238467067,1
4.84487484209239,2.39838759880513,1
1.24566276092082,5.97573453560472,1
6.17183042690158,-9.5386473974213,0
7.17381854075938,8.94066696520895,0
-6.99414250440896,-0.291154705919325,1
-5.2298735966906,4.93995392229408,0
-3.25907044578344,-9.24824696965516,0
-0.985502051189542,3.12007718253881,1
-9.68982554972172,9.62724876590073,0
7.89589944295585,1.11653262283653,1
5.30272773001343,-8.4125503199175,0
7.92887927033007,9.90525212138891,0
7.79238412156701,-9.47201603092253,0
1.34434981737286,2.37407865002751,1
6.98818668257445,-5.10857420042157,0
6.19024764746428,6.20677809230983,0
-1.14296718966216,7.92292542755604,1
0.540818930603564,-1.33566680364311,1
-3.30190665088594,2.35297607723624,1
-0.0225945329293609,-6.23530611861497,1
6.47939120419323,-0.431938730180264,1
6.13229405600578,-6.04076156858355,0
-8.59051079023629,-2.15992690995336,0
0.798110496252775,0.0580171309411526,1
-3.39785262942314,9.81958359479904,0
-3.74101301189512,-8.4585388796404,0
8.37374936323613,0.233588572591543,1
-6.13398687914014,4.33124416042119,0
-0.308664850890636,-0.954050431028008,1
6.1810648534447,0.115657267160714,1
-0.924324472434819,-8.5077990218997,1
-2.16190380044281,-4.18588511645794,1
8.84666198864579,6.88357138074934,0
6.03984899818897,-5.81013249233365,0
5.9609103249386,-2.83296985551715,1
3.72889101970941,-8.34345796145499,0
-0.88987173512578,-7.16550678480417,1
6.10608681105077,2.54646196495742,1
-9.6796814026311,9.90052279550582,0
6.61537285894156,1.9350624922663,1
-8.85333940852433,4.13117647171021,0
-4.68257053289562,-0.639652982354164,1
9.36542676761746,1.93009448703378,0
-3.00578312482685,-6.72098131850362,1
-2.22696623299271,4.52358429785818,1
5.63834673725069,1.29256496205926,1
-1.2737597618252,4.19396356213838,1
-4.68149993102998,-1.39825188554823,1
-0.786505923606455,6.32371540181339,1
-1.39553098473698,-8.09980720747262,1
9.41482076887041,-6.29202806856483,0
-6.25970854889601,-5.13331995811313,0
8.06018855422735,0.739895473234355,1
-7.99737679306418,-2.48657320160419,0
8.41514957137406,-7.94256166089326,0
4.47900510858744,-1.16925930138677,1
6.60085716284811,-4.7141841519624,0
4.05704984907061,-1.11626498401165,1
7.44132569991052,7.20764965750277,0
-0.86772961076349,2.67803326714784,1
2.64545196201652,9.89981073886156,0
-1.21936851646751,1.4065621746704,1
1.97490134742111,1.69679690618068,1
7.60768021456897,-0.787393497303128,1
6.48177845869213,5.32013949938118,0
7.91774415876716,-5.16692951321602,0
6.95345095358789,5.50185351166874,0
1.15693694911897,-2.82295484095812,1
2.34222336672246,-3.47625788301229,1
4.5053229527548,4.76769424974918,1
5.79481176100671,3.20093685295433,1
1.60075471270829,6.73626667819917,1
-8.2135947002098,3.75327206216753,0
0.715339593589306,5.21590957418084,1
-5.00272247940302,3.34346723742783,1
-5.20867290906608,-3.2679276028648,1
7.75971756782383,5.69158831611276,0
-1.07534965500236,5.69705438334495,1
-0.111993234604597,3.58227981254458,1
9.93730631191283,-3.07130242232233,0
5.35727656912059,-5.2723117172718,0
-6.63595721591264,-3.15720253158361,1
-3.6869261180982,4.77868655696511,1
-5.12559016235173,-0.792758418247104,1
7.61651131790131,2.88600166793913,0
7.89728025905788,-3.82217628415674,0
6.80337340105325,6.63440245669335,0
-9.9356362875551,2.93130676262081,0
7.16106835752726,-8.17252848297358,0
1.4720865432173,-4.56190060824156,1
-6.28557963296771,-9.32981697376817,0
-0.60472076293081,-1.65625231340528,1
1.33649447932839,-1.13918877206743,1
-6.2688982533291,2.6996463118121,1
0.11864660307765,-5.64881082624197,1
-0.48957362305373,-5.02637554425746,1
-7.85966985858977,-8.1268788035959,0
7.30038323439658,-4.83521362300962,0
-4.8202428361401,7.560068028979,0
-9.05454120133072,8.63575186114758,0
-8.84651337284595,-9.4902330217883,0
7.68086647149175,-3.32402117550373,0
6.7139029270038,5.53960872814059,0
-9.02647920418531,9.3441758910194,0
9.57963932305574,-1.25001867301762,0
8.91442446038127,4.23212692141533,0
9.61074867751449,3.82475302554667,0
-8.5650826105848,8.23642670642585,0
-7.83887668978423,-8.9647524850443,0
-7.687823837623,5.00264415517449,0
5.28428953606635,5.93971724621952,0
8.30377634614706,7.70766068249941,0
8.61132253427058,-8.63658600952476,0
-8.08646944817156,3.64980225916952,0
3.00623567774892,-7.76695536915213,0
-8.07111425790936,-5.27234208304435,0
7.58986006025225,2.99959939904511,0
3.34939694032073,9.69968652818352,0
5.48018053174019,-6.27588021568954,0
5.81587931606919,5.33487004227936,0
-5.9022509213537,-5.44023286085576,0
