"x1","x2","y"
-5.87419560644776,-1.47624789737165,1
7.73593869060278,6.97814369108528,0
-5.11233146768063,-6.1048318631947,0
-4.4303077692166,-5.50273531116545,1
-9.01364878751338,9.46420765947551,0
9.31478525977582,3.93131594639271,0
9.9739500740543,-1.08901862986386,0
-5.50636580679566,1.49809897411615,1
-1.20390370953828,5.11211281176656,1
4.62597504258156,-4.11934147588909,1
0.494826883077621,-9.12570668850094,0
-9.90486040245742,-2.65814168844372,0
8.87111390940845,-8.03348869550973,0
-0.851700599305332,0.476913815364242,0
0.594579889439046,4.80955137871206,0
0.171968983486295,-0.200803778134286,0
0.30298525467515,0.717173209413886,0
6.6611131792888,0.562570136971772,1
5.10161138605326,-5.74611792806536,0
-2.65809139236808,-6.19781149085611,1
-2.64433716889471,7.23212009295821,0
-2.52199021633714,-5.82445377483964,1
2.20390213653445,-6.23169457074255,1
-9.57023760769516,4.21030965168029,0
-6.71604917384684,6.5231184149161,0
-6.66650574654341,-1.65763700380921,1
3.34797169547528,0.254415799863636,0
-2.60959740262479,-2.85062378272414,0
-8.19827695842832,-6.88025636132807,0
-6.09981611836702,5.66138501744717,0
-6.25238642096519,-7.65414624009281,0
0.139262918382883,3.54044544510543,0
8.31452703103423,6.76764545030892,0
-0.547678889706731,3.78164369147271,0
6.00161093752831,-2.83938850276172,1
-6.66076177731156,-5.2276434795931,0
-9.51129023917019,-8.72112745884806,0
4.00272818747908,-9.6275220066309,0
2.05871905665845,3.69688907172531,0
6.80965515319258,-5.17974878661335,0
-5.00144426245242,5.88135577272624,0
-5.40953713469207,-7.01337205711752,0
-2.38488386385143,9.68980748206377,0
2.89784171618521,8.94466619007289,0
-4.52874732669443,4.1656566504389,1
-4.50334386900067,1.87173104379326,0
4.38477441202849,5.91882498469204,1
9.73758242558688,-4.27717486862093,0
1.87446031719446,-2.88717771414667,0
5.14891696162522,-9.83600346837193,0
-5.59998673852533,-3.02965129725635,1
3.03743131458759,5.88666534051299,1
-1.99480738025159,1.22631452511996,0
-2.19032301567495,4.5265593752265,1
-4.81633891351521,-6.74049001652747,0
-6.93678127601743,9.4855838874355,0
8.2506200298667,8.22064090985805,0
5.73388861026615,-4.90120624192059,0
-9.54940614756197,-9.6584609663114,0
7.72050520405173,-8.61589077860117,0
-3.92949422821403,5.1878418168053,1
-5.90993903577328,7.5689166598022,0
2.50118312891573,7.14567711111158,0
6.14942213054746,-1.49530199356377,1
-6.51924632489681,5.6586231244728,0
-5.35274152178317,-9.50600989628583,0
-1.45757548045367,5.38534788414836,1
3.26678170822561,2.63412145432085,0
9.0862737596035,-0.140411481261253,0
-5.37570063956082,-8.14585831016302,0
-1.95576906669885,-1.27650561742485,0
-4.2138344515115,4.75839821156114,1
0.6269171833992,-7.60335206054151,0
-8.30973256845027,-6.37195648625493,0
4.25588906742632,8.4799618087709,0
-6.36284861713648,1.37720719911158,1
1.33201263844967,2.29795496445149,0
-3.15896499436349,6.07660298235714,1
-7.92553853709251,-0.0408328976482153,0
1.92483735270798,4.0679304394871,0
2.67086695879698,7.78688434045762,0
-3.62611128482968,-2.62474267743528,0
-1.9189932430163,-2.94920260086656,0
4.59997084923089,-1.71737334690988,0
-6.28031062427908,-6.11697376240045,0
7.87547260522842,8.5147860320285,0
-7.16652336530387,8.27583726961166,0
0.9245744952932,6.10320627689362,1
-7.06430221907794,-8.60897521022707,0
4.44407705683261,-7.49795677606016,0
7.73398481309414,-5.61381450854242,0
-4.76349429693073,-5.85854220669717,0
-6.47394818719476,-7.82045597210526,0
2.02658290974796,-9.09998026210815,0
-0.78461374156177,-1.82880580890924,0
8.34576171357185,-1.63952441420406,0
5.921123130247,8.0476255575195,0
-0.890047843568027,-3.87974181678146,0
5.99964395631105,-3.06471255607903,1
-0.483990018256009,-3.00818616058677,0
-5.71537736803293,-3.38429663795978,1
-8.45805481076241,3.82766607217491,0
8.12686025630683,7.74381936527789,0
-5.94321860466152,-7.13903663214296,0
2.3378040920943,9.72224256489426,0
5.14538240153342,-9.85461013391614,0
-2.90766434278339,-2.96201398130506,0
1.58072460908443,-0.284051219932735,0
-6.30797328427434,-4.64799053501338,0
6.84953897725791,3.00203672144562,1
4.96806510724127,-6.41282193362713,0
-1.11813616473228,4.05143494252115,0
-6.83934681583196,8.67524688132107,0
8.48280398640782,-7.14457990135998,0
1.87467384152114,-3.32994093652815,0
8.34200697485358,-8.34035326726735,0
1.41610378865153,7.43174811825156,0
-1.44764319062233,5.38598051294684,1
3.93888552673161,-4.21698822174221,1
-1.20834569446743,-8.72124545741826,0
8.27485843095928,-0.940433968789876,0
1.05632560327649,-6.93731566891074,1
1.26386021729559,0.825129570439458,0
-0.235577211715281,-5.5600242363289,1
-0.121208978816867,-2.79347872827202,0
0.627933763898909,4.39821836538613,0
-2.45676493737847,-2.410868126899,0
9.10542032681406,7.32623246964067,0
3.16544773522764,-5.20669772289693,1
0.411836234852672,5.98025846295059,1
-5.85279333405197,8.55387439951301,0
3.68980403989553,9.85096598509699,0
5.08813205175102,8.82611883338541,0
-1.59006337635219,4.44174496922642,0
0.803035604767501,5.18845764920115,1
-4.36078009661287,-4.90226273424923,1
2.51945910044014,-3.68494599591941,0
5.70296425838023,7.53269657026976,0
-2.6527593145147,-2.35832233913243,0
0.273848469369113,-4.48699870146811,0
4.66884643305093,3.66157194133848,1
5.99577181972563,9.03046117164195,0
-7.4190319608897,-8.42097428627312,0
2.15279208030552,6.84837395790964,1
3.34076941478997,9.08377683721483,0
-2.20243704505265,-5.11393663473427,1
3.63972079474479,3.17606126889586,0
-0.41075692512095,-3.89853585045785,0
-5.21408070810139,-8.62260324880481,0
-5.09845646098256,-7.1832476137206,0
8.12349371146411,-7.02968794852495,0
-9.91521044634283,-2.83360066823661,0
-6.43672418780625,8.6947129201144,0
7.76858039200306,0.943709253333509,0
-9.89230216946453,3.01149481907487,0
1.66511675808579,6.17801791988313,1
-9.71568434033543,0.335485888645053,0
-9.9064927874133,-9.09070088062435,0
1.31639293394983,3.26125257182866,0
0.104368855245411,0.397802069783211,0
2.9389896383509,-7.60520501993597,0
8.44210166949779,-4.74891115445644,0
-7.49834864865988,8.70964243542403,0
-1.59766255412251,2.68608971033245,0
1.70309782959521,0.76411391608417,0
8.78026929218322,-9.11142909899354,0
0.379395233467221,2.82649750355631,0
-0.664726230315864,8.35147043224424,0
-7.47218754608184,-1.73836744390428,0
9.76023755967617,4.04081592336297,0
4.47544377297163,6.17378033697605,0
9.54172727651894,-4.33104704134166,0
7.85679914522916,6.47012023255229,0
-6.73013617284596,-4.17113641276956,0
9.21216570772231,-7.08573077339679,0
0.170598397962749,9.33398491702974,0
5.90191484894603,6.57698237802833,0
5.31563733704388,-7.00421599671245,0
-6.94061349611729,-6.80141339078546,0
-8.69575198739767,-3.45121643505991,0
-6.39945992734283,-1.84397996403277,1
-9.452552665025,8.54934417176992,0
2.58095447905362,0.557012804783881,0
-6.7816227208823,-1.48459615651518,1
-1.25143329147249,-8.16037550568581,0
-4.10282386001199,1.6239384142682,0
-9.82460162602365,5.44662069529295,0
-9.34883022680879,2.58933026809245,0
0.303320181556046,0.132912551052868,0
-1.46792469546199,4.91507139056921,1
-0.0687442440539598,-1.04888997972012,0
-1.96912321727723,0.397311127744615,0
3.94150094129145,9.75877155084163,0
-7.33384378254414,-5.14243190642446,0
-7.79983506537974,-4.64677404612303,0
-6.13957187626511,-0.0731399515643716,1
-8.7707266677171,-5.48230861779302,0
-0.427307058125734,0.262012481689453,0
1.24110884964466,1.72028230968863,0
9.21100659295917,-0.951791936531663,0
7.61252531316131,-2.28341001551598,0
4.03741639573127,2.49837666284293,0
-4.85454188659787,7.20776777714491,0
9.14851957466453,-2.24600504152477,0
6.09052253887057,8.22077709715813,0
-0.92337713111192,4.60206313990057,0
4.4229907123372,-4.47895884048194,1
-3.83802806958556,2.94695202261209,0
2.03874585684389,-4.86442408524454,1
-3.81827881094068,3.88880240730941,1
4.34666628483683,-0.536838066764176,0
9.5268266228959,-1.04301893152297,0
8.18615227937698,4.80261886958033,0
6.59864891320467,5.55589621886611,0
-0.0781540153548121,-3.15720814280212,0
2.82290141098201,-7.82676375936717,0
3.78710900899023,-5.73276065755635,1
0.872282786294818,-4.60468020755798,0
-1.27157705835998,-6.54550585430115,1
-6.16711248643696,-8.6551567632705,0
-8.68714870885015,9.36556476168334,0
-7.71061416715384,-9.34904351830482,0
3.67269306909293,-7.02812077477574,0
-8.26260848902166,-3.20732311811298,0
1.79676009807736,-2.72886269260198,0
-5.95885409973562,-3.46985221840441,1
-0.242644189856946,-9.89561507478356,0
1.00746428128332,7.41695577744395,1
9.54465023241937,2.77524313889444,0
6.7014345806092,2.85313867498189,1
2.86567888688296,4.44583388511091,1
2.80365790706128,-7.69972074776888,0
1.47704148665071,2.11526198778301,0
-3.09290907811373,-2.77276640292257,0
-6.18183936923742,-5.34401424694806,0
-4.03845905791968,-1.52953185141087,0
0.0211119279265404,-2.80871333088726,0
9.35636048670858,-5.9835515357554,0
-0.588903017342091,2.90054635610431,0
-6.53066873550415,-0.778480912558734,1
-2.05091209150851,-6.78332660812885,1
3.85747943539172,1.78748773876578,0
3.87212312780321,1.67477833107114,0
-5.17673071473837,-3.17224458325654,1
-5.45725362375379,-2.07627449650317,1
-6.61607700865716,9.84743582550436,0
-3.50600228179246,1.09338532667607,0
2.52884618472308,-5.75944040901959,1
-4.8200579918921,-0.585298775695264,0
-5.47895949799567,5.59349784627557,0
-7.17270453460515,-2.56707164924592,0
-5.45137126464397,-6.62292868830264,0
-3.7498418148607,-9.49600606691092,0
2.30396861676127,-6.9859964074567,1
5.93434103298932,-7.57565906271338,0
6.45855560898781,-3.35428024176508,1
-6.41653809696436,-9.57485011313111,0
-6.33807575795799,-4.82241208665073,0
-2.56850607227534,-2.60946844704449,0
8.49584102630615,8.87723745312542,0
7.61323996819556,9.99501370824873,0
-1.48282174486667,-9.63605006691068,0
3.78726658876985,1.70897783711553,0
-1.71875938307494,-0.268372287973762,0
1.03189840912819,-6.12456920091063,1
-4.17148866225034,1.11036255490035,0
-3.25812391471118,-7.74105155840516,0
6.83711268939078,-6.28585839644074,0
5.33952656202018,-7.92684748303145,0
-7.54799345042557,-6.68891600798815,0
9.86147412098944,-9.195576463826,0
-2.38646364305168,9.44253416266292,0
6.50515396147966,1.5440769540146,1
3.19733276497573,-0.301818698644638,0
4.27154268138111,-1.61436880007386,0
8.16578715108335,-1.84184967540205,0
-8.64670482464135,2.68636977765709,0
-1.98356925044209,7.99364472739398,0
5.95335627440363,-6.13365785218775,0
-7.3211765056476,9.50146014802158,0
2.60712071787566,9.53908498864621,0
-2.84127671737224,9.05901811551303,0
1.78522623609751,4.75106259807944,1
2.03565914183855,-7.40745939314365,0
-7.36599037889391,-8.4400537237525,0
-5.12491871602833,1.96709170006216,1
-2.30470807757229,-6.29191331099719,1
3.2871030876413,8.27942679170519,0
-0.0462062330916524,-5.05981768947095,1
6.73376296646893,-9.31166431400925,0
1.29296168219298,2.30624288320541,0
8.42351777479053,6.97264082264155,0
-6.81662830058485,-6.20692908298224,0
-2.92155101895332,-1.85412220656872,0
2.16664619743824,3.96941391285509,0
-0.413560685701668,3.27869687695056,0
-2.0487985946238,-7.80079884454608,0
5.85125641897321,-0.272624958306551,1
2.01157496310771,1.58131674863398,0
-1.05688275303692,-2.2557821450755,0
0.524547719396651,0.731782526709139,0
-2.13704519439489,-2.59950167965144,0
-9.69110202975571,0.0256440788507462,0
6.49177424609661,-4.14099870249629,0
-3.99386999662966,8.55205131229013,0
8.74214663170278,8.7715906649828,0
-0.443436340428889,-9.71582668833435,0
4.58089571911842,5.47258722130209,1
2.73169403895736,4.34361238032579,1
-7.6341314194724,9.38738865312189,0
-2.7207477716729,4.83369289431721,1
-3.39001395739615,-3.90047955792397,1
-4.69123237766325,3.92557267099619,1
-4.36935528647155,2.85213344264776,1
5.84179798141122,-2.18544803094119,1
5.88999446015805,2.87677250336856,1
2.96837493311614,-6.34412410669029,1
-0.0493982387706637,6.99638699181378,1
3.72858656570315,-4.0104268444702,1
2.30431102681905,-6.5681425947696,1
4.04912228230387,5.53160293027759,1
-5.31167886219919,0.80887951888144,1
1.9505962729454,6.53342618141323,1
-6.18096901569515,-3.12025994062424,1
-1.13440650049597,-4.88423991482705,1
-3.21035655681044,5.14865514822304,1
-3.05671310983598,-5.20044768229127,1
-2.11809224914759,-6.74896916374564,1
-6.18146479595453,4.01881337165833,1
5.00896137673408,3.59890308231115,1
0.272428127937019,-7.00500729493797,1
-1.0608112020418,5.24076853413135,1
-3.31541231367737,4.06079937703907,1
0.996636329218745,-6.52922519482672,1
4.69469594303519,4.44770698435605,1
4.84487484209239,2.39838759880513,1
1.24566276092082,5.97573453560472,1
-6.99414250440896,-0.291154705919325,1
-5.2298735966906,4.93995392229408,1
-0.0225945329293609,-6.23530611861497,1
6.47939120419323,-0.431938730180264,1
6.1810648534447,0.115657267160714,1
5.9609103249386,-2.83296985551715,1
-0.88987173512578,-7.16550678480417,1
6.10608681105077,2.54646196495742,1
6.61537285894156,1.9350624922663,1
-3.00578312482685,-6.72098131850362,1
-2.22696623299271,4.52358429785818,1
5.63834673725069,1.29256496205926,1
-0.786505923606455,6.32371540181339,1
4.5053229527548,4.76769424974918,1
5.79481176100671,3.20093685295433,1
1.60075471270829,6.73626667819917,1
0.715339593589306,5.21590957418084,1
-5.00272247940302,3.34346723742783,1
-5.20867290906608,-3.2679276028648,1
-1.07534965500236,5.69705438334495,1
-6.63595721591264,-3.15720253158361,1
-3.6869261180982,4.77868655696511,1
-5.12559016235173,-0.792758418247104,1
-6.2688982533291,2.6996463118121,1
0.11864660307765,-5.64881082624197,1
-0.48957362305373,-5.02637554425746,1
0.703438115306199,5.92438767664135,1
-0.70716068148613,-6.24226449523121,1
-6.48878691717982,-1.24875391833484,1
2.39481220487505,-6.15913661662489,1
3.63578578457236,-5.04177158232778,1
-0.269032190553844,-5.09527655318379,1
-5.61192754656076,-0.444904020987451,1
-4.44687616080046,-3.21136119309813,1
4.74993809126318,-3.51737561635673,1
-7.10000657942146,0.223483378067613,1
-2.69292544573545,-4.42454839590937,1
2.58741904050112,-5.8420467749238,1
7.29862958192825,0.812664316035807,1
-6.42327913548797,-1.64351724553853,1
4.49153513647616,3.72208457905799,1
2.01302403118461,-6.71553894411772,1
3.58765113167465,6.42031585797668,1
4.65245092753321,5.80230849795043,1
-3.91118521802127,3.90529657248408,1
-0.225636181421578,5.61038341373205,1
3.74656383413821,-4.80466096661985,1
-0.456329248845577,-5.39461066946387,1
-1.12404227256775,-5.71319571230561,1
7.2061678674072,1.15327909588814,1
4.31825290434062,-5.51938084885478,1
-4.09904166124761,-6.21756704989821,1
-4.59060322958976,-3.08266088366508,1
6.20106386486441,-0.603633089922369,1
-0.486284201033413,5.70156588684767,1
6.87579105608165,1.66021904908121,1
4.94672076776624,3.52206030394882,1
6.15979100577533,-0.293577839620411,1
3.17552180495113,-4.03426299337298,1
-1.5086669428274,-6.50004027877003,1
4.08809858839959,3.30760777462274,1
-6.89187618903816,0.511541035957634,1
-5.94595314469188,0.419561802409589,1
-4.32949491776526,2.98922982998192,1
-1.4271793095395,6.58285705372691,1
2.44130426552147,5.06842209026217,1
1.68040352407843,-6.68827235233039,1
6.34240992832929,-3.731509456411,1
1.84736693277955,5.42591528967023,1
5.58666305150837,-0.224126698449254,1
5.0460352236405,-1.97267755400389,1
-6.35948696639389,2.75440879631788,1
5.53585292305797,-3.48467634990811,1
1.39545322395861,-6.8463738122955,1
-6.98754054959863,-0.839405031874776,1
6.52151386719197,0.365187260322273,1
6.12780960276723,-1.5778246242553,1
-5.39797686506063,3.40081073809415,1
-6.68057585135102,-0.548018361441791,1
-6.00410092622042,0.89693680871278,1
6.28855498041958,-1.06331812683493,1
5.76167380902916,2.56961575709283,1
4.22536154277623,3.43902909662575,1
-1.02914340328425,5.93289410229772,1
3.88884395360947,-4.33272244408727,1
4.30803152732551,2.59547288063914,1
-4.8496107198298,2.9378438834101,1
3.57630796730518,5.67609371151775,1
3.88937319628894,3.2415356207639,1
-5.18131159245968,-3.89622759539634,1
6.01836872752756,0.0109271937981248,1
-4.71581984777004,2.45981698855758,1
-0.795150105841458,-7.13224411942065,1
-0.718505387194455,-7.23339650314301,1
-4.49814073275775,-5.53847895469517,1
2.95497300568968,-4.49059020727873,1
5.40363472420722,-3.08432571589947,1
5.14276472385973,-1.39510540291667,1
5.10198778938502,4.78174985852093,1
2.11263157427311,-6.44554782193154,1
-6.45391610916704,2.72258115932345,1
6.15852994844317,-0.704354210756719,1
-4.60211570374668,2.01420670375228,1
-5.5173674877733,4.08701860811561,1
-4.36960804276168,-2.72637498099357,1
-3.36559537798166,4.93839856702834,1
6.55366830527782,-0.472377925179899,1
5.27855972759426,3.232889957726,1
4.8870164854452,1.78765242453665,1
-3.04254235699773,-5.62278901226819,1
-1.79325974546373,4.92921973578632,1
-3.81868740543723,-4.74502702709287,1
-5.9172072680667,-3.13937966711819,1
-2.33249431010336,5.5178614333272,1
0.18616272136569,-6.56236064154655,1
5.99056997802109,-2.54127106629312,1
1.97519591078162,-4.79260826017708,1
-6.90121532417834,-2.03757280949503,1
5.79779531341046,4.75346934050322,1
4.68763103242964,5.64536175690591,1
-7.09983734413981,2.15806781779975,1
-6.60149536561221,-2.15069437399507,1
-5.36705484613776,-1.57272965181619,1
-5.24572437163442,-3.94756207708269,1
-6.30044846329838,-2.63717582449317,1
-5.70531895384192,1.4149030437693,1
-0.816981811076403,-5.77570375520736,1
5.58526007458568,-4.86931943334639,1
-3.28470747452229,-5.11877649463713,1
-6.05047862045467,3.94210348371416,1
-2.76854934636503,-6.04490685276687,1
4.75382910110056,4.69542577397078,1
-5.62257420271635,1.6006062598899,1
-5.86910515092313,-1.60718933213502,1
4.52893654815853,-3.22040777653456,1
-5.92918037436903,-3.35106499027461,1
-5.09230100084096,1.3725326443091,1
-1.62709818221629,5.48163287807256,1
5.18559222575277,0.690365792252123,1
5.7272730069235,0.958713651634753,1
6.90987239126116,-2.79735281132162,1
6.09313802327961,2.91039453353733,1
3.72949942480773,6.26488527283072,1
4.82419465202838,-4.29661109577864,1
5.6856038980186,-2.42789098527282,1
-4.83873727731407,1.9591176789254,1
-7.35878248699009,-0.153336264193058,1
2.14444105513394,-6.85665866360068,1
-2.37771539483219,6.41470055561513,1
-2.08945594262332,7.14217591565102,1
3.93908222205937,-3.29683498945087,1
1.06433623936027,-5.28139614500105,1
3.73954638838768,-3.56741445604712,1
-5.69768483750522,3.21936841122806,1
-3.43255891930312,-5.513377902098,1
3.72683910652995,-3.79736894275993,1
5.84182116668671,-2.88401576224715,1
3.04908930789679,-5.91800347901881,1
-0.156910917721689,6.97089574299753,1
-0.503386664204299,6.47621988318861,1
4.5013772090897,-4.54204368405044,1
-5.71253382600844,3.17792939022183,1
4.61603971663862,-3.92961725126952,1
5.36784783005714,3.95098640117794,1
1.45618210081011,7.07631363999099,1
-6.67082793079317,1.0754560912028,1
-6.0480120498687,3.13714267686009,1
6.15962142124772,-1.2272514263168,1
2.51327842939645,4.4296528911218,1
-4.82049529906362,-2.64428763184696,1
5.69864712189883,0.837799818255007,1
-4.05727319885045,5.61391765251756,1
4.71026901621372,-5.65608255099505,1
-6.97001021821052,0.187206133268774,1
5.35631570033729,0.739271859638393,1
-6.16899085696787,3.26931179035455,1
-4.66910705436021,-2.33627805486321,1
1.07542790006846,7.19501181039959,1
-6.95713045075536,-2.37172137480229,1
-3.62361447419971,5.92359097674489,1
-0.949450749903917,-6.86463602818549,1
6.00287147331983,2.6659589773044,1
7.19034689012915,1.43848020583391,1
-4.77001080289483,3.66571616847068,1
4.92963571567088,-2.08700194954872,1
1.91143819130957,-6.63709480781108,1
3.50581092759967,-3.66276280023158,1
3.6811385396868,-5.62640019226819,1
-2.89411054458469,5.64962019678205,1
7.36149103846401,-0.452775764279068,1
-5.70858102291822,-4.21555961947888,1
-4.68359125312418,-2.17906154692173,1
2.90556870866567,-5.2380877174437,1
3.47868925426155,3.98958392906934,1
