name, batch, bs_accu, bs_f1, bs_auc, bs_cpu, bs_nleaves, bs_depth, bs_accu_train 
diabetes, 17, 0.74459, 0.79585, 0.82218, 6.5, 8, 3, 0.90689
diabetes, 18, 0.71861, 0.77032, 0.73881, 6.6, 8, 3, 0.90875
diabetes, 19, 0.76623, 0.83019, 0.80744, 6.4, 8, 3, 0.90875
diabetes, 20, 0.75758, 0.82278, 0.75803, 6.9, 8, 3, 0.90689
german-credit, 1, 0.69, 0.8, 0.67446, 7.5, 8, 3, 0.92143
german-credit, 2, 0.69667, 0.80514, 0.73653, 8.3, 8, 3, 0.9
german-credit, 3, 0.70667, 0.81743, 0.68339, 8.6, 8, 3, 0.89857
german-credit, 4, 0.70667, 0.81818, 0.72628, 8.1, 8, 3, 0.90714
german-credit, 5, 0.71, 0.81913, 0.66689, 8.1, 8, 3, 0.90571
german-credit, 6, 0.72, 0.82278, 0.71398, 7.8, 8, 3, 0.90143
german-credit, 7, 0.72667, 0.82845, 0.73319, 8.2, 8, 3, 0.9
german-credit, 8, 0.75, 0.83221, 0.75454, 8.5, 8, 3, 0.9
german-credit, 9, 0.70333, 0.80525, 0.71456, 8.4, 8, 3, 0.90714
german-credit, 10, 0.66667, 0.78903, 0.73959, 8.4, 8, 3, 0.90571
german-credit, 11, 0.68, 0.79221, 0.68551, 7.6, 8, 3, 0.90714
german-credit, 12, 0.72333, 0.82672, 0.7096, 8.3, 8, 3, 0.89571
german-credit, 13, 0.72, 0.81579, 0.75036, 8.1, 8, 3, 0.89571
german-credit, 14, 0.72333, 0.82303, 0.70023, 8.4, 8, 3, 0.90714
german-credit, 15, 0.72, 0.82128, 0.7433, 8.2, 8, 3, 0.90714
german-credit, 16, 0.71333, 0.81624, 0.68876, 7.9, 8, 3, 0.90857
german-credit, 17, 0.72333, 0.82526, 0.72089, 7.7, 8, 3, 0.91143
german-credit, 18, 0.69333, 0.79556, 0.69736, 8, 8, 3, 0.91
german-credit, 19, 0.72333, 0.81996, 0.72727, 8.8, 8, 3, 0.9
german-credit, 20, 0.72333, 0.82452, 0.74381, 8.4, 8, 3, 0.90143
heart-cleveland, 1, 0.77528, 0.78261, 0.86103, 1.7, 8, 3, 0.97101
heart-cleveland, 2, 0.77528, 0.79592, 0.81611, 1.8, 8, 3, 0.96135
heart-cleveland, 3, 0.83146, 0.84211, 0.89235, 1.8, 8, 3, 0.94203
heart-cleveland, 4, 0.76404, 0.81081, 0.88923, 1.9, 8, 3, 0.95652
heart-cleveland, 5, 0.76404, 0.78351, 0.79106, 1.5, 8, 3, 0.97101
heart-cleveland, 6, 0.82022, 0.82609, 0.86484, 1.8, 8, 3, 0.94203
heart-cleveland, 7, 0.74157, 0.76289, 0.825, 1.7, 8, 3, 0.96135
heart-cleveland, 8, 0.78652, 0.80412, 0.80816, 1.8, 8, 3, 0.95652
heart-cleveland, 9, 0.65169, 0.67368, 0.74324, 1.5, 8, 3, 0.96135
heart-cleveland, 10, 0.77528, 0.76744, 0.83064, 1.7, 8, 3, 0.96135
heart-cleveland, 11, 0.68539, 0.71429, 0.81818, 1.7, 8, 3, 0.95169
heart-cleveland, 12, 0.82022, 0.83333, 0.84541, 1.5, 8, 3, 0.96618
heart-cleveland, 13, 0.80899, 0.84112, 0.84868, 1.7, 8, 3, 0.96135
heart-cleveland, 14, 0.79775, 0.79545, 0.82551, 1.7, 8, 3, 0.96618
heart-cleveland, 15, 0.76404, 0.78788, 0.86798, 1.9, 8, 3, 0.96618
heart-cleveland, 16, 0.77528, 0.8, 0.78586, 1.9, 8, 3, 0.95652
heart-cleveland, 17, 0.78652, 0.8, 0.83079, 1.6, 8, 3, 0.96618
heart-cleveland, 18, 0.83146, 0.83871, 0.88018, 2.1, 8, 3, 0.95169
heart-cleveland, 19, 0.76404, 0.76404, 0.85051, 1.8, 8, 3, 0.95652
heart-cleveland, 20, 0.75281, 0.76087, 0.83131, 1.9, 8, 3, 0.95652
hepatitis, 1, 0.80952, 0.88235, 0.87347, 0.53, 8, 4, 0.94737
hepatitis, 2, 0.83333, 0.90411, 0.76735, 0.45, 8, 4, 0.96842
hepatitis, 3, 0.78571, 0.86154, 0.74747, 0.56, 8, 4, 0.93684
hepatitis, 4, 0.7381, 0.84932, 0.53309, 0.5, 8, 4, 0.95789
hepatitis, 5, 0.78571, 0.87671, 0.39815, 0.48, 8, 4, 0.96842
hepatitis, 6, 0.78571, 0.86567, 0.73314, 0.7, 8, 4, 0.93684
hepatitis, 7, 0.71429, 0.80645, 0.83088, 0.63, 8, 4, 0.95789
hepatitis, 8, 0.83333, 0.90411, 0.65278, 0.44, 8, 4, 0.94737
hepatitis, 9, 0.78571, 0.86567, 0.78114, 0.52, 8, 4, 0.94737
hepatitis, 10, 0.85714, 0.90909, 0.78676, 0.63, 8, 4, 0.93684
hepatitis, 11, 0.7381, 0.83582, 0.6875, 0.51, 8, 4, 0.95789
hepatitis, 12, 0.88095, 0.93333, 0.75463, 0.55, 8, 4, 0.94737
hepatitis, 13, 0.78571, 0.86957, 0.70034, 0.58, 8, 4, 0.96842
hepatitis, 14, 0.7619, 0.84848, 0.74537, 0.67, 8, 4, 0.94737
hepatitis, 15, 0.7381, 0.83077, 0.633, 0.45, 7, 3, 0.95789
hepatitis, 16, 0.71429, 0.82857, 0.74194, 0.58, 8, 4, 0.96842
hepatitis, 17, 0.7619, 0.85294, 0.77419, 0.42, 7, 4, 0.94737
hepatitis, 18, 0.78571, 0.86567, 0.81481, 0.51, 8, 4, 0.95789
hepatitis, 19, 0.85714, 0.92105, 0.81081, 0.56, 8, 4, 0.95789
hepatitis, 20, 0.78571, 0.87324, 0.59596, 0.51, 8, 4, 0.93684
hypothyroid, 1, 0.98256, 0.99053, 0.99364, 4, 8, 4, 0.98327
hypothyroid, 2, 0.97846, 0.98812, 0.98264, 3.6, 8, 4, 0.98592
hypothyroid, 3, 0.97128, 0.98425, 0.96423, 3.3, 8, 4, 0.98768
hypothyroid, 4, 0.97333, 0.98524, 0.98721, 3.4, 8, 4, 0.98724
hypothyroid, 5, 0.98154, 0.98983, 0.99003, 3.6, 8, 4, 0.9846
hypothyroid, 6, 0.97436, 0.98607, 0.97764, 3.4, 8, 4, 0.98636
hypothyroid, 7, 0.96615, 0.98128, 0.97108, 2.4, 8, 4, 0.98944
hypothyroid, 8, 0.97846, 0.98814, 0.98568, 3.7, 8, 4, 0.98415
hypothyroid, 9, 0.98051, 0.98928, 0.98518, 3.2, 8, 4, 0.98636
hypothyroid, 10, 0.97026, 0.98383, 0.98831, 3.7, 8, 4, 0.98548
hypothyroid, 11, 0.97538, 0.9861, 0.98702, 3.2, 8, 4, 0.98944
hypothyroid, 12, 0.97231, 0.98456, 0.95391, 2.9, 8, 4, 0.989
hypothyroid, 13, 0.98051, 0.98943, 0.99148, 3.8, 8, 4, 0.98371
hypothyroid, 14, 0.98667, 0.99266, 0.99523, 3.8, 8, 4, 0.98195
hypothyroid, 15, 0.97846, 0.98821, 0.98094, 3, 8, 4, 0.98592
hypothyroid, 16, 0.97538, 0.98641, 0.96356, 3.3, 8, 4, 0.98812
hypothyroid, 17, 0.97846, 0.98824, 0.98392, 3.2, 8, 4, 0.98636
hypothyroid, 18, 0.98462, 0.99154, 0.99517, 3.7, 8, 4, 0.98415
hypothyroid, 19, 0.97436, 0.98593, 0.97267, 2.8, 8, 4, 0.9868
hypothyroid, 20, 0.97641, 0.98727, 0.98465, 3.2, 8, 4, 0.98548
ionosphere, 1, 0.85849, 0.8855, 0.83225, 5.5, 8, 3, 0.97959
ionosphere, 2, 0.80189, 0.84892, 0.87619, 5.1, 8, 3, 0.98367
ionosphere, 3, 0.89623, 0.92715, 0.96623, 6, 8, 3, 0.97143
ionosphere, 4, 0.83962, 0.86822, 0.91473, 5.4, 8, 3, 0.97959
ionosphere, 5, 0.87736, 0.91156, 0.91623, 5.7, 8, 3, 0.97551
ionosphere, 6, 0.90566, 0.92647, 0.94118, 6.2, 8, 3, 0.97959
ionosphere, 7, 0.90566, 0.92308, 0.94062, 5.5, 8, 3, 0.97551
ionosphere, 8, 0.90566, 0.93056, 0.9697, 6, 8, 3, 0.97551
ionosphere, 9, 0.93396, 0.95035, 0.95516, 6.5, 8, 3, 0.97551
ionosphere, 10, 0.83962, 0.8777, 0.87384, 4.3, 8, 4, 0.98776
ionosphere, 11, 0.87736, 0.90226, 0.94184, 6, 8, 3, 0.97143
ionosphere, 12, 0.85849, 0.88889, 0.83371, 4.9, 8, 3, 0.98776
ionosphere, 13, 0.91509, 0.9313, 0.9498, 5.2, 8, 3, 0.97551
ionosphere, 14, 0.83019, 0.87324, 0.92274, 5.4, 8, 3, 0.97959
ionosphere, 15, 0.88679, 0.92105, 0.87922, 5.3, 8, 3, 0.97959
ionosphere, 16, 0.83962, 0.88591, 0.89072, 5.4, 8, 4, 0.97959
ionosphere, 17, 0.91509, 0.93233, 0.94987, 5.4, 8, 4, 0.97959
ionosphere, 18, 0.82075, 0.85714, 0.9244, 5.4, 8, 3, 0.97959
ionosphere, 19, 0.87736, 0.91503, 0.87928, 5.4, 8, 3, 0.97551
ionosphere, 20, 0.91509, 0.93793, 0.96514, 6, 8, 3, 0.97959
kr-vs-kp, 1, 0.95203, 0.95382, 0.98741, 4, 8, 4, 0.98882
kr-vs-kp, 2, 0.94369, 0.94896, 0.99137, 3.7, 8, 4, 0.99195
kr-vs-kp, 3, 0.94578, 0.94932, 0.99052, 3.2, 8, 4, 0.99151
kr-vs-kp, 4, 0.95725, 0.95634, 0.98835, 4.3, 8, 4, 0.98927
kr-vs-kp, 5, 0.94369, 0.94778, 0.98807, 3.6, 8, 4, 0.98927
kr-vs-kp, 6, 0.9562, 0.9574, 0.98845, 3.6, 8, 4, 0.98927
kr-vs-kp, 7, 0.93535, 0.94184, 0.98844, 3.3, 8, 4, 0.9924
kr-vs-kp, 8, 0.95099, 0.95351, 0.98505, 3.6, 8, 4, 0.99195
kr-vs-kp, 9, 0.95725, 0.96106, 0.99193, 3.4, 8, 4, 0.9924
kr-vs-kp, 10, 0.94891, 0.9521, 0.98773, 3.6, 8, 4, 0.99329
kr-vs-kp, 11, 0.95099, 0.95342, 0.99051, 3.4, 8, 4, 0.99151
kr-vs-kp, 12, 0.94578, 0.94961, 0.98615, 3, 8, 4, 0.99374
kr-vs-kp, 13, 0.95516, 0.95738, 0.99115, 3.4, 8, 4, 0.99195
kr-vs-kp, 14, 0.94473, 0.94778, 0.98631, 3.5, 8, 4, 0.99195
kr-vs-kp, 15, 0.95516, 0.95993, 0.98926, 3.7, 8, 4, 0.99151
kr-vs-kp, 16, 0.94473, 0.94819, 0.98981, 3.5, 8, 4, 0.99061
kr-vs-kp, 17, 0.95099, 0.95494, 0.99148, 3.6, 8, 4, 0.98972
kr-vs-kp, 18, 0.95412, 0.95669, 0.99115, 3.7, 8, 4, 0.99017
kr-vs-kp, 19, 0.94473, 0.94758, 0.99077, 3.6, 8, 4, 0.9924
kr-vs-kp, 20, 0.94265, 0.94757, 0.99014, 3.5, 8, 4, 0.99106
letter, 1, 0.98217, 0.7689, 0.98055, 73, 8, 3, 0.99493
letter, 2, 0.98267, 0.75, 0.97684, 72, 8, 3, 0.99443
letter, 3, 0.98117, 0.73412, 0.97275, 69, 8, 3, 0.99493
letter, 4, 0.98067, 0.71981, 0.97474, 68, 8, 3, 0.99436
letter, 5, 0.98183, 0.73086, 0.96935, 73, 8, 3, 0.99421
letter, 6, 0.98133, 0.74074, 0.97468, 69, 8, 3, 0.99557
letter, 7, 0.98367, 0.76098, 0.97099, 69, 8, 3, 0.99457
letter, 8, 0.98033, 0.7217, 0.97338, 70, 8, 3, 0.99393
letter, 9, 0.9825, 0.75177, 0.97474, 67, 8, 3, 0.99443
letter, 10, 0.9825, 0.73146, 0.97908, 72, 8, 3, 0.99471
letter, 11, 0.983, 0.76818, 0.98083, 68, 8, 3, 0.99507
letter, 12, 0.98283, 0.753, 0.97881, 69, 8, 3, 0.99529
letter, 13, 0.98233, 0.74882, 0.97807, 65, 8, 3, 0.995
letter, 14, 0.98333, 0.75124, 0.96632, 70, 8, 3, 0.99471
letter, 15, 0.983, 0.76056, 0.97175, 69, 8, 3, 0.99521
letter, 16, 0.98317, 0.76347, 0.972, 71, 8, 3, 0.99471
letter, 17, 0.98233, 0.74272, 0.9703, 70, 8, 3, 0.99543
letter, 18, 0.9805, 0.71942, 0.97932, 71, 8, 3, 0.99457
letter, 19, 0.98033, 0.75, 0.97862, 72, 8, 3, 0.994
letter, 20, 0.97967, 0.74043, 0.97569, 69, 8, 3, 0.99493
lymph, 1, 0.73333, 0.77778, 0.834, 0.49, 8, 4, 0.96117
lymph, 2, 0.88889, 0.87805, 0.97036, 0.51, 8, 4, 0.96117
lymph, 3, 0.82222, 0.84, 0.86166, 0.53, 8, 4, 0.97087
lymph, 4, 0.77778, 0.83333, 0.76267, 0.57, 8, 4, 0.97087
lymph, 5, 0.95556, 0.96667, 0.98889, 0.53, 8, 4, 0.96117
lymph, 6, 0.62222, 0.66667, 0.67004, 0.51, 8, 4, 0.97087
lymph, 7, 0.8, 0.8, 0.79167, 0.48, 8, 4, 0.97087
lymph, 8, 0.86667, 0.86957, 0.89286, 0.41, 7, 4, 0.98058
lymph, 9, 0.77778, 0.81481, 0.84818, 0.39, 8, 4, 0.96117
lymph, 10, 0.77778, 0.82143, 0.73, 0.42, 7, 4, 0.97087
lymph, 11, 0.84444, 0.82051, 0.85913, 0.46, 8, 4, 0.97087
lymph, 12, 0.88889, 0.90909, 0.87654, 0.4, 8, 4, 0.98058
lymph, 13, 0.82222, 0.82609, 0.86166, 0.38, 6, 4, 0.96117
lymph, 14, 0.88889, 0.89362, 0.86957, 0.39, 8, 4, 0.96117
lymph, 15, 0.75556, 0.8, 0.768, 0.5, 8, 4, 0.96117
lymph, 16, 0.8, 0.80851, 0.87352, 0.62, 8, 4, 0.97087
lymph, 17, 0.77778, 0.8, 0.942, 0.56, 8, 4, 0.94175
lymph, 18, 0.86667, 0.89286, 0.81513, 0.48, 8, 4, 0.97087
lymph, 19, 0.77778, 0.82143, 0.71429, 0.34, 7, 3, 0.98058
lymph, 20, 0.77778, 0.79167, 0.82, 0.59, 8, 4, 0.95146
mushroom, 1, 0.99918, 0.99923, 1, 4.7, 6, 4, 0.9993
mushroom, 2, 1, 1, 1, 4.7, 6, 4, 1
mushroom, 3, 0.99918, 0.99923, 1, 4.7, 6, 4, 0.9993
mushroom, 4, 0.99918, 0.99921, 1, 4.9, 6, 4, 0.9993
mushroom, 5, 0.99959, 0.9996, 1, 4.9, 6, 4, 0.99912
mushroom, 6, 0.99959, 0.99961, 1, 4.6, 6, 4, 0.99912
mushroom, 7, 0.99918, 0.99919, 1, 4.8, 6, 4, 0.9993
mushroom, 8, 0.99877, 0.99884, 1, 4.8, 6, 4, 0.99912
mushroom, 9, 0.99795, 0.99805, 0.99999, 4.8, 6, 4, 0.99947
mushroom, 10, 0.99877, 0.9988, 1, 4.9, 6, 4, 0.99912
mushroom, 11, 0.99836, 0.99841, 0.99999, 4.7, 6, 4, 0.9993
mushroom, 12, 0.99836, 0.99839, 1, 4.9, 6, 4, 0.9993
mushroom, 13, 0.99918, 0.99919, 1, 4.7, 6, 4, 0.9993
mushroom, 14, 0.99959, 0.9996, 1, 4.8, 6, 4, 0.99912
mushroom, 15, 0.99918, 0.9992, 1, 5, 6, 4, 0.9993
mushroom, 16, 0.99836, 0.99846, 1, 4.7, 6, 4, 0.9993
mushroom, 17, 0.99836, 0.99841, 0.99999, 4.6, 6, 4, 0.9993
mushroom, 18, 0.99877, 0.9988, 1, 4.7, 6, 4, 0.99947
mushroom, 19, 0.99795, 0.99802, 1, 4.8, 6, 4, 0.99947
mushroom, 20, 0.99836, 0.99842, 1, 4.9, 6, 4, 0.9993
pendigits, 1, 0.98666, 0.94118, 0.99587, 18, 8, 3, 0.99771
pendigits, 2, 0.98933, 0.94937, 0.99494, 16, 8, 4, 0.996
pendigits, 3, 0.99111, 0.95434, 0.99862, 18, 8, 3, 0.99714
pendigits, 4, 0.98977, 0.95427, 0.99114, 14, 8, 4, 0.99771
pendigits, 5, 0.98977, 0.95032, 0.98703, 15, 8, 4, 0.99714
pendigits, 6, 0.99155, 0.95983, 0.99513, 18, 8, 3, 0.99657
pendigits, 7, 0.98933, 0.9457, 0.98994, 15, 8, 4, 0.99714
pendigits, 8, 0.99111, 0.95726, 0.99885, 18, 8, 3, 0.99676
pendigits, 9, 0.99289, 0.96279, 0.99909, 19, 8, 3, 0.99657
pendigits, 10, 0.99111, 0.95885, 0.99518, 18, 8, 3, 0.99581
pendigits, 11, 0.98755, 0.94697, 0.9983, 19, 8, 3, 0.996
pendigits, 12, 0.98799, 0.94716, 0.99082, 15, 8, 4, 0.99771
pendigits, 13, 0.98533, 0.92903, 0.99768, 15, 8, 4, 0.99676
pendigits, 14, 0.99378, 0.97107, 0.99319, 14, 8, 4, 0.99676
pendigits, 15, 0.99244, 0.96436, 0.9985, 18, 8, 3, 0.99733
pendigits, 16, 0.99466, 0.97479, 0.99686, 14, 8, 4, 0.99695
pendigits, 17, 0.99111, 0.95902, 0.99353, 16, 8, 4, 0.99581
pendigits, 18, 0.99555, 0.97917, 0.99783, 14, 8, 4, 0.99695
pendigits, 19, 0.99289, 0.96581, 0.995, 15, 8, 4, 0.99542
pendigits, 20, 0.99466, 0.97561, 0.99468, 17, 8, 3, 0.99638
primary-tumor, 1, 0.79208, 0.57143, 0.80781, 1, 8, 3, 0.91064
primary-tumor, 2, 0.84158, 0.65217, 0.79766, 1.3, 8, 3, 0.88085
primary-tumor, 3, 0.83168, 0.65306, 0.77692, 1, 8, 3, 0.91489
primary-tumor, 4, 0.84158, 0.63636, 0.73303, 1.2, 8, 3, 0.89362
primary-tumor, 5, 0.79208, 0.53333, 0.75084, 1.1, 8, 3, 0.91489
primary-tumor, 6, 0.78218, 0.52174, 0.74166, 1.1, 8, 3, 0.91064
primary-tumor, 7, 0.82178, 0.57143, 0.77535, 1.2, 8, 3, 0.88936
primary-tumor, 8, 0.74257, 0.53571, 0.78, 1.1, 8, 3, 0.91064
primary-tumor, 9, 0.77228, 0.54902, 0.72256, 1, 8, 3, 0.91489
primary-tumor, 10, 0.77228, 0.48889, 0.79517, 1.2, 8, 3, 0.90213
primary-tumor, 11, 0.78218, 0.54167, 0.71549, 1.2, 8, 3, 0.89362
primary-tumor, 12, 0.83168, 0.60465, 0.74861, 1.3, 8, 3, 0.90213
primary-tumor, 13, 0.88119, 0.73913, 0.8474, 1.1, 8, 3, 0.91064
primary-tumor, 14, 0.81188, 0.48649, 0.70771, 1.1, 8, 3, 0.91489
primary-tumor, 15, 0.80198, 0.54545, 0.73724, 0.98, 8, 3, 0.91915
primary-tumor, 16, 0.83168, 0.48485, 0.76103, 1.1, 8, 3, 0.91064
primary-tumor, 17, 0.80198, 0.6, 0.77333, 1.2, 8, 3, 0.89787
primary-tumor, 18, 0.78218, 0.59259, 0.82843, 1, 8, 3, 0.91064
primary-tumor, 19, 0.79208, 0.60377, 0.72031, 1.1, 8, 3, 0.91064
primary-tumor, 20, 0.75248, 0.5283, 0.68885, 1.1, 8, 3, 0.92766
segment, 1, 0.99134, 0.9703, 0.99768, 2.3, 4, 3, 0.99938
segment, 2, 0.99856, 0.99482, 1, 2.2, 4, 3, 0.99938
