name, batch, bs_accu, bs_f1, bs_auc, bs_cpu, bs_nleaves, bs_depth, bs_accu_train 
heart-cleveland, 11, 0.7191, 0.75728, 0.73755, 2.2, 2, 1, 0.92271
heart-cleveland, 12, 0.62921, 0.64516, 0.60459, 1.9, 2, 1, 0.92754
heart-cleveland, 13, 0.76404, 0.79208, 0.77302, 2.2, 2, 1, 0.91787
heart-cleveland, 14, 0.77528, 0.79167, 0.76888, 2.3, 2, 1, 0.90338
heart-cleveland, 15, 0.77528, 0.80769, 0.76715, 2.4, 2, 1, 0.91304
heart-cleveland, 16, 0.73034, 0.76923, 0.7027, 2.2, 2, 1, 0.92754
heart-cleveland, 17, 0.73034, 0.7551, 0.69868, 2.1, 2, 1, 0.9372
heart-cleveland, 18, 0.75281, 0.76596, 0.71486, 2.1, 2, 1, 0.91787
heart-cleveland, 19, 0.75281, 0.75, 0.73081, 2.2, 2, 1, 0.93237
heart-cleveland, 20, 0.75281, 0.75556, 0.72677, 2.4, 2, 1, 0.91304
hepatitis, 1, 0.83333, 0, 0.74694, 0.72, 2, 1, 0.91579
hepatitis, 2, 0.83333, 0, 0.77143, 0.64, 2, 1, 0.93684
hepatitis, 3, 0.78571, 0, 0.51852, 0.83, 2, 1, 0.91579
hepatitis, 4, 0.80952, 0, 0.54779, 0.72, 2, 1, 0.92632
hepatitis, 5, 0.85714, 0, 0.62037, 0.53, 2, 1, 0.95789
hepatitis, 6, 0.7381, 0, 0.80059, 0.64, 2, 1, 0.93684
hepatitis, 7, 0.80952, 0, 0.75, 0.66, 2, 1, 0.88421
hepatitis, 8, 0.7619, 0.85714, 0.4537, 0.7, 2, 1, 0.91579
hepatitis, 9, 0.78571, 0, 0.68013, 0.67, 2, 1, 0.92632
hepatitis, 10, 0.80952, 0, 0.84559, 0.75, 2, 1, 0.89474
hepatitis, 11, 0.80952, 0, 0.63603, 0.64, 2, 1, 0.90526
hepatitis, 12, 0.85714, 0, 0.72222, 0.76, 2, 1, 0.92632
hepatitis, 13, 0.78571, 0, 0.76431, 0.66, 2, 1, 0.92632
hepatitis, 14, 0.85714, 0, 0.5463, 0.9, 2, 1, 0.91579
hepatitis, 15, 0.78571, 0, 0.56566, 0.55, 2, 1, 0.93684
hepatitis, 16, 0.7381, 0, 0.58065, 0.66, 2, 1, 0.87368
hepatitis, 17, 0.7381, 0, 0.6305, 0.5, 2, 1, 0.92632
hepatitis, 18, 0.78571, 0, 0.83165, 0.82, 2, 1, 0.92632
hepatitis, 19, 0.88095, 0, 0.75676, 0.75, 2, 1, 0.89474
hepatitis, 20, 0.78571, 0, 0.69697, 0.67, 2, 1, 0.92632
hypothyroid, 1, 0.9641, 0.98026, 0.98219, 2.2, 2, 1, 0.97095
hypothyroid, 2, 0.96308, 0.97943, 0.9807, 1.8, 2, 1, 0.96479
hypothyroid, 3, 0.96103, 0.97834, 0.96373, 2.3, 2, 1, 0.97711
hypothyroid, 4, 0.96, 0.97765, 0.97854, 2.1, 2, 1, 0.98063
hypothyroid, 5, 0.96718, 0.98169, 0.97933, 2.2, 2, 1, 0.97799
hypothyroid, 6, 0.95897, 0.97743, 0.97832, 1.4, 2, 1, 0.97711
hypothyroid, 7, 0.96205, 0.97858, 0.96679, 2.3, 2, 1, 0.98019
hypothyroid, 8, 0.96923, 0.98286, 0.98011, 3.1, 2, 1, 0.97887
hypothyroid, 9, 0.96308, 0.97941, 0.97203, 2, 2, 1, 0.97931
hypothyroid, 10, 0.95692, 0.97622, 0.97476, 1.2, 2, 1, 0.96655
hypothyroid, 11, 0.95487, 0.97415, 0.98175, 2.9, 2, 1, 0.98063
hypothyroid, 12, 0.96205, 0.97853, 0.97787, 1.8, 2, 1, 0.97975
hypothyroid, 13, 0.97128, 0.98423, 0.98094, 2.4, 2, 1, 0.97887
hypothyroid, 14, 0.96513, 0.98053, 0.98085, 1.9, 2, 1, 0.96303
hypothyroid, 15, 0.96103, 0.97829, 0.96267, 0.69, 2, 1, 0.96479
hypothyroid, 16, 0.96308, 0.97938, 0.98267, 3.1, 2, 1, 0.97887
hypothyroid, 17, 0.96513, 0.98079, 0.97104, 2.4, 2, 1, 0.97931
hypothyroid, 18, 0.97436, 0.98582, 0.98379, 2.2, 2, 1, 0.97755
hypothyroid, 19, 0.95897, 0.97714, 0.9628, 1.3, 2, 1, 0.96875
hypothyroid, 20, 0.95897, 0.97758, 0.97367, 4.3, 2, 1, 0.97887
ionosphere, 1, 0.71698, 0.7973, 0.64964, 7.3, 2, 1, 0.95918
ionosphere, 2, 0.78302, 0.84564, 0.79603, 7.6, 2, 1, 0.9551
ionosphere, 3, 0.72642, 0.80537, 0.67544, 7.4, 2, 1, 0.95918
ionosphere, 4, 0.66981, 0.74074, 0.68918, 6.2, 2, 1, 0.96735
ionosphere, 5, 0.72642, 0.8, 0.6864, 7.8, 2, 1, 0.95918
ionosphere, 6, 0.81132, 0.86486, 0.83166, 7.3, 2, 1, 0.96735
ionosphere, 7, 0.79245, 0.84286, 0.79381, 6, 2, 1, 0.98367
ionosphere, 8, 0.69811, 0.77465, 0.59817, 8.2, 2, 1, 0.95102
ionosphere, 9, 0.71698, 0.77612, 0.69841, 8.7, 2, 1, 0.9551
ionosphere, 10, 0.71698, 0.7973, 0.65364, 6.3, 2, 1, 0.96735
ionosphere, 11, 0.68868, 0.74419, 0.63902, 7.6, 2, 1, 0.96327
ionosphere, 12, 0.81132, 0.85915, 0.76116, 6.3, 2, 1, 0.97143
ionosphere, 13, 0.79245, 0.84286, 0.72721, 7.3, 2, 1, 0.96327
ionosphere, 14, 0.71698, 0.78571, 0.65231, 7.5, 2, 1, 0.96735
ionosphere, 15, 0.81132, 0.87179, 0.74873, 5.9, 2, 1, 0.96735
ionosphere, 16, 0.78302, 0.84967, 0.80298, 6.2, 2, 1, 0.97143
ionosphere, 17, 0.81132, 0.86486, 0.71986, 7.6, 2, 1, 0.95918
ionosphere, 18, 0.77358, 0.84, 0.75127, 5.6, 2, 1, 0.99184
ionosphere, 19, 0.78302, 0.8535, 0.7159, 6.2, 2, 1, 0.97143
ionosphere, 20, 0.83019, 0.88462, 0.70858, 7, 2, 1, 0.97551
kr-vs-kp, 1, 0.6684, 0.70985, 0.66824, 4.4, 2, 1, 0.97631
kr-vs-kp, 2, 0.69239, 0.7301, 0.69537, 4.8, 2, 1, 0.98525
kr-vs-kp, 3, 0.67153, 0.719, 0.67104, 4.7, 2, 1, 0.97765
kr-vs-kp, 4, 0.67779, 0.70931, 0.67195, 3.9, 2, 1, 0.97407
kr-vs-kp, 5, 0.6903, 0.736, 0.68502, 4.6, 2, 1, 0.97005
kr-vs-kp, 6, 0.68822, 0.72442, 0.69015, 4.2, 2, 1, 0.97273
kr-vs-kp, 7, 0.67049, 0.72281, 0.65112, 4.5, 2, 1, 0.98301
kr-vs-kp, 8, 0.69447, 0.73909, 0.68991, 4.5, 2, 1, 0.98212
kr-vs-kp, 9, 0.69447, 0.73722, 0.67369, 4.1, 2, 1, 0.97184
kr-vs-kp, 10, 0.69447, 0.73291, 0.67488, 3.4, 2, 1, 0.98167
kr-vs-kp, 11, 0.67049, 0.70467, 0.67164, 4.3, 2, 1, 0.97944
kr-vs-kp, 12, 0.66945, 0.71103, 0.65543, 4.1, 2, 1, 0.98212
kr-vs-kp, 13, 0.70594, 0.74457, 0.70825, 4.6, 2, 1, 0.97765
kr-vs-kp, 14, 0.65485, 0.70314, 0.65117, 3.9, 2, 1, 0.97765
kr-vs-kp, 15, 0.69969, 0.74468, 0.70067, 3.8, 2, 1, 0.98346
kr-vs-kp, 16, 0.66528, 0.70792, 0.66563, 4.1, 2, 1, 0.97988
kr-vs-kp, 17, 0.70594, 0.74821, 0.72703, 4.4, 2, 1, 0.97586
kr-vs-kp, 18, 0.683, 0.72313, 0.69621, 5.4, 2, 1, 0.9772
kr-vs-kp, 19, 0.68822, 0.72392, 0.67334, 4.7, 2, 1, 0.97497
kr-vs-kp, 20, 0.69447, 0.73388, 0.68559, 4.3, 2, 1, 0.97899
letter, 1, 0.959, 0, 0.76625, 51, 2, 1, 0.99214
letter, 2, 0.96033, 0, 0.74849, 49, 2, 1, 0.99179
letter, 3, 0.95833, 0, 0.73929, 50, 2, 1, 0.99129
letter, 4, 0.961, 0, 0.7559, 49, 2, 1, 0.99164
letter, 5, 0.96, 0, 0.72575, 48, 2, 1, 0.992
letter, 6, 0.95817, 0, 0.77222, 50, 2, 1, 0.99143
letter, 7, 0.9605, 0, 0.76251, 51, 2, 1, 0.99064
letter, 8, 0.9575, 0, 0.74475, 54, 2, 1, 0.99307
letter, 9, 0.95817, 0, 0.77769, 49, 2, 1, 0.99114
letter, 10, 0.96167, 0, 0.76781, 49, 2, 1, 0.99264
letter, 11, 0.95733, 0, 0.77186, 46, 2, 1, 0.99314
letter, 12, 0.95883, 0, 0.75001, 48, 2, 1, 0.99193
letter, 13, 0.9585, 0, 0.75241, 49, 2, 1, 0.9915
letter, 14, 0.9605, 0, 0.73299, 55, 2, 1, 0.99114
letter, 15, 0.95817, 0, 0.75634, 52, 2, 1, 0.99093
letter, 16, 0.95817, 0, 0.76008, 52, 2, 1, 0.99179
letter, 17, 0.96033, 0, 0.7549, 49, 2, 1, 0.99079
letter, 18, 0.9585, 0, 0.76526, 46, 2, 1, 0.99286
letter, 19, 0.9565, 0, 0.77637, 47, 2, 1, 0.99143
letter, 20, 0.956, 0, 0.75205, 49, 2, 1, 0.99236
lymph, 1, 0.71111, 0.7451, 0.65, 0.78, 2, 1, 0.8932
lymph, 2, 0.8, 0.76923, 0.81621, 0.61, 2, 1, 0.91262
lymph, 3, 0.73333, 0.73913, 0.75494, 0.61, 2, 1, 0.91262
lymph, 4, 0.6, 0.7, 0.58295, 0.73, 2, 1, 0.92233
lymph, 5, 0.82222, 0.86667, 0.80667, 0.72, 2, 1, 0.93204
lymph, 6, 0.75556, 0.77551, 0.73887, 0.69, 2, 1, 0.92233
lymph, 7, 0.75556, 0.75556, 0.74405, 0.7, 2, 1, 0.92233
lymph, 8, 0.73333, 0.72727, 0.74802, 0.62, 2, 1, 0.92233
lymph, 9, 0.8, 0.80851, 0.82186, 0.64, 2, 1, 0.93204
lymph, 10, 0.8, 0.8, 0.782, 0.53, 2, 1, 0.91262
lymph, 11, 0.82222, 0.78947, 0.80952, 0.69, 2, 1, 0.92233
lymph, 12, 0.86667, 0.88889, 0.80453, 0.67, 2, 1, 0.94175
lymph, 13, 0.71111, 0.7234, 0.71146, 0.62, 2, 1, 0.94175
lymph, 14, 0.8, 0.7907, 0.71344, 0.59, 2, 1, 0.92233
lymph, 15, 0.77778, 0.79167, 0.84, 0.79, 2, 1, 0.90291
lymph, 16, 0.86667, 0.85, 0.89328, 0.78, 2, 1, 0.8932
lymph, 17, 0.8, 0.75676, 0.756, 0.64, 2, 1, 0.95146
lymph, 18, 0.73333, 0.76923, 0.68908, 0.66, 2, 1, 0.92233
lymph, 19, 0.8, 0.83636, 0.77731, 0.61, 2, 1, 0.95146
lymph, 20, 0.75556, 0.79245, 0.75, 0.87, 2, 1, 0.92233
mushroom, 1, 0.89007, 0.88861, 0.89464, 4.4, 2, 1, 1
mushroom, 2, 0.88884, 0.88394, 0.89148, 4.3, 2, 1, 1
mushroom, 3, 0.87695, 0.87342, 0.88208, 4.2, 2, 1, 1
mushroom, 4, 0.88105, 0.87413, 0.88577, 4.3, 2, 1, 1
mushroom, 5, 0.88884, 0.88263, 0.89371, 4.3, 2, 1, 1
mushroom, 6, 0.87818, 0.87313, 0.88327, 4.1, 2, 1, 1
mushroom, 7, 0.89212, 0.88419, 0.89622, 4.4, 2, 1, 1
mushroom, 8, 0.89541, 0.89344, 0.90869, 4.3, 2, 1, 1
mushroom, 9, 0.89171, 0.88804, 0.89402, 4.3, 2, 1, 1
mushroom, 10, 0.88638, 0.8792, 0.88822, 4.2, 2, 1, 1
mushroom, 11, 0.87613, 0.87016, 0.87167, 4.3, 2, 1, 0.99912
mushroom, 12, 0.89171, 0.88522, 0.89196, 4.7, 2, 1, 0.99877
mushroom, 13, 0.88884, 0.88067, 0.89553, 4.4, 2, 1, 1
mushroom, 14, 0.89377, 0.88851, 0.89909, 4.3, 2, 1, 1
mushroom, 15, 0.8872, 0.88017, 0.88086, 4.4, 2, 1, 1
mushroom, 16, 0.88802, 0.88592, 0.8892, 4.5, 2, 1, 1
mushroom, 17, 0.89171, 0.88552, 0.89019, 5.2, 2, 1, 1
mushroom, 18, 0.8831, 0.87516, 0.88795, 4.7, 2, 1, 1
mushroom, 19, 0.88556, 0.8801, 0.89088, 5, 2, 1, 0.99912
mushroom, 20, 0.88761, 0.88321, 0.89053, 4.8, 2, 1, 1
pendigits, 1, 0.8924, 0, 0.91907, 14, 2, 1, 0.99657
pendigits, 2, 0.89684, 0, 0.92282, 14, 2, 1, 0.99485
pendigits, 3, 0.90218, 0, 0.91614, 13, 2, 1, 0.99581
pendigits, 4, 0.89017, 0, 0.91541, 13, 2, 1, 0.99619
pendigits, 5, 0.89595, 0, 0.91832, 11, 2, 1, 0.99581
pendigits, 6, 0.89506, 0, 0.91746, 14, 2, 1, 0.99447
pendigits, 7, 0.90485, 0, 0.91852, 15, 2, 1, 0.99561
pendigits, 8, 0.8964, 0, 0.92832, 12, 2, 1, 0.99523
pendigits, 9, 0.90218, 0, 0.91397, 13, 2, 1, 0.99523
pendigits, 10, 0.89106, 0, 0.91766, 13, 2, 1, 0.99523
pendigits, 11, 0.88662, 0, 0.91581, 14, 2, 1, 0.99542
pendigits, 12, 0.88795, 0, 0.92039, 12, 2, 1, 0.99581
pendigits, 13, 0.90129, 0, 0.90577, 13, 2, 1, 0.9939
pendigits, 14, 0.89329, 0, 0.91499, 12, 2, 1, 0.99485
pendigits, 15, 0.89373, 0, 0.92974, 13, 2, 1, 0.99542
pendigits, 16, 0.89373, 0, 0.92112, 13, 2, 1, 0.99523
pendigits, 17, 0.89106, 0, 0.92801, 12, 2, 1, 0.99447
pendigits, 18, 0.89418, 0, 0.9202, 13, 2, 1, 0.99352
pendigits, 19, 0.89462, 0, 0.91095, 12, 2, 1, 0.99504
pendigits, 20, 0.89017, 0, 0.91169, 12, 2, 1, 0.99542
primary-tumor, 1, 0.80198, 0.61538, 0.72923, 0.69, 2, 1, 0.86809
primary-tumor, 2, 0.82178, 0.6087, 0.79877, 0.34, 2, 1, 0.8383
primary-tumor, 3, 0.86139, 0.74074, 0.84256, 0.59, 2, 1, 0.85957
primary-tumor, 4, 0.78218, 0.56, 0.71174, 0.75, 2, 1, 0.85106
primary-tumor, 5, 0.76238, 0.47826, 0.69231, 0.74, 2, 1, 0.85106
primary-tumor, 6, 0.73267, 0.44898, 0.62946, 0.66, 2, 1, 0.88511
primary-tumor, 7, 0.81188, 0.57778, 0.73556, 0.77, 2, 1, 0.8383
primary-tumor, 8, 0.75248, 0.54545, 0.71895, 0.78, 2, 1, 0.87234
primary-tumor, 9, 0.78218, 0.56, 0.70821, 0.58, 2, 1, 0.8766
primary-tumor, 10, 0.73267, 0.49057, 0.68239, 0.71, 2, 1, 0.87234
primary-tumor, 11, 0.76238, 0.6, 0.72817, 0.72, 2, 1, 0.86383
primary-tumor, 12, 0.77228, 0.53061, 0.69008, 0.56, 2, 1, 0.85106
primary-tumor, 13, 0.83168, 0.6383, 0.79545, 0.81, 2, 1, 0.84681
primary-tumor, 14, 0.72277, 0.44, 0.55293, 0.78, 2, 1, 0.86809
primary-tumor, 15, 0.81188, 0.65455, 0.71371, 0.78, 2, 1, 0.88511
primary-tumor, 16, 0.79208, 0.4878, 0.58088, 0.72, 2, 1, 0.85957
primary-tumor, 17, 0.78218, 0.62069, 0.74205, 0.72, 2, 1, 0.87234
primary-tumor, 18, 0.67327, 0, 0.72193, 0.81, 2, 1, 0.86383
primary-tumor, 19, 0.77228, 0.62295, 0.73611, 0.69, 2, 1, 0.86383
primary-tumor, 20, 0.73267, 0.52632, 0.68591, 0.88, 2, 1, 0.89787
segment, 1, 0.88456, 0.71631, 0.93437, 2.1, 2, 1, 0.99691
segment, 2, 0.98124, 0.92737, 0.94872, 2.6, 2, 1, 0.99753
segment, 3, 0.88889, 0.74074, 0.92983, 1.8, 2, 1, 0.99814
segment, 4, 0.97547, 0.90286, 0.91103, 2.3, 2, 1, 0.99691
segment, 5, 0.97114, 0.89011, 0.89743, 2.2, 2, 1, 0.99938
segment, 6, 0.88456, 0.72414, 0.93275, 2.1, 2, 1, 0.99814
segment, 7, 0.88456, 0.72222, 0.92904, 1.7, 2, 1, 1
segment, 8, 0.87157, 0.659, 0.9173, 2.2, 2, 1, 0.99691
segment, 9, 0.88312, 0.71378, 0.93135, 2, 2, 1, 0.99753
