name, batch, bs_accu, bs_f1, bs_auc, bs_cpu, bs_nleaves, bs_depth, bs_accu_train 
audiology, 6, 0.90769, 0.85, 0.96099, 0.75, 4, 3, 0.97351
audiology, 7, 0.96923, 0.9375, 0.98852, 0.75, 4, 3, 0.94702
audiology, 8, 0.89231, 0.83721, 0.89588, 0.74, 4, 3, 0.98013
audiology, 9, 0.90769, 0.8, 0.93639, 0.83, 4, 3, 0.97351
audiology, 10, 0.93846, 0.84615, 0.97956, 0.78, 4, 3, 0.97351
audiology, 11, 0.93846, 0.89474, 0.97636, 0.78, 4, 3, 0.96026
audiology, 12, 0.93846, 0.88889, 0.96336, 0.92, 4, 3, 0.96689
audiology, 13, 0.92308, 0.84848, 0.95153, 0.75, 4, 3, 0.96026
audiology, 14, 0.89231, 0.74074, 0.84594, 0.56, 4, 3, 0.98013
audiology, 15, 0.95385, 0.92683, 0.98556, 0.73, 4, 3, 0.97351
audiology, 16, 0.90769, 0.85, 0.91762, 0.46, 4, 3, 0.99338
audiology, 17, 0.93846, 0.88235, 0.97194, 0.84, 4, 3, 0.97351
audiology, 18, 0.89231, 0.77419, 0.95098, 0.78, 4, 3, 0.97351
audiology, 19, 0.89231, 0.81081, 0.90561, 0.72, 4, 3, 0.97351
audiology, 20, 0.90769, 0.84211, 0.93853, 0.75, 4, 3, 0.97351
australian-credit, 1, 0.86224, 0.85405, 0.92794, 4.9, 4, 2, 0.91028
australian-credit, 2, 0.85204, 0.85714, 0.90109, 4.9, 4, 2, 0.91904
australian-credit, 3, 0.86224, 0.86154, 0.91038, 5.3, 4, 2, 0.91247
australian-credit, 4, 0.86735, 0.87619, 0.89915, 4.8, 4, 2, 0.91685
australian-credit, 5, 0.89286, 0.89655, 0.92935, 4.4, 4, 2, 0.87746
australian-credit, 6, 0.85204, 0.84153, 0.89401, 4.3, 4, 2, 0.91466
australian-credit, 7, 0.86224, 0.867, 0.89308, 4, 4, 2, 0.92341
australian-credit, 8, 0.87245, 0.87179, 0.90325, 4.5, 4, 2, 0.91028
australian-credit, 9, 0.87245, 0.8731, 0.92775, 4.7, 4, 2, 0.89934
australian-credit, 10, 0.90816, 0.90816, 0.92912, 5.2, 4, 2, 0.9081
australian-credit, 11, 0.85714, 0.86667, 0.90959, 4.9, 4, 2, 0.9081
australian-credit, 12, 0.83163, 0.8254, 0.91977, 4.1, 4, 2, 0.92341
australian-credit, 13, 0.86735, 0.87255, 0.92697, 4.8, 4, 2, 0.90372
australian-credit, 14, 0.87245, 0.86339, 0.90858, 4.6, 4, 2, 0.89934
australian-credit, 15, 0.88265, 0.88557, 0.92666, 4.8, 4, 2, 0.90153
australian-credit, 16, 0.86224, 0.85714, 0.89362, 3.9, 4, 2, 0.91028
australian-credit, 17, 0.86224, 0.86567, 0.88928, 4.4, 4, 2, 0.9256
australian-credit, 18, 0.84694, 0.84848, 0.89178, 4.4, 4, 2, 0.92123
australian-credit, 19, 0.88265, 0.891, 0.93582, 5.2, 4, 2, 0.91247
australian-credit, 20, 0.85204, 0.8599, 0.9203, 4.2, 4, 2, 0.89716
breast-wisconsin, 1, 0.89756, 0.91064, 0.9432, 1, 4, 2, 0.98954
breast-wisconsin, 2, 0.91707, 0.93633, 0.95403, 1.3, 4, 2, 0.98326
breast-wisconsin, 3, 0.9561, 0.96266, 0.99058, 1.7, 4, 2, 0.9728
breast-wisconsin, 4, 0.9122, 0.93662, 0.95923, 1.2, 4, 2, 0.98954
breast-wisconsin, 5, 0.94634, 0.95817, 0.97034, 1.8, 4, 2, 0.98326
breast-wisconsin, 6, 0.92195, 0.93443, 0.9784, 2, 4, 2, 0.97699
breast-wisconsin, 7, 0.94634, 0.95753, 0.98122, 2.2, 4, 2, 0.9749
breast-wisconsin, 8, 0.89268, 0.912, 0.97295, 2, 4, 2, 0.98536
breast-wisconsin, 9, 0.94146, 0.95385, 0.9815, 2.2, 4, 2, 0.97908
breast-wisconsin, 10, 0.89756, 0.91498, 0.96338, 1.8, 4, 2, 0.98536
breast-wisconsin, 11, 0.93171, 0.94262, 0.97237, 1.6, 4, 2, 0.97699
breast-wisconsin, 12, 0.9122, 0.92742, 0.96649, 1.5, 4, 2, 0.98326
breast-wisconsin, 13, 0.86341, 0.88525, 0.94438, 1.4, 4, 2, 0.98536
breast-wisconsin, 14, 0.96098, 0.96947, 0.99464, 1.9, 4, 2, 0.9749
breast-wisconsin, 15, 0.94634, 0.96, 0.97994, 1.9, 4, 2, 0.97699
breast-wisconsin, 16, 0.93659, 0.94561, 0.98292, 1.8, 4, 2, 0.9749
breast-wisconsin, 17, 0.88293, 0.90698, 0.95055, 1.7, 4, 2, 0.97908
breast-wisconsin, 18, 0.94634, 0.95911, 0.99027, 1.7, 4, 2, 0.97699
breast-wisconsin, 19, 0.89756, 0.92308, 0.93018, 1.3, 4, 2, 0.98326
breast-wisconsin, 20, 0.90732, 0.92884, 0.97621, 1.7, 4, 2, 0.97699
diabetes, 1, 0.73593, 0.80259, 0.79542, 7.5, 4, 2, 0.86592
diabetes, 2, 0.79221, 0.85, 0.79997, 7.5, 4, 2, 0.85475
diabetes, 3, 0.71429, 0.80814, 0.78401, 7.5, 4, 2, 0.84544
diabetes, 4, 0.75325, 0.82243, 0.78912, 7.7, 4, 2, 0.85661
diabetes, 5, 0.77489, 0.83544, 0.79867, 7.5, 4, 2, 0.85661
diabetes, 6, 0.77922, 0.85131, 0.8234, 8.7, 4, 2, 0.83426
diabetes, 7, 0.71429, 0.79878, 0.76633, 7.2, 4, 2, 0.87337
diabetes, 8, 0.72294, 0.82123, 0.77051, 7.4, 4, 2, 0.85661
diabetes, 9, 0.78355, 0.85549, 0.81279, 7.9, 4, 2, 0.84916
diabetes, 10, 0.70996, 0.78176, 0.73494, 7.1, 4, 2, 0.87523
diabetes, 11, 0.72727, 0.79344, 0.75932, 7.1, 4, 2, 0.86592
diabetes, 12, 0.70996, 0.79511, 0.78153, 7.9, 4, 2, 0.85102
diabetes, 13, 0.76623, 0.83832, 0.78497, 7.5, 4, 2, 0.8622
diabetes, 14, 0.75758, 0.82609, 0.8141, 8.2, 4, 2, 0.85475
diabetes, 15, 0.69264, 0.77882, 0.77941, 7.2, 4, 2, 0.85661
diabetes, 16, 0.68398, 0.75254, 0.73891, 7.1, 4, 2, 0.86778
diabetes, 17, 0.73593, 0.82319, 0.79617, 8, 4, 2, 0.8622
diabetes, 18, 0.68398, 0.7474, 0.7567, 7.4, 4, 2, 0.87151
diabetes, 19, 0.74026, 0.82143, 0.76669, 7.4, 4, 2, 0.85847
diabetes, 20, 0.70563, 0.80571, 0.72111, 7.7, 4, 2, 0.86592
german-credit, 1, 0.67, 0, 0.60606, 9.1, 4, 2, 0.83286
german-credit, 2, 0.71333, 0.79907, 0.6894, 8.5, 4, 2, 0.84143
german-credit, 3, 0.71, 0.7972, 0.6864, 5.8, 4, 2, 0.78714
german-credit, 4, 0.69333, 0, 0.65176, 9.7, 4, 2, 0.85571
german-credit, 5, 0.72, 0, 0.62263, 7.6, 4, 2, 0.83286
german-credit, 6, 0.67667, 0.77904, 0.63365, 9.2, 4, 2, 0.85
german-credit, 7, 0.71667, 0, 0.65363, 10, 4, 2, 0.83571
german-credit, 8, 0.73, 0.81879, 0.67475, 8.5, 4, 2, 0.81857
german-credit, 9, 0.73333, 0.82063, 0.6848, 8.5, 4, 2, 0.82571
german-credit, 10, 0.66333, 0, 0.72148, 9.6, 4, 2, 0.83714
german-credit, 11, 0.66333, 0, 0.58675, 9.7, 4, 2, 0.84
german-credit, 12, 0.71667, 0, 0.63349, 9.5, 4, 2, 0.84286
german-credit, 13, 0.68667, 0, 0.51245, 7.2, 4, 2, 0.78857
german-credit, 14, 0.70333, 0.80353, 0.62369, 10, 4, 2, 0.83571
german-credit, 15, 0.72333, 0.81093, 0.68539, 8.8, 4, 2, 0.85286
german-credit, 16, 0.69333, 0.78899, 0.64224, 8.9, 4, 2, 0.85429
german-credit, 17, 0.68, 0, 0.60447, 9.4, 4, 2, 0.84286
german-credit, 18, 0.69667, 0.78689, 0.65859, 9.7, 4, 2, 0.84857
german-credit, 19, 0.71667, 0.79714, 0.72047, 8.6, 4, 2, 0.85286
german-credit, 20, 0.7, 0, 0.67286, 10, 4, 2, 0.83857
heart-cleveland, 1, 0.75281, 0.78, 0.85077, 2.3, 4, 2, 0.89372
heart-cleveland, 2, 0.74157, 0.79646, 0.83283, 1.9, 4, 2, 0.91304
heart-cleveland, 3, 0.77528, 0.80769, 0.83469, 2.2, 4, 2, 0.91787
heart-cleveland, 4, 0.77528, 0.83051, 0.83744, 2.2, 4, 2, 0.91787
heart-cleveland, 5, 0.65169, 0.66667, 0.7604, 1.9, 4, 2, 0.92271
heart-cleveland, 6, 0.74157, 0.8, 0.78404, 2.2, 4, 2, 0.91787
heart-cleveland, 7, 0.74157, 0.72941, 0.80051, 2, 4, 2, 0.91304
heart-cleveland, 8, 0.77528, 0.7619, 0.85408, 2.2, 4, 2, 0.90821
heart-cleveland, 9, 0.73034, 0.7931, 0.74064, 1.9, 4, 2, 0.93237
heart-cleveland, 10, 0.70787, 0.76364, 0.81547, 2, 4, 2, 0.93237
heart-cleveland, 11, 0.68539, 0.68889, 0.82143, 2.1, 4, 2, 0.92271
heart-cleveland, 12, 0.62921, 0.64516, 0.70918, 1.9, 4, 2, 0.92754
heart-cleveland, 13, 0.74157, 0.75789, 0.81005, 2, 4, 2, 0.91787
heart-cleveland, 14, 0.76404, 0.81739, 0.77092, 2.1, 4, 2, 0.90338
heart-cleveland, 15, 0.77528, 0.80769, 0.8659, 2.4, 4, 2, 0.91304
heart-cleveland, 16, 0.73034, 0.76923, 0.78119, 2.1, 4, 2, 0.92754
heart-cleveland, 17, 0.74157, 0.79646, 0.79116, 2, 4, 2, 0.9372
heart-cleveland, 18, 0.74157, 0.78505, 0.77351, 2.1, 4, 2, 0.91787
heart-cleveland, 19, 0.73034, 0.77358, 0.76263, 2, 4, 2, 0.93237
heart-cleveland, 20, 0.76404, 0.79208, 0.79343, 2.2, 4, 2, 0.91304
hepatitis, 1, 0.80952, 0.88571, 0.76735, 0.63, 4, 2, 0.91579
hepatitis, 2, 0.88095, 0.93151, 0.78367, 0.58, 4, 2, 0.93684
hepatitis, 3, 0.7381, 0.83582, 0.67677, 0.7, 4, 2, 0.91579
hepatitis, 4, 0.80952, 0.88889, 0.64338, 0.74, 4, 2, 0.92632
hepatitis, 5, 0.7381, 0.84058, 0.5787, 0.52, 4, 2, 0.95789
hepatitis, 6, 0.83333, 0.89231, 0.83871, 0.58, 4, 2, 0.93684
hepatitis, 7, 0.83333, 0.89855, 0.79779, 0.64, 4, 2, 0.88421
hepatitis, 8, 0.80952, 0.88889, 0.49074, 0.73, 4, 2, 0.91579
hepatitis, 9, 0.80952, 0.87879, 0.76431, 0.61, 4, 2, 0.92632
hepatitis, 10, 0.88095, 0.93151, 0.90809, 0.7, 4, 2, 0.89474
hepatitis, 11, 0.80952, 0.88235, 0.72794, 0.53, 4, 2, 0.90526
hepatitis, 12, 0.90476, 0.94595, 0.81019, 0.72, 4, 2, 0.92632
hepatitis, 13, 0.85714, 0.90909, 0.84175, 0.64, 4, 2, 0.92632
hepatitis, 14, 0.85714, 0.91667, 0.66204, 0.94, 4, 2, 0.91579
hepatitis, 15, 0.7381, 0.83077, 0.633, 0.48, 4, 2, 0.93684
hepatitis, 16, 0.7381, 0, 0.71554, 0.56, 4, 2, 0.87368
hepatitis, 17, 0.7619, 0.85714, 0.75953, 0.47, 4, 2, 0.92632
hepatitis, 18, 0.80952, 0.875, 0.81818, 0.85, 4, 2, 0.92632
hepatitis, 19, 0.85714, 0.91892, 0.79459, 0.87, 4, 2, 0.89474
hepatitis, 20, 0.80952, 0.89189, 0.81818, 0.59, 4, 2, 0.92632
hypothyroid, 1, 0.9641, 0.98026, 0.98861, 2.3, 4, 2, 0.97095
hypothyroid, 2, 0.96308, 0.97943, 0.98499, 1.7, 4, 2, 0.96479
hypothyroid, 3, 0.96103, 0.97834, 0.9727, 2.4, 4, 2, 0.97711
hypothyroid, 4, 0.96, 0.97765, 0.98564, 2.2, 4, 2, 0.98063
hypothyroid, 5, 0.96718, 0.98169, 0.98623, 2.4, 4, 2, 0.97799
hypothyroid, 6, 0.95897, 0.97743, 0.98508, 1.6, 4, 2, 0.97711
hypothyroid, 7, 0.97231, 0.98446, 0.97335, 2.3, 4, 3, 0.98019
hypothyroid, 8, 0.96923, 0.98286, 0.98875, 3, 4, 2, 0.97887
hypothyroid, 9, 0.95795, 0.97698, 0.97644, 2, 4, 3, 0.97931
hypothyroid, 10, 0.95692, 0.97622, 0.98238, 1.3, 4, 2, 0.96655
hypothyroid, 11, 0.95487, 0.97415, 0.98611, 3, 4, 2, 0.98063
hypothyroid, 12, 0.96205, 0.97853, 0.98743, 1.8, 4, 2, 0.97975
hypothyroid, 13, 0.97128, 0.98423, 0.98398, 2.4, 4, 2, 0.97887
hypothyroid, 14, 0.96513, 0.98053, 0.98793, 1.9, 4, 2, 0.96303
hypothyroid, 15, 0.96103, 0.97829, 0.97001, 0.7, 3, 2, 0.96479
hypothyroid, 16, 0.96308, 0.97938, 0.98781, 3.1, 4, 2, 0.97887
hypothyroid, 17, 0.96513, 0.98079, 0.97684, 2.4, 4, 2, 0.97931
hypothyroid, 18, 0.97436, 0.98582, 0.98993, 2.2, 4, 2, 0.97755
hypothyroid, 19, 0.96, 0.9778, 0.97195, 1.4, 4, 3, 0.96875
hypothyroid, 20, 0.95897, 0.97758, 0.98412, 2.6, 4, 2, 0.97887
ionosphere, 1, 0.71698, 0.7973, 0.75652, 7.4, 4, 2, 0.95918
ionosphere, 2, 0.78302, 0.84564, 0.84643, 7.3, 4, 2, 0.9551
ionosphere, 3, 0.89623, 0.92994, 0.90307, 7.4, 4, 2, 0.95918
ionosphere, 4, 0.87736, 0.89764, 0.90919, 6.3, 4, 2, 0.96735
ionosphere, 5, 0.84906, 0.89744, 0.89211, 7.7, 4, 2, 0.95918
ionosphere, 6, 0.81132, 0.86486, 0.89358, 7.3, 4, 2, 0.96735
ionosphere, 7, 0.79245, 0.84286, 0.92678, 6.4, 4, 2, 0.98367
ionosphere, 8, 0.83962, 0.88742, 0.84765, 8.3, 4, 2, 0.95102
ionosphere, 9, 0.82075, 0.87248, 0.89008, 8.7, 4, 2, 0.9551
ionosphere, 10, 0.80189, 0.85315, 0.79373, 6.1, 4, 2, 0.96735
ionosphere, 11, 0.85849, 0.89362, 0.91407, 7.8, 4, 2, 0.96327
ionosphere, 12, 0.91509, 0.9313, 0.89435, 6.4, 4, 2, 0.97143
ionosphere, 13, 0.90566, 0.92188, 0.90439, 7.3, 4, 2, 0.96327
ionosphere, 14, 0.80189, 0.85517, 0.8334, 7.5, 4, 2, 0.96735
ionosphere, 15, 0.87736, 0.91156, 0.85853, 6, 4, 2, 0.96735
ionosphere, 16, 0.88679, 0.91549, 0.89894, 6.3, 4, 2, 0.97143
ionosphere, 17, 0.81132, 0.86486, 0.87294, 7.7, 4, 2, 0.95918
ionosphere, 18, 0.77358, 0.84, 0.8445, 5.6, 4, 2, 0.99184
ionosphere, 19, 0.78302, 0.8535, 0.8, 6.4, 4, 2, 0.97143
ionosphere, 20, 0.93396, 0.95172, 0.89111, 6.9, 4, 2, 0.97551
kr-vs-kp, 1, 0.86444, 0.87354, 0.89418, 4.4, 4, 2, 0.97631
kr-vs-kp, 2, 0.86548, 0.87819, 0.90108, 4.9, 4, 2, 0.98525
kr-vs-kp, 3, 0.85401, 0.8659, 0.88389, 5, 4, 2, 0.97765
kr-vs-kp, 4, 0.86027, 0.8641, 0.89327, 4.1, 4, 2, 0.97407
kr-vs-kp, 5, 0.878, 0.88868, 0.90783, 4.6, 4, 2, 0.97005
kr-vs-kp, 6, 0.88008, 0.88802, 0.90996, 4.2, 4, 2, 0.97273
kr-vs-kp, 7, 0.8707, 0.88582, 0.88816, 4.6, 4, 2, 0.98301
kr-vs-kp, 8, 0.87591, 0.88742, 0.90209, 4.3, 4, 2, 0.98212
kr-vs-kp, 9, 0.87174, 0.88558, 0.89753, 4.1, 4, 2, 0.97184
kr-vs-kp, 10, 0.86444, 0.87427, 0.88849, 3.5, 4, 2, 0.98167
kr-vs-kp, 11, 0.85819, 0.86745, 0.89813, 4.4, 4, 2, 0.97944
kr-vs-kp, 12, 0.86966, 0.87923, 0.88939, 4, 4, 2, 0.98212
kr-vs-kp, 13, 0.87904, 0.88672, 0.90984, 4.8, 4, 2, 0.97765
kr-vs-kp, 14, 0.8634, 0.87746, 0.89176, 3.9, 4, 2, 0.97765
kr-vs-kp, 15, 0.87591, 0.88992, 0.90335, 3.7, 4, 2, 0.98346
kr-vs-kp, 16, 0.86861, 0.87908, 0.90134, 4.1, 4, 2, 0.97988
kr-vs-kp, 17, 0.8561, 0.86832, 0.90887, 4.5, 4, 2, 0.97586
kr-vs-kp, 18, 0.85923, 0.87081, 0.90052, 5.4, 4, 2, 0.9772
kr-vs-kp, 19, 0.87278, 0.88201, 0.89817, 4.8, 4, 2, 0.97497
kr-vs-kp, 20, 0.86966, 0.88152, 0.89515, 4.3, 4, 2, 0.97899
letter, 1, 0.959, 0, 0.89832, 51, 4, 2, 0.99214
letter, 2, 0.96033, 0, 0.88419, 50, 4, 2, 0.99179
letter, 3, 0.95833, 0, 0.87646, 52, 4, 2, 0.99129
letter, 4, 0.961, 0, 0.89379, 50, 4, 2, 0.99164
letter, 5, 0.96, 0, 0.87417, 50, 4, 2, 0.992
letter, 6, 0.95817, 0, 0.89455, 50, 4, 2, 0.99143
letter, 7, 0.9605, 0, 0.89963, 53, 4, 2, 0.99064
letter, 8, 0.9575, 0, 0.87259, 56, 4, 2, 0.99307
letter, 9, 0.95817, 0, 0.89855, 49, 4, 2, 0.99114
letter, 10, 0.96167, 0, 0.88903, 47, 4, 2, 0.99264
letter, 11, 0.95733, 0, 0.90225, 47, 4, 2, 0.99314
letter, 12, 0.95883, 0, 0.90542, 47, 4, 2, 0.99193
letter, 13, 0.9585, 0, 0.89925, 50, 4, 2, 0.9915
letter, 14, 0.9605, 0, 0.86883, 57, 4, 2, 0.99114
letter, 15, 0.95817, 0, 0.88228, 51, 4, 2, 0.99093
letter, 16, 0.95817, 0, 0.89248, 52, 4, 2, 0.99179
letter, 17, 0.96033, 0, 0.90161, 49, 4, 2, 0.99079
letter, 18, 0.9585, 0, 0.90096, 46, 4, 2, 0.99286
letter, 19, 0.9565, 0, 0.90235, 47, 4, 2, 0.99143
letter, 20, 0.956, 0, 0.88325, 48, 4, 2, 0.99236
lymph, 1, 0.71111, 0.78689, 0.844, 0.73, 4, 2, 0.8932
lymph, 2, 0.84444, 0.82051, 0.92885, 0.67, 4, 2, 0.91262
lymph, 3, 0.68889, 0.75862, 0.84585, 0.72, 4, 2, 0.91262
lymph, 4, 0.6, 0.64, 0.73041, 0.73, 4, 2, 0.92233
lymph, 5, 0.88889, 0.92063, 0.93333, 0.76, 4, 2, 0.93204
lymph, 6, 0.84444, 0.87273, 0.89879, 0.71, 4, 2, 0.92233
lymph, 7, 0.68889, 0.74074, 0.82341, 0.72, 4, 2, 0.92233
lymph, 8, 0.73333, 0.72727, 0.83532, 0.55, 4, 2, 0.92233
lymph, 9, 0.82222, 0.85714, 0.90283, 0.62, 4, 2, 0.93204
lymph, 10, 0.75556, 0.78431, 0.84, 0.59, 4, 2, 0.91262
lymph, 11, 0.86667, 0.86364, 0.93056, 0.73, 4, 2, 0.92233
lymph, 12, 0.84444, 0.88136, 0.88477, 0.69, 4, 2, 0.94175
lymph, 13, 0.77778, 0.80769, 0.85178, 0.61, 4, 2, 0.94175
lymph, 14, 0.73333, 0.72727, 0.78261, 0.56, 4, 2, 0.92233
lymph, 15, 0.82222, 0.85185, 0.918, 0.77, 4, 2, 0.90291
lymph, 16, 0.75556, 0.76596, 0.90316, 0.75, 4, 2, 0.8932
lymph, 17, 0.8, 0.75676, 0.894, 0.61, 4, 2, 0.95146
lymph, 18, 0.84444, 0.88136, 0.87395, 0.68, 4, 2, 0.92233
lymph, 19, 0.66667, 0.74576, 0.77311, 0.53, 4, 2, 0.95146
lymph, 20, 0.84444, 0.87719, 0.758, 0.91, 4, 2, 0.92233
mushroom, 1, 0.91715, 0.92781, 0.97832, 4.3, 4, 2, 1
mushroom, 2, 0.91345, 0.92319, 0.97776, 4.2, 4, 2, 1
mushroom, 3, 0.91017, 0.92193, 0.97341, 4.2, 4, 2, 1
mushroom, 4, 0.91058, 0.92044, 0.97627, 4.4, 4, 2, 1
mushroom, 5, 0.9155, 0.92415, 0.97871, 4.4, 4, 2, 1
mushroom, 6, 0.91468, 0.92513, 0.97522, 4.4, 4, 2, 1
mushroom, 7, 0.91181, 0.9201, 0.979, 4.4, 4, 2, 1
mushroom, 8, 0.92453, 0.93367, 0.98306, 4.4, 4, 2, 1
mushroom, 9, 0.91427, 0.92436, 0.97785, 4.3, 4, 2, 1
mushroom, 10, 0.91797, 0.92604, 0.97768, 4.2, 4, 2, 1
mushroom, 11, 0.90361, 0.91458, 0.96907, 4.3, 4, 2, 0.99912
mushroom, 12, 0.9073, 0.91642, 0.97558, 4.5, 4, 2, 0.99877
mushroom, 13, 0.91756, 0.92486, 0.97893, 4.4, 4, 2, 1
mushroom, 14, 0.92125, 0.92878, 0.97981, 4.4, 4, 2, 1
mushroom, 15, 0.92494, 0.93179, 0.97812, 4.3, 4, 2, 1
mushroom, 16, 0.91797, 0.92842, 0.97644, 4.3, 4, 2, 1
mushroom, 17, 0.92371, 0.93106, 0.98066, 4.8, 4, 2, 1
mushroom, 18, 0.92043, 0.92815, 0.97855, 4.6, 4, 2, 1
mushroom, 19, 0.90812, 0.91831, 0.9741, 4.8, 4, 2, 0.99912
mushroom, 20, 0.91058, 0.92073, 0.97565, 4.5, 4, 2, 1
pendigits, 1, 0.97732, 0.89861, 0.9847, 13, 4, 2, 0.99657
pendigits, 2, 0.9791, 0.90229, 0.98335, 14, 4, 2, 0.99485
pendigits, 3, 0.97866, 0.8952, 0.98266, 12, 4, 2, 0.99581
pendigits, 4, 0.98088, 0.91485, 0.98139, 12, 4, 2, 0.99619
pendigits, 5, 0.9751, 0.8843, 0.9794, 9.6, 4, 2, 0.99581
pendigits, 6, 0.97554, 0.88798, 0.98167, 13, 4, 2, 0.99447
pendigits, 7, 0.98266, 0.91236, 0.9817, 14, 4, 2, 0.99561
pendigits, 8, 0.97821, 0.89727, 0.98752, 11, 4, 2, 0.99523
pendigits, 9, 0.97377, 0.87202, 0.98088, 13, 4, 2, 0.99523
pendigits, 10, 0.97554, 0.89194, 0.98328, 12, 4, 2, 0.99523
pendigits, 11, 0.97554, 0.89758, 0.98494, 13, 4, 2, 0.99542
pendigits, 12, 0.97821, 0.90631, 0.98171, 11, 4, 2, 0.99581
pendigits, 13, 0.97643, 0.88651, 0.97915, 12, 4, 2, 0.9939
pendigits, 14, 0.9791, 0.90543, 0.98009, 11, 4, 2, 0.99485
pendigits, 15, 0.9791, 0.90619, 0.98412, 12, 4, 2, 0.99542
pendigits, 16, 0.98044, 0.91235, 0.98503, 12, 4, 2, 0.99523
pendigits, 17, 0.97955, 0.90873, 0.98594, 11, 4, 2, 0.99447
pendigits, 18, 0.9791, 0.90229, 0.98369, 12, 4, 2, 0.99352
pendigits, 19, 0.97377, 0.88081, 0.97926, 11, 4, 2, 0.99504
pendigits, 20, 0.97866, 0.90588, 0.98355, 11, 4, 2, 0.99542
primary-tumor, 1, 0.80198, 0.5, 0.73874, 0.61, 4, 2, 0.86809
primary-tumor, 2, 0.79208, 0.43243, 0.83055, 0.36, 4, 2, 0.8383
primary-tumor, 3, 0.86139, 0.68182, 0.86615, 0.56, 4, 2, 0.85957
primary-tumor, 4, 0.82178, 0.47059, 0.73993, 0.7, 4, 2, 0.85106
primary-tumor, 5, 0.82178, 0.47059, 0.71293, 0.7, 4, 2, 0.85106
primary-tumor, 6, 0.79208, 0.46154, 0.68987, 0.6, 4, 2, 0.88511
primary-tumor, 7, 0.87129, 0.62857, 0.77664, 0.69, 4, 2, 0.8383
primary-tumor, 8, 0.79208, 0.53333, 0.78737, 0.72, 4, 2, 0.87234
primary-tumor, 9, 0.80198, 0.52381, 0.73949, 0.61, 4, 2, 0.8766
primary-tumor, 10, 0.80198, 0.52381, 0.75892, 0.69, 4, 2, 0.87234
primary-tumor, 11, 0.79208, 0.55319, 0.76197, 0.61, 4, 2, 0.86383
primary-tumor, 12, 0.79208, 0.4, 0.71126, 0.53, 4, 2, 0.85106
primary-tumor, 13, 0.85149, 0.63415, 0.82684, 0.7, 4, 2, 0.84681
primary-tumor, 14, 0.75248, 0.19355, 0.61392, 0.68, 4, 2, 0.86809
primary-tumor, 15, 0.82178, 0.59091, 0.78378, 0.71, 4, 2, 0.88511
primary-tumor, 16, 0.87129, 0.58065, 0.71397, 0.67, 4, 2, 0.85957
primary-tumor, 17, 0.79208, 0.53333, 0.77538, 0.69, 4, 2, 0.87234
primary-tumor, 18, 0.75248, 0.4898, 0.81239, 0.7, 4, 2, 0.86383
primary-tumor, 19, 0.76238, 0.45455, 0.75862, 0.73, 4, 2, 0.86383
primary-tumor, 20, 0.77228, 0.51064, 0.7456, 0.7, 4, 2, 0.89787
segment, 1, 0.99423, 0.98058, 0.99722, 1.9, 4, 3, 0.99691
segment, 2, 0.99567, 0.98429, 0.9999, 2.2, 4, 3, 0.99753
segment, 3, 0.99567, 0.98643, 0.99779, 1.7, 4, 3, 0.99814
segment, 4, 0.99856, 0.99482, 0.99977, 2.1, 4, 3, 0.99691
segment, 5, 0.99423, 0.98039, 0.99836, 2, 4, 3, 0.99938
segment, 6, 0.99278, 0.9763, 0.99572, 1.8, 4, 3, 0.99814
