name, batch, osdt_accu, osdt_accu_train, osdt_time_elapsed, best_is_cart, mem_MiB 
yeast, 3, 0.69058, 0.70713, 5.39, 0, 450.984375
yeast, 4, 0.67713, 0.71291, 5.37, 0, 450.316406
yeast, 5, 0.70179, 0.69750, 5.37, 0, 451.312500
yeast, 6, 0.71525, 0.69653, 5.28, 0, 450.257812
yeast, 7, 0.71973, 0.69461, 5.30, 0, 450.320312
yeast, 8, 0.67040, 0.71580, 5.35, 0, 450.429688
yeast, 9, 0.70179, 0.70231, 5.44, 0, 450.660156
yeast, 10, 0.68610, 0.71387, 5.43, 0, 450.984375
yeast, 11, 0.69283, 0.71098, 5.28, 0, 450.218750
yeast, 12, 0.71525, 0.69653, 5.27, 0, 450.558594
yeast, 13, 0.68834, 0.71098, 5.43, 0, 450.742188
yeast, 14, 0.67265, 0.71484, 5.24, 0, 449.378906
yeast, 15, 0.70179, 0.70231, 5.39, 0, 451.007812
yeast, 16, 0.68386, 0.71002, 5.31, 0, 450.246094
yeast, 17, 0.69507, 0.70520, 5.34, 0, 450.109375
yeast, 18, 0.68161, 0.71098, 5.26, 0, 450.429688
yeast, 19, 0.72646, 0.69171, 5.35, 0, 451.113281
yeast, 20, 0.67937, 0.71195, 5.33, 0, 450.582031
splice-1, 1, 0.83177, 0.84416, 151.15, 0, 2419.578125
splice-1, 2, 0.83699, 0.84192, 148.29, 0, 2354.421875
splice-1, 3, 0.83490, 0.84281, 149.36, 0, 2354.421875
splice-1, 4, 0.82132, 0.84639, 148.81, 0, 2353.945312
splice-1, 5, 0.83072, 0.84460, 147.94, 0, 2487.082031
splice-1, 6, 0.85266, 0.83520, 151.13, 0, 2489.632812
splice-1, 7, 0.83804, 0.84147, 147.86, 0, 2486.257812
splice-1, 8, 0.83281, 0.84371, 148.64, 0, 2432.875000
splice-1, 9, 0.83804, 0.84147, 148.64, 0, 2354.695312
splice-1, 10, 0.83595, 0.84236, 150.92, 0, 2413.277344
splice-1, 11, 0.84222, 0.83968, 148.86, 0, 2354.628906
splice-1, 12, 0.82863, 0.84550, 149.53, 0, 2355.531250
splice-1, 13, 0.82654, 0.84639, 147.97, 0, 2379.925781
splice-1, 14, 0.82968, 0.84505, 147.83, 0, 2398.320312
splice-1, 15, 0.83281, 0.84371, 148.35, 0, 2486.714844
splice-1, 16, 0.82236, 0.84819, 146.71, 0, 2413.484375
splice-1, 17, 0.82968, 0.84505, 150.90, 0, 2489.125000
splice-1, 18, 0.81087, 0.85311, 148.06, 0, 2354.964844
splice-1, 19, 0.82654, 0.84684, 149.20, 0, 2486.960938
splice-1, 20, 0.81923, 0.84953, 148.62, 0, 2355.394531
mushroom, 1, 0.96760, 0.96957, 8.00, 0, 613.503906
mushroom, 2, 0.97047, 0.96834, 8.21, 0, 614.300781
mushroom, 3, 0.96390, 0.97116, 8.22, 0, 614.613281
mushroom, 4, 0.96883, 0.96905, 8.25, 0, 614.437500
mushroom, 5, 0.97088, 0.96817, 8.24, 0, 614.343750
mushroom, 6, 0.97252, 0.96746, 8.29, 0, 614.460938
mushroom, 7, 0.97170, 0.96782, 8.34, 0, 614.753906
mushroom, 8, 0.97170, 0.96782, 8.36, 0, 615.656250
mushroom, 9, 0.96842, 0.96922, 8.33, 0, 614.492188
mushroom, 10, 0.96678, 0.96993, 8.21, 0, 614.277344
mushroom, 11, 0.95611, 0.97450, 8.10, 0, 613.500000
mushroom, 12, 0.97047, 0.96834, 8.46, 0, 616.042969
mushroom, 13, 0.97293, 0.96729, 8.41, 0, 615.976562
mushroom, 14, 0.97211, 0.96764, 8.19, 0, 614.781250
mushroom, 15, 0.97170, 0.96782, 8.41, 0, 616.378906
mushroom, 16, 0.97006, 0.96852, 8.25, 0, 614.207031
mushroom, 17, 0.97211, 0.96764, 8.18, 0, 614.671875
mushroom, 18, 0.96965, 0.96870, 8.28, 0, 614.609375
mushroom, 19, 0.96514, 0.97063, 8.23, 0, 614.421875
mushroom, 20, 0.96965, 0.96870, 8.28, 0, 614.574219
zoo-1, 1, 1.00000, 1.00000, 0.10, 1, 603.539062
zoo-1, 2, 1.00000, 1.00000, 0.11, 1, 603.539062
zoo-1, 3, 1.00000, 1.00000, 0.10, 1, 603.539062
zoo-1, 4, 1.00000, 1.00000, 0.12, 1, 603.539062
zoo-1, 5, 1.00000, 1.00000, 0.10, 1, 603.289062
zoo-1, 6, 1.00000, 1.00000, 0.12, 1, 603.289062
zoo-1, 7, 1.00000, 1.00000, 0.11, 1, 603.289062
zoo-1, 8, 1.00000, 1.00000, 0.09, 1, 603.289062
zoo-1, 9, 1.00000, 1.00000, 0.11, 1, 603.039062
zoo-1, 10, 1.00000, 1.00000, 0.11, 1, 603.039062
zoo-1, 11, 1.00000, 1.00000, 0.10, 1, 603.039062
zoo-1, 12, 1.00000, 1.00000, 0.10, 1, 603.039062
zoo-1, 13, 1.00000, 1.00000, 0.11, 1, 603.039062
zoo-1, 14, 1.00000, 1.00000, 0.09, 1, 603.039062
zoo-1, 15, 1.00000, 1.00000, 0.11, 1, 603.039062
zoo-1, 16, 1.00000, 1.00000, 0.10, 1, 603.039062
zoo-1, 17, 1.00000, 1.00000, 0.10, 1, 603.039062
zoo-1, 18, 0.90323, 1.00000, 0.13, 1, 603.039062
zoo-1, 19, 1.00000, 1.00000, 0.11, 1, 603.039062
zoo-1, 20, 1.00000, 1.00000, 0.11, 1, 603.039062
diabetes, 1, 0.77922, 0.76536, 12.52, 0, 684.488281
diabetes, 2, 0.78788, 0.76164, 12.56, 0, 684.925781
diabetes, 3, 0.76190, 0.76723, 12.38, 0, 683.808594
diabetes, 4, 0.76623, 0.76536, 12.52, 0, 684.804688
diabetes, 5, 0.76190, 0.77281, 12.46, 0, 684.363281
diabetes, 6, 0.79654, 0.75233, 12.28, 0, 682.597656
diabetes, 7, 0.74026, 0.77654, 12.40, 0, 683.828125
diabetes, 8, 0.75758, 0.76909, 12.29, 0, 682.625000
diabetes, 9, 0.80519, 0.74860, 12.49, 0, 684.847656
diabetes, 10, 0.73593, 0.78399, 12.51, 0, 683.792969
diabetes, 11, 0.69697, 0.76909, 12.46, 0, 684.839844
diabetes, 12, 0.76190, 0.76723, 12.62, 0, 685.117188
diabetes, 13, 0.78355, 0.75791, 12.45, 0, 684.335938
diabetes, 14, 0.77922, 0.75978, 12.56, 0, 684.335938
diabetes, 15, 0.76190, 0.76723, 12.21, 0, 682.097656
diabetes, 16, 0.73160, 0.78585, 12.44, 0, 684.171875
diabetes, 17, 0.79221, 0.75978, 12.42, 0, 684.699219
diabetes, 18, 0.74026, 0.78212, 12.50, 0, 684.175781
diabetes, 19, 0.77056, 0.76350, 12.54, 0, 684.546875
diabetes, 20, 0.72727, 0.78771, 12.32, 0, 683.046875
segment, 1, 0.98268, 0.99443, 1.75, 1, 627.171875
segment, 2, 0.99711, 0.99505, 4.61, 0, 632.722656
segment, 3, 0.98557, 0.99320, 1.82, 0, 608.179688
segment, 4, 0.99278, 0.99011, 1.97, 1, 610.863281
segment, 5, 0.98701, 0.99258, 1.97, 0, 608.761719
segment, 6, 0.98701, 0.99258, 1.86, 0, 608.789062
segment, 7, 0.98557, 0.99320, 1.83, 0, 606.550781
segment, 8, 0.99278, 0.99011, 2.00, 1, 610.898438
segment, 9, 0.98990, 0.99134, 1.86, 0, 609.851562
segment, 10, 0.98990, 0.99134, 1.94, 0, 609.484375
segment, 11, 0.99711, 0.99567, 35.70, 0, 1032.601562
segment, 12, 0.97547, 0.98516, 1.93, 0, 609.484375
segment, 13, 0.99278, 0.99011, 2.01, 1, 610.445312
segment, 14, 0.98701, 0.99258, 1.84, 0, 608.800781
segment, 15, 0.99134, 0.99072, 1.98, 0, 610.144531
segment, 16, 0.99856, 0.99505, 16.91, 0, 728.679688
segment, 17, 0.99278, 0.99011, 1.90, 1, 610.035156
segment, 18, 0.99278, 0.99011, 1.97, 1, 611.500000
segment, 19, 0.98990, 0.99134, 1.97, 0, 610.179688
segment, 20, 0.99423, 0.99629, 14.40, 0, 709.191406
vote, 1, 0.92366, 0.96382, 1.01, 0, 605.179688
vote, 2, 0.98473, 0.94408, 1.05, 0, 604.929688
vote, 3, 0.96947, 0.95066, 0.96, 0, 604.929688
vote, 4, 1.00000, 0.93750, 1.13, 0, 604.929688
vote, 5, 0.96947, 0.95066, 1.00, 0, 601.179688
vote, 6, 0.94656, 0.96053, 0.98, 0, 601.179688
vote, 7, 0.94656, 0.96053, 0.90, 0, 600.179688
vote, 8, 0.96183, 0.95395, 0.97, 0, 600.179688
vote, 9, 0.96183, 0.95395, 1.08, 0, 599.929688
vote, 10, 0.95420, 0.95724, 0.98, 0, 599.679688
vote, 11, 0.96183, 0.95395, 1.07, 0, 599.679688
vote, 12, 0.96183, 0.95395, 1.01, 0, 599.429688
vote, 13, 0.95420, 0.95724, 1.01, 0, 599.179688
vote, 14, 0.92366, 0.95395, 1.00, 0, 599.179688
vote, 15, 0.95420, 0.95724, 1.05, 0, 598.929688
vote, 16, 0.95420, 0.95724, 1.07, 0, 598.929688
vote, 17, 0.93893, 0.96382, 0.88, 0, 598.929688
vote, 18, 0.93893, 0.96382, 1.00, 0, 598.929688
vote, 19, 0.94656, 0.96382, 1.00, 0, 598.929688
vote, 20, 0.96947, 0.95066, 1.02, 0, 598.929688
kr-vs-kp, 1, 0.86444, 0.87126, 2.82, 0, 599.562500
kr-vs-kp, 2, 0.86548, 0.87081, 2.87, 0, 599.957031
kr-vs-kp, 3, 0.85401, 0.87573, 2.88, 0, 600.367188
kr-vs-kp, 4, 0.86027, 0.87304, 2.85, 0, 600.984375
kr-vs-kp, 5, 0.87800, 0.86544, 2.84, 0, 601.179688
kr-vs-kp, 6, 0.88008, 0.86455, 2.86, 0, 600.929688
kr-vs-kp, 7, 0.87070, 0.86857, 2.90, 0, 600.929688
kr-vs-kp, 8, 0.87591, 0.86634, 2.77, 0, 600.929688
kr-vs-kp, 9, 0.87174, 0.86813, 2.92, 0, 600.855469
kr-vs-kp, 10, 0.86444, 0.87126, 2.91, 0, 601.179688
kr-vs-kp, 11, 0.85819, 0.87394, 2.78, 0, 601.179688
kr-vs-kp, 12, 0.86966, 0.86902, 2.84, 0, 601.179688
kr-vs-kp, 13, 0.87904, 0.86500, 2.91, 0, 601.179688
kr-vs-kp, 14, 0.86340, 0.87170, 2.97, 0, 601.179688
kr-vs-kp, 15, 0.87591, 0.86634, 2.90, 0, 601.429688
kr-vs-kp, 16, 0.86861, 0.86947, 2.91, 0, 601.476562
kr-vs-kp, 17, 0.85610, 0.87483, 2.84, 0, 601.429688
kr-vs-kp, 18, 0.85923, 0.87349, 2.82, 0, 601.429688
kr-vs-kp, 19, 0.87278, 0.86768, 2.88, 0, 601.429688
kr-vs-kp, 20, 0.86966, 0.86902, 2.84, 0, 601.429688
lymph, 1, 0.77778, 0.88350, 2.12, 0, 601.429688
lymph, 2, 0.80000, 0.86408, 2.01, 0, 601.429688
lymph, 3, 0.80000, 0.87379, 2.23, 0, 601.429688
lymph, 4, 0.64444, 0.87379, 2.22, 0, 601.429688
lymph, 5, 0.86667, 0.84466, 2.35, 0, 601.746094
lymph, 6, 0.80000, 0.87379, 2.18, 0, 601.429688
lymph, 7, 0.77778, 0.87379, 1.98, 0, 601.429688
lymph, 8, 0.75556, 0.88350, 2.19, 0, 601.429688
lymph, 9, 0.77778, 0.86408, 2.15, 0, 601.429688
lymph, 10, 0.77778, 0.87379, 2.10, 0, 601.429688
lymph, 11, 0.84444, 0.85437, 2.06, 0, 601.429688
lymph, 12, 0.84444, 0.85437, 2.33, 0, 601.429688
lymph, 13, 0.77778, 0.88350, 2.42, 0, 601.863281
lymph, 14, 0.73333, 0.88350, 2.07, 1, 602.023438
lymph, 15, 0.80000, 0.87379, 2.11, 0, 602.023438
lymph, 16, 0.75556, 0.85437, 2.06, 0, 601.773438
lymph, 17, 0.71111, 0.86408, 2.06, 0, 601.523438
lymph, 18, 0.71111, 0.86408, 2.10, 0, 601.273438
lymph, 19, 0.73333, 0.88350, 2.19, 1, 601.273438
lymph, 20, 0.62222, 0.86408, 2.03, 0, 601.273438
ionosphere, 1, 0.92453, 0.90204, 300.87, 1, 4874.710938
ionosphere, 2, 0.88679, 0.91837, 300.92, 0, 4931.535156
ionosphere, 3, 0.95283, 0.88980, 300.93, 1, 4882.304688
ionosphere, 4, 0.87736, 0.92245, 300.91, 0, 4966.597656
ionosphere, 5, 0.92453, 0.90204, 300.93, 1, 4969.753906
ionosphere, 6, 0.94340, 0.89388, 300.97, 0, 4930.785156
ionosphere, 7, 0.79245, 0.91020, 300.99, 0, 5001.515625
ionosphere, 8, 0.92453, 0.90204, 300.96, 1, 5024.691406
ionosphere, 9, 0.90566, 0.91020, 300.94, 1, 4886.703125
ionosphere, 10, 0.88679, 0.91837, 300.96, 1, 4875.886719
ionosphere, 11, 0.94340, 0.89388, 301.01, 0, 4983.789062
ionosphere, 12, 0.91509, 0.90612, 301.00, 0, 4908.269531
ionosphere, 13, 0.88679, 0.91837, 301.01, 0, 5002.605469
ionosphere, 14, 0.90566, 0.91020, 301.01, 1, 4938.882812
ionosphere, 15, 0.87736, 0.92245, 301.01, 0, 4918.585938
ionosphere, 16, 0.88679, 0.91837, 301.01, 1, 5001.628906
ionosphere, 17, 0.92453, 0.90204, 301.01, 1, 4887.875000
ionosphere, 18, 0.88679, 0.91837, 301.02, 0, 4931.234375
ionosphere, 19, 0.90566, 0.91020, 301.02, 0, 5003.238281
ionosphere, 20, 0.93396, 0.89796, 301.04, 0, 4919.742188
soybean, 1, 0.87831, 0.92744, 0.82, 0, 1428.265625
soybean, 2, 0.92593, 0.90703, 0.76, 0, 1368.265625
soybean, 3, 0.92593, 0.90703, 0.76, 0, 1346.265625
soybean, 4, 0.91005, 0.91383, 0.83, 0, 1327.015625
soybean, 5, 0.90476, 0.91610, 0.77, 0, 1315.765625
soybean, 6, 0.91534, 0.91156, 0.78, 0, 1312.265625
soybean, 7, 0.93651, 0.89116, 0.77, 0, 1310.515625
soybean, 8, 0.91005, 0.91383, 0.74, 0, 1306.265625
soybean, 9, 0.88360, 0.92517, 0.73, 0, 1304.515625
soybean, 10, 0.93122, 0.90476, 0.84, 0, 1303.015625
soybean, 11, 0.89418, 0.92063, 0.78, 0, 1300.515625
soybean, 12, 0.92593, 0.90703, 0.74, 0, 1299.019531
soybean, 13, 0.91005, 0.91383, 0.82, 0, 1298.269531
soybean, 14, 0.92063, 0.90930, 0.76, 0, 1297.019531
soybean, 15, 0.92063, 0.90930, 0.76, 0, 1296.519531
soybean, 16, 0.92593, 0.90703, 0.82, 0, 1296.019531
soybean, 17, 0.93122, 0.90476, 0.76, 0, 1294.019531
soybean, 18, 0.91005, 0.91383, 0.75, 0, 1293.019531
soybean, 19, 0.91005, 0.91383, 0.81, 0, 1292.769531
soybean, 20, 0.89947, 0.90703, 0.70, 0, 1291.019531
hypothyroid, 1, 0.98154, 0.97711, 2.66, 0, 1290.269531
hypothyroid, 2, 0.97846, 0.97843, 2.54, 0, 1285.597656
hypothyroid, 3, 0.97538, 0.97975, 2.77, 1, 1279.097656
hypothyroid, 4, 0.97744, 0.97887, 2.65, 1, 1276.847656
hypothyroid, 5, 0.98154, 0.97711, 2.70, 0, 1274.847656
hypothyroid, 6, 0.97641, 0.97931, 2.64, 0, 1273.847656
hypothyroid, 7, 0.97641, 0.97931, 2.65, 0, 1272.347656
hypothyroid, 8, 0.97846, 0.97843, 2.64, 0, 1256.847656
hypothyroid, 9, 0.97744, 0.97887, 2.47, 1, 1237.597656
hypothyroid, 10, 0.98154, 0.97711, 2.61, 0, 1237.945312
hypothyroid, 11, 0.97436, 0.98019, 2.59, 1, 1238.097656
hypothyroid, 12, 0.97436, 0.98019, 2.43, 1, 1238.097656
hypothyroid, 13, 0.98154, 0.97711, 2.67, 0, 1238.300781
hypothyroid, 14, 0.98564, 0.97535, 2.64, 1, 1238.300781
hypothyroid, 15, 0.98051, 0.97755, 2.72, 1, 1238.738281
hypothyroid, 16, 0.97949, 0.97799, 2.68, 1, 1239.097656
hypothyroid, 17, 0.97744, 0.97887, 2.70, 1, 1238.847656
hypothyroid, 18, 0.98462, 0.97579, 2.65, 0, 1238.847656
hypothyroid, 19, 0.97333, 0.98063, 2.74, 0, 1239.148438
hypothyroid, 20, 0.97846, 0.97843, 2.58, 0, 1239.347656
vehicle, 1, 0.90551, 0.91385, 120.68, 0, 2152.304688
vehicle, 2, 0.90551, 0.91047, 119.70, 0, 2146.816406
vehicle, 3, 0.89764, 0.91385, 119.78, 0, 2143.156250
vehicle, 4, 0.89370, 0.91554, 121.14, 1, 2147.859375
vehicle, 5, 0.91732, 0.90878, 119.17, 0, 2141.210938
vehicle, 6, 0.88189, 0.92061, 120.64, 1, 2141.886719
vehicle, 7, 0.89370, 0.91892, 119.65, 0, 2142.843750
vehicle, 8, 0.90945, 0.91216, 121.19, 0, 2148.835938
vehicle, 9, 0.91732, 0.90878, 121.89, 0, 2143.359375
vehicle, 10, 0.92913, 0.90372, 120.83, 0, 2143.511719
vehicle, 11, 0.88189, 0.92061, 116.32, 1, 2108.789062
vehicle, 12, 0.90945, 0.90878, 118.05, 0, 2137.539062
vehicle, 13, 0.89370, 0.91892, 118.89, 0, 2144.351562
vehicle, 14, 0.90157, 0.91216, 119.74, 1, 2146.097656
vehicle, 15, 0.88583, 0.90878, 116.14, 0, 2115.164062
vehicle, 16, 0.91339, 0.90709, 121.25, 0, 2797.707031
vehicle, 17, 0.92520, 0.90203, 120.55, 0, 2151.539062
vehicle, 18, 0.88976, 0.91723, 120.73, 0, 2795.890625
vehicle, 19, 0.91732, 0.90541, 119.71, 0, 2142.039062
vehicle, 20, 0.91339, 0.91047, 119.58, 0, 2135.453125
primary-tumor, 1, 0.80198, 0.82553, 0.34, 0, 1264.855469
primary-tumor, 2, 0.86139, 0.81277, 0.33, 0, 1262.605469
primary-tumor, 3, 0.82178, 0.82128, 0.36, 0, 1261.105469
primary-tumor, 4, 0.82178, 0.81702, 0.37, 0, 1261.105469
primary-tumor, 5, 0.81188, 0.83404, 0.34, 0, 1260.855469
primary-tumor, 6, 0.79208, 0.84255, 0.42, 0, 1260.605469
primary-tumor, 7, 0.87129, 0.80851, 0.33, 0, 1257.605469
primary-tumor, 8, 0.79208, 0.84255, 0.33, 0, 1257.355469
primary-tumor, 9, 0.80198, 0.83830, 0.31, 0, 1257.355469
primary-tumor, 10, 0.80198, 0.83830, 0.34, 0, 1257.355469
primary-tumor, 11, 0.79208, 0.84255, 0.31, 0, 1257.355469
primary-tumor, 12, 0.79208, 0.82979, 0.36, 0, 1257.355469
primary-tumor, 13, 0.85149, 0.81702, 0.39, 0, 1257.355469
primary-tumor, 14, 0.75248, 0.84681, 0.33, 1, 1256.855469
primary-tumor, 15, 0.82178, 0.82979, 0.34, 0, 1256.855469
primary-tumor, 16, 0.78218, 0.81277, 0.33, 0, 1256.855469
primary-tumor, 17, 0.81188, 0.83404, 0.33, 0, 1256.855469
primary-tumor, 18, 0.75248, 0.84681, 0.34, 1, 1256.855469
primary-tumor, 19, 0.76238, 0.84255, 0.33, 0, 1256.855469
primary-tumor, 20, 0.77228, 0.85106, 0.40, 0, 1256.855469
australian-credit, 1, 0.86224, 0.86433, 13.36, 0, 1330.351562
australian-credit, 2, 0.85204, 0.86871, 13.40, 0, 1329.359375
australian-credit, 3, 0.86224, 0.86433, 13.46, 0, 1331.660156
australian-credit, 4, 0.86735, 0.86214, 13.39, 0, 1329.820312
australian-credit, 5, 0.89286, 0.85120, 13.40, 0, 1330.023438
australian-credit, 6, 0.85204, 0.86871, 13.36, 0, 1330.417969
australian-credit, 7, 0.86224, 0.86433, 13.20, 0, 1328.132812
australian-credit, 8, 0.84694, 0.86871, 13.35, 0, 1330.335938
australian-credit, 9, 0.87245, 0.85996, 13.05, 0, 1328.089844
australian-credit, 10, 0.90816, 0.84464, 13.29, 0, 1329.492188
australian-credit, 11, 0.84184, 0.87309, 13.19, 0, 1328.156250
australian-credit, 12, 0.83163, 0.87746, 13.22, 0, 1329.277344
australian-credit, 13, 0.86735, 0.86214, 13.42, 0, 1330.562500
australian-credit, 14, 0.87245, 0.85996, 13.39, 0, 1330.039062
australian-credit, 15, 0.88265, 0.85558, 13.55, 0, 1330.671875
australian-credit, 16, 0.86224, 0.86433, 13.41, 0, 1330.281250
australian-credit, 17, 0.86224, 0.86433, 13.25, 0, 1330.070312
australian-credit, 18, 0.83163, 0.88184, 13.48, 0, 1330.042969
australian-credit, 19, 0.88265, 0.85558, 13.67, 0, 1330.746094
australian-credit, 20, 0.83673, 0.87527, 13.53, 0, 1328.750000
anneal, 1, 0.86475, 0.81690, 3.33, 0, 1258.597656
anneal, 2, 0.84016, 0.82218, 3.45, 0, 1256.847656
anneal, 3, 0.82377, 0.83099, 3.39, 1, 1253.597656
anneal, 4, 0.84836, 0.82042, 3.22, 0, 1248.847656
anneal, 5, 0.85246, 0.82218, 3.28, 0, 1248.347656
anneal, 6, 0.81148, 0.83275, 3.38, 0, 1248.734375
anneal, 7, 0.82377, 0.83451, 3.39, 0, 1248.347656
anneal, 8, 0.81557, 0.83627, 3.40, 0, 1248.601562
anneal, 9, 0.79508, 0.83099, 3.28, 0, 1248.597656
anneal, 10, 0.81148, 0.83627, 3.35, 0, 1248.597656
anneal, 11, 0.80738, 0.84155, 3.28, 0, 1248.597656
anneal, 12, 0.83607, 0.82042, 3.27, 0, 1247.847656
anneal, 13, 0.80738, 0.83803, 3.43, 0, 1248.410156
anneal, 14, 0.83197, 0.82746, 3.33, 0, 1247.847656
anneal, 15, 0.81148, 0.83627, 3.17, 0, 1247.847656
anneal, 16, 0.82787, 0.82923, 3.20, 0, 1247.847656
anneal, 17, 0.82787, 0.82923, 3.24, 0, 1247.597656
anneal, 18, 0.79918, 0.84507, 3.30, 0, 1247.753906
anneal, 19, 0.83197, 0.82746, 3.33, 0, 1247.929688
anneal, 20, 0.81148, 0.82923, 3.29, 0, 1247.929688
hepatitis, 1, 0.83333, 0.90526, 2.56, 0, 1247.847656
hepatitis, 2, 0.83333, 0.89474, 2.53, 0, 1247.847656
hepatitis, 3, 0.80952, 0.89474, 2.56, 0, 1247.597656
hepatitis, 4, 0.78571, 0.91579, 2.56, 0, 1247.597656
hepatitis, 5, 0.73810, 0.89474, 2.64, 0, 1247.347656
hepatitis, 6, 0.76190, 0.89474, 2.64, 0, 1247.097656
hepatitis, 7, 0.85714, 0.89474, 2.63, 0, 1247.097656
hepatitis, 8, 0.83333, 0.90526, 2.68, 0, 1247.097656
hepatitis, 9, 0.83333, 0.89474, 2.60, 0, 1247.097656
hepatitis, 10, 0.78571, 0.89474, 2.64, 0, 1247.097656
hepatitis, 11, 0.73810, 0.90526, 2.59, 0, 1247.097656
hepatitis, 12, 0.85714, 0.88421, 2.48, 0, 1246.847656
hepatitis, 13, 0.88095, 0.87368, 2.64, 0, 1246.847656
hepatitis, 14, 0.88095, 0.86316, 2.63, 0, 1246.847656
hepatitis, 15, 0.80952, 0.91579, 2.65, 0, 1246.847656
hepatitis, 16, 0.78571, 0.89474, 2.76, 0, 1246.847656
hepatitis, 17, 0.80952, 0.91579, 2.57, 0, 1246.847656
hepatitis, 18, 0.80952, 0.89474, 2.61, 0, 1246.847656
hepatitis, 19, 0.88095, 0.88421, 2.66, 0, 1246.847656
hepatitis, 20, 0.80952, 0.90526, 2.60, 0, 1246.847656
audiology, 1, 0.96923, 0.94702, 4.35, 0, 1256.347656
audiology, 2, 0.93846, 0.96026, 4.38, 0, 1256.597656
audiology, 3, 0.93846, 0.96026, 4.25, 0, 1255.121094
audiology, 4, 0.96923, 0.94702, 3.49, 0, 1252.835938
audiology, 5, 0.93846, 0.96026, 4.57, 0, 1258.613281
audiology, 6, 0.92308, 0.96689, 4.07, 0, 1255.671875
audiology, 7, 0.96923, 0.94702, 4.14, 0, 1255.277344
audiology, 8, 0.90769, 0.97351, 4.16, 0, 1255.347656
audiology, 9, 0.92308, 0.96689, 4.34, 0, 1256.113281
audiology, 10, 0.93846, 0.96026, 4.26, 0, 1255.898438
audiology, 11, 0.93846, 0.96026, 4.41, 0, 1257.914062
audiology, 12, 0.93846, 0.95364, 4.40, 0, 1257.199219
audiology, 13, 0.92308, 0.96689, 4.80, 0, 1260.660156
audiology, 14, 0.92308, 0.96689, 4.11, 0, 1255.855469
audiology, 15, 0.95385, 0.95364, 3.96, 0, 1254.679688
audiology, 16, 0.90769, 0.97351, 4.33, 0, 1258.164062
audiology, 17, 0.96923, 0.94702, 4.63, 0, 1259.417969
audiology, 18, 0.89231, 0.98013, 3.90, 0, 1253.816406
audiology, 19, 0.90769, 0.97351, 4.32, 0, 1257.648438
audiology, 20, 0.90769, 0.97351, 3.91, 0, 1254.367188
heart-cleveland, 1, 0.75281, 0.80676, 7.14, 0, 1280.835938
