name, batch, bs_accu, bs_f1, bs_auc, bs_cpu, bs_nleaves, bs_depth, bs_accu_train 
audiology, 5, 0.92308, 0.87805, 0.98818, 0.75, 6, 4, 0.95364
audiology, 6, 0.92308, 0.87179, 0.97045, 0.76, 7, 5, 0.97351
audiology, 7, 0.96923, 0.93333, 0.98852, 0.77, 6, 4, 0.94702
audiology, 8, 0.89231, 0.82927, 0.90275, 0.69, 6, 4, 0.98013
audiology, 9, 0.90769, 0.78571, 0.94231, 0.79, 7, 5, 0.97351
audiology, 10, 0.93846, 0.84615, 0.98113, 0.68, 6, 5, 0.97351
audiology, 11, 0.93846, 0.875, 0.99527, 0.77, 7, 4, 0.96026
audiology, 12, 0.93846, 0.88889, 0.97636, 0.88, 7, 5, 0.96689
audiology, 13, 0.92308, 0.84848, 0.96301, 0.66, 7, 4, 0.96026
audiology, 14, 0.89231, 0.74074, 0.86134, 0.48, 5, 4, 0.98013
audiology, 15, 0.93846, 0.9, 0.95778, 0.65, 6, 5, 0.97351
audiology, 16, 0.90769, 0.85, 0.91762, 0.42, 5, 3, 0.99338
audiology, 17, 0.92308, 0.84848, 0.91582, 0.77, 8, 5, 0.97351
audiology, 18, 0.89231, 0.77419, 0.96639, 0.69, 7, 5, 0.97351
audiology, 19, 0.90769, 0.82353, 0.93495, 0.68, 7, 5, 0.97351
audiology, 20, 0.92308, 0.86486, 0.96809, 0.67, 7, 5, 0.97351
australian-credit, 1, 0.86735, 0.875, 0.93054, 4.9, 8, 3, 0.91028
australian-credit, 2, 0.85714, 0.87719, 0.9227, 4.6, 8, 3, 0.91904
australian-credit, 3, 0.84184, 0.85581, 0.91017, 4.9, 8, 3, 0.91247
australian-credit, 4, 0.87245, 0.88889, 0.91723, 4.8, 8, 3, 0.91685
australian-credit, 5, 0.87755, 0.89091, 0.94095, 4.4, 8, 3, 0.87746
australian-credit, 6, 0.86224, 0.86957, 0.90797, 4.3, 8, 3, 0.91466
australian-credit, 7, 0.81633, 0.83784, 0.87925, 4, 8, 3, 0.92341
australian-credit, 8, 0.82143, 0.84163, 0.92306, 4.6, 8, 3, 0.91028
australian-credit, 9, 0.87245, 0.88688, 0.92922, 4.7, 8, 3, 0.89934
australian-credit, 10, 0.86224, 0.87671, 0.94227, 5.1, 8, 3, 0.9081
australian-credit, 11, 0.85204, 0.87764, 0.91684, 4.8, 8, 3, 0.9081
australian-credit, 12, 0.83163, 0.8254, 0.93363, 4, 8, 3, 0.92341
australian-credit, 13, 0.86735, 0.87255, 0.93556, 4.8, 8, 3, 0.90372
australian-credit, 14, 0.84694, 0.85149, 0.92774, 4.5, 8, 3, 0.89934
australian-credit, 15, 0.86735, 0.88393, 0.93389, 4.9, 8, 3, 0.90153
australian-credit, 16, 0.83163, 0.8436, 0.90092, 4, 8, 3, 0.91028
australian-credit, 17, 0.81633, 0.83636, 0.89444, 4.5, 8, 3, 0.9256
australian-credit, 18, 0.84184, 0.85581, 0.9102, 4.4, 8, 3, 0.92123
australian-credit, 19, 0.87755, 0.89565, 0.94683, 5.1, 8, 3, 0.91247
australian-credit, 20, 0.86224, 0.88312, 0.92394, 4.4, 8, 3, 0.89716
breast-wisconsin, 1, 0.93659, 0.94737, 0.9525, 1.1, 8, 4, 0.98954
breast-wisconsin, 2, 0.9561, 0.96525, 0.97291, 1.3, 8, 4, 0.98326
breast-wisconsin, 3, 0.94634, 0.95547, 0.9883, 1.7, 8, 3, 0.9728
breast-wisconsin, 4, 0.94146, 0.95556, 0.94757, 1.3, 8, 4, 0.98954
breast-wisconsin, 5, 0.93171, 0.94964, 0.97504, 1.8, 8, 3, 0.98326
breast-wisconsin, 6, 0.95122, 0.95968, 0.98322, 2, 8, 4, 0.97699
breast-wisconsin, 7, 0.96098, 0.9697, 0.98869, 2.4, 8, 4, 0.9749
breast-wisconsin, 8, 0.93171, 0.94776, 0.98099, 2.2, 8, 4, 0.98536
breast-wisconsin, 9, 0.94634, 0.96, 0.99159, 2, 8, 4, 0.97908
breast-wisconsin, 10, 0.95122, 0.96124, 0.98535, 1.8, 8, 4, 0.98536
breast-wisconsin, 11, 0.94146, 0.95276, 0.9787, 1.6, 8, 4, 0.97699
breast-wisconsin, 12, 0.96585, 0.97021, 0.97195, 1.6, 8, 4, 0.98326
breast-wisconsin, 13, 0.9561, 0.96552, 0.97281, 1.5, 8, 4, 0.98536
breast-wisconsin, 14, 0.98049, 0.98485, 0.99632, 1.9, 8, 3, 0.9749
breast-wisconsin, 15, 0.9561, 0.96751, 0.98779, 1.9, 8, 3, 0.97699
breast-wisconsin, 16, 0.96585, 0.97119, 0.99309, 1.9, 8, 3, 0.9749
breast-wisconsin, 17, 0.95122, 0.96324, 0.98135, 1.5, 8, 3, 0.97908
breast-wisconsin, 18, 0.96585, 0.97455, 0.99059, 1.7, 8, 3, 0.97699
breast-wisconsin, 19, 0.91707, 0.94158, 0.93639, 1.3, 8, 4, 0.98326
breast-wisconsin, 20, 0.96585, 0.97491, 0.96485, 1.7, 8, 4, 0.97699
diabetes, 1, 0.78788, 0.85015, 0.83302, 7.3, 8, 3, 0.86592
diabetes, 2, 0.73593, 0.78596, 0.8013, 7.5, 8, 3, 0.85475
diabetes, 3, 0.7619, 0.8265, 0.81859, 7.4, 8, 3, 0.84544
diabetes, 4, 0.7316, 0.79054, 0.80604, 7.8, 8, 3, 0.85661
diabetes, 5, 0.74026, 0.82456, 0.80879, 7.6, 8, 3, 0.85661
diabetes, 6, 0.79654, 0.85801, 0.85427, 8.6, 8, 3, 0.83426
diabetes, 7, 0.74026, 0.80892, 0.80095, 7, 8, 3, 0.87337
diabetes, 8, 0.75758, 0.83432, 0.77632, 7.4, 8, 3, 0.85661
diabetes, 9, 0.77922, 0.84498, 0.81214, 8, 8, 3, 0.84916
diabetes, 10, 0.70996, 0.78176, 0.75032, 7.1, 8, 3, 0.87523
diabetes, 11, 0.79221, 0.85366, 0.79348, 7.3, 8, 3, 0.86592
diabetes, 12, 0.7619, 0.81848, 0.81002, 8.1, 8, 3, 0.85102
diabetes, 13, 0.78355, 0.84472, 0.81426, 7.6, 8, 3, 0.8622
diabetes, 14, 0.77922, 0.83601, 0.83594, 8.4, 8, 3, 0.85475
diabetes, 15, 0.7619, 0.81605, 0.82051, 7.2, 8, 3, 0.85661
diabetes, 16, 0.7316, 0.8038, 0.78965, 7.4, 8, 3, 0.86778
diabetes, 17, 0.79654, 0.85538, 0.84888, 8, 8, 3, 0.8622
diabetes, 18, 0.74459, 0.81029, 0.81676, 7.2, 8, 3, 0.87151
diabetes, 19, 0.77056, 0.83591, 0.8012, 7.3, 8, 3, 0.85847
diabetes, 20, 0.72727, 0.80734, 0.77017, 7.6, 8, 3, 0.86592
german-credit, 1, 0.67333, 0.79918, 0.69702, 9.3, 8, 3, 0.83286
german-credit, 2, 0.67333, 0.7906, 0.66787, 8.5, 8, 3, 0.84143
german-credit, 3, 0.73667, 0.82637, 0.69571, 5.8, 8, 4, 0.78714
german-credit, 4, 0.69333, 0, 0.71405, 9.5, 8, 3, 0.85571
german-credit, 5, 0.70333, 0.818, 0.62291, 7.5, 8, 3, 0.83286
german-credit, 6, 0.68667, 0.79741, 0.64115, 9.3, 8, 3, 0.85
german-credit, 7, 0.71, 0.8129, 0.68657, 10, 8, 3, 0.83571
german-credit, 8, 0.73333, 0.83539, 0.68425, 8.4, 8, 3, 0.81857
german-credit, 9, 0.71333, 0.82377, 0.68778, 8.3, 8, 3, 0.82571
german-credit, 10, 0.70667, 0.81116, 0.69849, 9.5, 8, 3, 0.83714
german-credit, 11, 0.66333, 0, 0.65575, 9.2, 8, 3, 0.84
german-credit, 12, 0.69667, 0.81391, 0.66134, 9.1, 8, 3, 0.84286
german-credit, 13, 0.70333, 0.82164, 0.63081, 7, 8, 4, 0.78857
german-credit, 14, 0.70333, 0.80353, 0.635, 9.6, 8, 3, 0.83571
german-credit, 15, 0.73, 0.8316, 0.68232, 8.5, 8, 3, 0.85286
german-credit, 16, 0.71, 0.81046, 0.6383, 8.7, 8, 3, 0.85429
german-credit, 17, 0.71333, 0.82158, 0.63639, 9.2, 8, 3, 0.84286
german-credit, 18, 0.69, 0.80086, 0.65268, 9.5, 8, 3, 0.84857
german-credit, 19, 0.72333, 0.82227, 0.76275, 8.5, 8, 3, 0.85286
german-credit, 20, 0.69, 0.80086, 0.7, 10, 8, 3, 0.83857
heart-cleveland, 1, 0.82022, 0.84314, 0.9041, 2, 8, 3, 0.89372
heart-cleveland, 2, 0.85393, 0.86316, 0.91388, 2, 8, 3, 0.91304
heart-cleveland, 3, 0.79775, 0.80851, 0.8602, 2.1, 8, 3, 0.91787
heart-cleveland, 4, 0.86517, 0.87755, 0.91897, 2.1, 8, 3, 0.91787
heart-cleveland, 5, 0.77528, 0.80392, 0.82588, 1.9, 8, 3, 0.92271
heart-cleveland, 6, 0.82022, 0.82979, 0.83841, 2.2, 8, 3, 0.91787
heart-cleveland, 7, 0.77528, 0.78723, 0.81224, 1.9, 8, 3, 0.91304
heart-cleveland, 8, 0.86517, 0.88462, 0.89184, 2.1, 8, 3, 0.90821
heart-cleveland, 9, 0.76404, 0.79208, 0.82017, 2, 8, 3, 0.93237
heart-cleveland, 10, 0.76404, 0.76923, 0.83418, 1.9, 8, 3, 0.93237
heart-cleveland, 11, 0.8427, 0.87037, 0.87229, 2.2, 8, 3, 0.92271
heart-cleveland, 12, 0.76404, 0.79208, 0.7699, 1.8, 8, 3, 0.92754
heart-cleveland, 13, 0.79775, 0.82, 0.86825, 2.1, 8, 3, 0.91787
heart-cleveland, 14, 0.78652, 0.80412, 0.82143, 2.1, 8, 3, 0.90338
heart-cleveland, 15, 0.86517, 0.88462, 0.88462, 2.4, 8, 3, 0.91304
heart-cleveland, 16, 0.80899, 0.82828, 0.85187, 1.9, 8, 3, 0.92754
heart-cleveland, 17, 0.8427, 0.86, 0.87246, 2, 8, 3, 0.9372
heart-cleveland, 18, 0.85393, 0.85714, 0.82406, 2.1, 8, 3, 0.91787
heart-cleveland, 19, 0.79775, 0.7907, 0.84747, 1.9, 8, 3, 0.93237
heart-cleveland, 20, 0.75281, 0.7381, 0.84444, 2.3, 8, 3, 0.91304
hepatitis, 1, 0.83333, 0.90411, 0.70204, 0.59, 8, 4, 0.91579
hepatitis, 2, 0.80952, 0.89189, 0.72245, 0.47, 8, 4, 0.93684
hepatitis, 3, 0.78571, 0.87324, 0.6633, 0.66, 8, 3, 0.91579
hepatitis, 4, 0.7619, 0.86486, 0.67647, 0.73, 8, 4, 0.92632
hepatitis, 5, 0.7619, 0.85714, 0.60185, 0.54, 8, 4, 0.95789
hepatitis, 6, 0.78571, 0.86567, 0.70381, 0.64, 8, 4, 0.93684
hepatitis, 7, 0.7619, 0.85714, 0.80515, 0.61, 8, 4, 0.88421
hepatitis, 8, 0.88095, 0.93506, 0.53241, 0.61, 8, 4, 0.91579
hepatitis, 9, 0.83333, 0.90141, 0.82828, 0.64, 8, 3, 0.92632
hepatitis, 10, 0.80952, 0.88889, 0.86765, 0.83, 8, 3, 0.89474
hepatitis, 11, 0.7381, 0.84058, 0.67279, 0.56, 8, 4, 0.90526
hepatitis, 12, 0.78571, 0.87671, 0.76852, 0.6, 8, 3, 0.92632
hepatitis, 13, 0.7381, 0.8254, 0.71717, 0.52, 8, 4, 0.92632
hepatitis, 14, 0.90476, 0.94737, 0.875, 0.97, 8, 3, 0.91579
hepatitis, 15, 0.7381, 0.83582, 0.6835, 0.55, 8, 4, 0.93684
hepatitis, 16, 0.71429, 0.82857, 0.70968, 0.56, 8, 4, 0.87368
hepatitis, 17, 0.7381, 0.83582, 0.74487, 0.37, 8, 4, 0.92632
hepatitis, 18, 0.83333, 0.89231, 0.80471, 0.77, 8, 3, 0.92632
hepatitis, 19, 0.88095, 0.93333, 0.77297, 0.73, 8, 4, 0.89474
hepatitis, 20, 0.78571, 0, 0.82828, 0.59, 8, 4, 0.92632
hypothyroid, 1, 0.96718, 0.98218, 0.98807, 2.3, 8, 4, 0.97095
hypothyroid, 2, 0.96718, 0.98176, 0.9876, 2, 8, 4, 0.96479
hypothyroid, 3, 0.96103, 0.97858, 0.97454, 2.3, 8, 4, 0.97711
hypothyroid, 4, 0.97333, 0.98521, 0.98341, 2.1, 8, 4, 0.98063
hypothyroid, 5, 0.97641, 0.98691, 0.9888, 2.2, 8, 4, 0.97799
hypothyroid, 6, 0.97333, 0.98544, 0.98762, 1.6, 7, 4, 0.97711
hypothyroid, 7, 0.96821, 0.98223, 0.97324, 2.2, 8, 5, 0.98019
hypothyroid, 8, 0.97641, 0.98691, 0.98378, 2.9, 8, 4, 0.97887
hypothyroid, 9, 0.96821, 0.9825, 0.97962, 1.9, 8, 4, 0.97931
hypothyroid, 10, 0.95692, 0.97622, 0.98238, 1.4, 6, 4, 0.96655
hypothyroid, 11, 0.95692, 0.97555, 0.98566, 3, 8, 4, 0.98063
hypothyroid, 12, 0.97333, 0.98506, 0.98328, 1.6, 8, 5, 0.97975
hypothyroid, 13, 0.97949, 0.98879, 0.98514, 2.4, 8, 4, 0.97887
hypothyroid, 14, 0.96513, 0.98053, 0.98648, 2, 8, 4, 0.96303
hypothyroid, 15, 0.96103, 0.97829, 0.97001, 0.67, 3, 2, 0.96479
hypothyroid, 16, 0.97436, 0.98577, 0.98797, 2.9, 8, 4, 0.97887
hypothyroid, 17, 0.97538, 0.98652, 0.97801, 2.3, 8, 4, 0.97931
hypothyroid, 18, 0.98154, 0.98983, 0.99148, 2.2, 8, 4, 0.97755
hypothyroid, 19, 0.96, 0.9778, 0.97336, 1.3, 8, 6, 0.96875
hypothyroid, 20, 0.96205, 0.97929, 0.97539, 2.7, 8, 4, 0.97887
ionosphere, 1, 0.73585, 0.80282, 0.75797, 7.1, 8, 3, 0.95918
ionosphere, 2, 0.83962, 0.88591, 0.86389, 7.3, 8, 4, 0.9551
ionosphere, 3, 0.85849, 0.90798, 0.91316, 7.5, 8, 3, 0.95918
ionosphere, 4, 0.82075, 0.85926, 0.88335, 6, 8, 3, 0.96735
ionosphere, 5, 0.88679, 0.91892, 0.89781, 7.7, 8, 3, 0.95918
ionosphere, 6, 0.91509, 0.93333, 0.9315, 7.2, 8, 4, 0.96735
ionosphere, 7, 0.84906, 0.88406, 0.95956, 6.1, 8, 4, 0.98367
ionosphere, 8, 0.86792, 0.90411, 0.93192, 8, 8, 3, 0.95102
ionosphere, 9, 0.77358, 0.82857, 0.8496, 8.5, 8, 3, 0.9551
ionosphere, 10, 0.83019, 0.875, 0.88119, 6.1, 8, 3, 0.96735
ionosphere, 11, 0.79245, 0.84507, 0.89981, 7.4, 8, 3, 0.96327
ionosphere, 12, 0.90566, 0.92647, 0.88095, 6.4, 8, 4, 0.97143
ionosphere, 13, 0.91509, 0.93333, 0.94832, 7.3, 8, 4, 0.96327
ionosphere, 14, 0.84906, 0.88571, 0.91066, 7.3, 8, 3, 0.96735
ionosphere, 15, 0.87736, 0.9172, 0.87669, 6.1, 8, 4, 0.96735
ionosphere, 16, 0.89623, 0.92414, 0.92949, 6.1, 8, 4, 0.97143
ionosphere, 17, 0.83962, 0.87943, 0.89667, 7.7, 8, 3, 0.95918
ionosphere, 18, 0.83019, 0.86765, 0.82609, 5.4, 8, 4, 0.99184
ionosphere, 19, 0.81132, 0.87342, 0.86479, 6, 8, 3, 0.97143
ionosphere, 20, 0.92453, 0.94521, 0.95887, 6.9, 8, 3, 0.97551
kr-vs-kp, 1, 0.92701, 0.92915, 0.97688, 4.5, 8, 4, 0.97631
kr-vs-kp, 2, 0.91554, 0.92128, 0.97517, 4.7, 8, 4, 0.98525
kr-vs-kp, 3, 0.91449, 0.91767, 0.97307, 4.8, 8, 4, 0.97765
kr-vs-kp, 4, 0.92805, 0.92981, 0.97819, 4.1, 8, 4, 0.97407
kr-vs-kp, 5, 0.92492, 0.92927, 0.97165, 4.6, 8, 4, 0.97005
kr-vs-kp, 6, 0.91971, 0.92183, 0.97601, 4, 8, 4, 0.97273
kr-vs-kp, 7, 0.91137, 0.91819, 0.96793, 4.5, 8, 4, 0.98301
kr-vs-kp, 8, 0.92805, 0.92995, 0.97248, 4.4, 8, 4, 0.98212
kr-vs-kp, 9, 0.92075, 0.92678, 0.9738, 4.1, 8, 4, 0.97184
kr-vs-kp, 10, 0.93222, 0.93545, 0.97405, 3.5, 8, 4, 0.98167
kr-vs-kp, 11, 0.92388, 0.92864, 0.97314, 4.4, 8, 4, 0.97944
kr-vs-kp, 12, 0.92179, 0.92567, 0.97098, 4, 8, 4, 0.98212
kr-vs-kp, 13, 0.93014, 0.93043, 0.9787, 4.7, 8, 4, 0.97765
kr-vs-kp, 14, 0.92075, 0.92292, 0.97497, 4, 8, 4, 0.97765
kr-vs-kp, 15, 0.92388, 0.92878, 0.97414, 3.7, 8, 4, 0.98346
kr-vs-kp, 16, 0.92284, 0.92387, 0.9728, 4.1, 8, 4, 0.97988
kr-vs-kp, 17, 0.92805, 0.93255, 0.97652, 4.5, 8, 4, 0.97586
kr-vs-kp, 18, 0.93431, 0.93948, 0.9755, 5.5, 8, 4, 0.9772
kr-vs-kp, 19, 0.92075, 0.92276, 0.97402, 4.8, 8, 4, 0.97497
kr-vs-kp, 20, 0.91449, 0.91913, 0.97142, 4.2, 8, 4, 0.97899
letter, 1, 0.959, 0, 0.94049, 51, 8, 3, 0.99214
letter, 2, 0.9535, 0.52632, 0.93223, 50, 8, 3, 0.99179
letter, 3, 0.95833, 0, 0.92356, 51, 8, 3, 0.99129
letter, 4, 0.96033, 0.5, 0.93132, 50, 8, 3, 0.99164
letter, 5, 0.96, 0, 0.92423, 49, 8, 3, 0.992
letter, 6, 0.95817, 0, 0.93555, 51, 8, 3, 0.99143
letter, 7, 0.95867, 0.47679, 0.93251, 51, 8, 3, 0.99064
letter, 8, 0.9575, 0, 0.92782, 56, 8, 3, 0.99307
letter, 9, 0.95817, 0, 0.94372, 50, 8, 3, 0.99114
letter, 10, 0.96167, 0, 0.93091, 46, 8, 3, 0.99264
letter, 11, 0.95733, 0, 0.93439, 48, 8, 3, 0.99314
letter, 12, 0.95883, 0, 0.93266, 51, 8, 3, 0.99193
letter, 13, 0.9585, 0, 0.93868, 51, 8, 3, 0.9915
letter, 14, 0.9605, 0, 0.93399, 55, 8, 3, 0.99114
letter, 15, 0.95417, 0.45545, 0.92575, 50, 8, 3, 0.99093
letter, 16, 0.95817, 0, 0.93457, 52, 8, 3, 0.99179
letter, 17, 0.9585, 0.48017, 0.93628, 50, 8, 3, 0.99079
letter, 18, 0.9585, 0, 0.9381, 46, 8, 3, 0.99286
letter, 19, 0.9565, 0, 0.94172, 47, 8, 3, 0.99143
letter, 20, 0.956, 0, 0.92652, 46, 8, 3, 0.99236
lymph, 1, 0.68889, 0.75862, 0.878, 0.76, 8, 3, 0.8932
lymph, 2, 0.86667, 0.85714, 0.93083, 0.71, 8, 3, 0.91262
lymph, 3, 0.82222, 0.82609, 0.86759, 0.69, 8, 3, 0.91262
lymph, 4, 0.71111, 0.76364, 0.79263, 0.71, 8, 3, 0.92233
lymph, 5, 0.91111, 0.93333, 0.93556, 0.72, 8, 3, 0.93204
lymph, 6, 0.84444, 0.86275, 0.89879, 0.68, 8, 3, 0.92233
lymph, 7, 0.8, 0.80851, 0.83929, 0.67, 8, 3, 0.92233
lymph, 8, 0.8, 0.82353, 0.82143, 0.64, 8, 4, 0.92233
lymph, 9, 0.8, 0.82353, 0.83603, 0.53, 8, 3, 0.93204
lymph, 10, 0.8, 0.8, 0.872, 0.61, 8, 3, 0.91262
lymph, 11, 0.84444, 0.82927, 0.91865, 0.87, 8, 3, 0.92233
lymph, 12, 0.82222, 0.85714, 0.88683, 0.63, 8, 3, 0.94175
lymph, 13, 0.77778, 0.77273, 0.85178, 0.59, 8, 3, 0.94175
lymph, 14, 0.77778, 0.79167, 0.8498, 0.56, 8, 3, 0.92233
lymph, 15, 0.77778, 0.79167, 0.896, 0.72, 8, 3, 0.90291
lymph, 16, 0.88889, 0.88372, 0.94862, 0.74, 8, 3, 0.8932
lymph, 17, 0.84444, 0.82927, 0.892, 0.59, 8, 3, 0.95146
lymph, 18, 0.75556, 0.78431, 0.89496, 0.65, 8, 3, 0.92233
lymph, 19, 0.77778, 0.83333, 0.77311, 0.65, 8, 3, 0.95146
lymph, 20, 0.75556, 0.77551, 0.832, 0.84, 8, 3, 0.92233
mushroom, 1, 0.96596, 0.96902, 0.99476, 4.3, 8, 4, 1
mushroom, 2, 0.96801, 0.97016, 0.99532, 4.3, 8, 4, 1
mushroom, 3, 0.96637, 0.96927, 0.99442, 4.2, 8, 4, 1
mushroom, 4, 0.96596, 0.96814, 0.99506, 4.3, 8, 4, 1
mushroom, 5, 0.97006, 0.97174, 0.99601, 4.3, 8, 4, 1
mushroom, 6, 0.97129, 0.97348, 0.99474, 4.3, 8, 4, 1
mushroom, 7, 0.97129, 0.97251, 0.99557, 4.5, 8, 4, 1
mushroom, 8, 0.97375, 0.97589, 0.99611, 4.4, 8, 4, 1
mushroom, 9, 0.9717, 0.97369, 0.99596, 4.2, 8, 4, 1
mushroom, 10, 0.96965, 0.9713, 0.99448, 4.2, 8, 4, 1
mushroom, 11, 0.9639, 0.96621, 0.9928, 4.3, 8, 4, 0.99912
mushroom, 12, 0.96514, 0.96684, 0.99421, 4.6, 8, 4, 0.99877
mushroom, 13, 0.96842, 0.96982, 0.9945, 4.3, 8, 4, 1
mushroom, 14, 0.97129, 0.9728, 0.99568, 4.3, 8, 4, 1
mushroom, 15, 0.97334, 0.97466, 0.9958, 4.3, 8, 4, 1
mushroom, 16, 0.97252, 0.97482, 0.99528, 4.3, 8, 4, 1
mushroom, 17, 0.97211, 0.97364, 0.99527, 4.9, 8, 4, 1
mushroom, 18, 0.97211, 0.97358, 0.99531, 4.5, 8, 4, 1
mushroom, 19, 0.96555, 0.96772, 0.99423, 4.8, 8, 4, 0.99912
mushroom, 20, 0.9676, 0.96974, 0.99505, 4.4, 8, 4, 1
pendigits, 1, 0.98399, 0.92405, 0.99376, 13, 8, 3, 0.99657
pendigits, 2, 0.98755, 0.93722, 0.99505, 13, 8, 3, 0.99485
pendigits, 3, 0.98888, 0.94253, 0.99248, 12, 8, 4, 0.99581
pendigits, 4, 0.98622, 0.93501, 0.99236, 12, 8, 3, 0.99619
pendigits, 5, 0.98755, 0.9386, 0.98943, 9.9, 8, 4, 0.99581
pendigits, 6, 0.9831, 0.91518, 0.99516, 13, 8, 3, 0.99447
pendigits, 7, 0.98488, 0.91748, 0.98726, 15, 8, 3, 0.99561
pendigits, 8, 0.98666, 0.9345, 0.99639, 12, 8, 4, 0.99523
pendigits, 9, 0.98711, 0.93208, 0.9954, 13, 8, 3, 0.99523
pendigits, 10, 0.98755, 0.94167, 0.99473, 12, 8, 4, 0.99523
pendigits, 11, 0.98888, 0.9505, 0.99614, 13, 8, 4, 0.99542
pendigits, 12, 0.98799, 0.94611, 0.99082, 12, 8, 4, 0.99581
pendigits, 13, 0.99022, 0.94954, 0.99602, 12, 8, 4, 0.9939
pendigits, 14, 0.98888, 0.94737, 0.99026, 12, 8, 4, 0.99485
pendigits, 15, 0.98711, 0.93709, 0.99488, 12, 8, 3, 0.99542
pendigits, 16, 0.98933, 0.94937, 0.99404, 12, 8, 3, 0.99523
pendigits, 17, 0.98711, 0.94045, 0.99424, 11, 8, 4, 0.99447
pendigits, 18, 0.98444, 0.92205, 0.99421, 12, 8, 3, 0.99352
pendigits, 19, 0.98799, 0.94168, 0.99369, 11, 8, 4, 0.99504
pendigits, 20, 0.98888, 0.94867, 0.99296, 11, 8, 4, 0.99542
primary-tumor, 1, 0.76238, 0.36842, 0.78629, 0.59, 8, 3, 0.86809
primary-tumor, 2, 0.87129, 0.62857, 0.86566, 0.39, 7, 4, 0.8383
primary-tumor, 3, 0.79208, 0.43243, 0.79128, 0.51, 8, 4, 0.85957
primary-tumor, 4, 0.82178, 0.59091, 0.73245, 0.72, 8, 4, 0.85106
primary-tumor, 5, 0.81188, 0.51282, 0.72074, 0.63, 8, 4, 0.85106
primary-tumor, 6, 0.78218, 0.42105, 0.69045, 0.59, 8, 4, 0.88511
primary-tumor, 7, 0.84158, 0.52941, 0.77471, 0.65, 8, 4, 0.8383
primary-tumor, 8, 0.79208, 0.55319, 0.78895, 0.75, 8, 4, 0.87234
primary-tumor, 9, 0.79208, 0.51163, 0.70513, 0.6, 8, 4, 0.8766
primary-tumor, 10, 0.78218, 0.5, 0.77388, 0.66, 8, 4, 0.87234
primary-tumor, 11, 0.78218, 0.57692, 0.7169, 0.61, 8, 4, 0.86383
primary-tumor, 12, 0.83168, 0.5641, 0.72297, 0.55, 8, 4, 0.85106
primary-tumor, 13, 0.84158, 0.61905, 0.79383, 0.65, 8, 4, 0.84681
primary-tumor, 14, 0.78218, 0.45, 0.65132, 0.68, 8, 4, 0.86809
primary-tumor, 15, 0.78218, 0.45, 0.77477, 0.7, 8, 4, 0.88511
primary-tumor, 16, 0.78218, 0.47619, 0.70588, 0.69, 8, 4, 0.85957
primary-tumor, 17, 0.80198, 0.61538, 0.74564, 0.59, 8, 4, 0.87234
primary-tumor, 18, 0.75248, 0.4898, 0.76248, 0.67, 8, 4, 0.86383
primary-tumor, 19, 0.78218, 0.59259, 0.72557, 0.67, 8, 4, 0.86383
primary-tumor, 20, 0.75248, 0.4898, 0.7544, 0.76, 8, 3, 0.89787
segment, 1, 0.9899, 0.96651, 0.9999, 1.9, 6, 4, 0.99691
segment, 2, 0.99567, 0.98429, 0.99995, 2.2, 6, 4, 0.99753
segment, 3, 0.99567, 0.98618, 0.99988, 1.7, 6, 4, 0.99814
