name, batch, osdt_accu, osdt_accu_train, osdt_time_elapsed, best_is_cart, mem_MiB 
mushroom, 3, 0.99262, 0.99472, 305.16, 0, 4921.429688
mushroom, 4, 0.99385, 0.99420, 305.17, 0, 4959.164062
mushroom, 5, 0.99385, 0.99420, 305.16, 0, 4927.441406
mushroom, 6, 0.99426, 0.99402, 305.11, 0, 4988.691406
mushroom, 7, 0.99467, 0.99384, 305.16, 0, 4900.183594
mushroom, 8, 0.99631, 0.99736, 305.13, 1, 4330.445312
mushroom, 9, 0.99426, 0.99402, 305.15, 0, 4927.824219
mushroom, 10, 0.99262, 0.99472, 305.21, 0, 4968.324219
mushroom, 11, 0.99057, 0.99560, 301.43, 0, 3550.433594
mushroom, 12, 0.99262, 0.99472, 307.81, 0, 4936.027344
mushroom, 13, 0.99508, 0.99367, 305.52, 0, 5042.972656
mushroom, 14, 0.99426, 0.99402, 305.11, 0, 4900.453125
mushroom, 15, 0.99344, 0.99437, 305.46, 0, 5026.203125
mushroom, 16, 0.99467, 0.99384, 305.10, 0, 4946.812500
mushroom, 17, 0.99508, 0.99367, 305.10, 0, 4967.019531
mushroom, 18, 0.99549, 0.99349, 305.25, 0, 4974.273438
mushroom, 19, 0.99180, 0.99508, 305.28, 0, 4076.546875
mushroom, 20, 0.99221, 0.99490, 305.07, 0, 4918.992188
zoo-1, 1, 1.00000, 1.00000, 0.21, 1, 1946.652344
zoo-1, 2, 1.00000, 1.00000, 0.21, 1, 1945.402344
zoo-1, 3, 1.00000, 1.00000, 0.22, 1, 1945.402344
zoo-1, 4, 1.00000, 1.00000, 0.21, 1, 1943.402344
zoo-1, 5, 1.00000, 1.00000, 0.20, 1, 1943.152344
zoo-1, 6, 1.00000, 1.00000, 0.21, 1, 1943.152344
zoo-1, 7, 1.00000, 1.00000, 0.21, 1, 1942.902344
zoo-1, 8, 1.00000, 1.00000, 0.21, 1, 1942.902344
zoo-1, 9, 1.00000, 1.00000, 0.21, 1, 1942.902344
zoo-1, 10, 1.00000, 1.00000, 0.21, 1, 1942.902344
zoo-1, 11, 1.00000, 1.00000, 0.21, 1, 1942.902344
zoo-1, 12, 1.00000, 1.00000, 0.20, 1, 1942.902344
zoo-1, 13, 1.00000, 1.00000, 0.20, 1, 1942.902344
zoo-1, 14, 1.00000, 1.00000, 0.21, 1, 1942.902344
zoo-1, 15, 1.00000, 1.00000, 0.20, 1, 1942.902344
zoo-1, 16, 1.00000, 1.00000, 0.20, 1, 1942.902344
zoo-1, 17, 1.00000, 1.00000, 0.21, 1, 1942.902344
zoo-1, 18, 1.00000, 1.00000, 0.21, 1, 1942.902344
zoo-1, 19, 1.00000, 1.00000, 0.21, 1, 1942.902344
zoo-1, 20, 1.00000, 1.00000, 0.20, 1, 1942.902344
diabetes, 1, 0.77056, 0.79702, 305.25, 1, 5958.437500
diabetes, 2, 0.73593, 0.81192, 305.69, 1, 6190.773438
diabetes, 3, 0.76190, 0.79330, 305.67, 1, 6237.750000
diabetes, 4, 0.76190, 0.76723, 307.09, 0, 6133.000000
diabetes, 5, 0.74026, 0.77654, 305.61, 0, 6157.757812
diabetes, 6, 0.78788, 0.80447, 304.91, 1, 5524.976562
diabetes, 7, 0.74459, 0.80819, 305.67, 1, 6214.261719
diabetes, 8, 0.71861, 0.82309, 305.74, 1, 6203.027344
diabetes, 9, 0.80519, 0.79330, 305.76, 1, 6268.000000
diabetes, 10, 0.72294, 0.81006, 305.65, 1, 6168.988281
diabetes, 11, 0.71861, 0.81192, 305.74, 1, 6261.953125
diabetes, 12, 0.72727, 0.80074, 305.66, 1, 6136.917969
diabetes, 13, 0.76623, 0.76536, 305.69, 0, 6238.253906
diabetes, 14, 0.76190, 0.78771, 305.60, 1, 6122.250000
diabetes, 15, 0.73160, 0.80633, 305.35, 1, 5882.191406
diabetes, 16, 0.74459, 0.81750, 305.59, 1, 6123.500000
diabetes, 17, 0.74892, 0.80633, 305.77, 1, 6256.726562
diabetes, 18, 0.76190, 0.82309, 305.65, 1, 6207.738281
diabetes, 19, 0.73160, 0.79516, 305.73, 1, 6207.988281
diabetes, 20, 0.74892, 0.80819, 305.52, 1, 6064.750000
segment, 1, 0.98268, 0.99443, 4.10, 1, 2086.777344
segment, 2, 0.99567, 0.99753, 4.66, 1, 2084.296875
segment, 3, 0.99567, 0.99876, 4.53, 1, 2082.796875
segment, 4, 0.99856, 0.99753, 4.67, 1, 2082.300781
segment, 5, 0.99423, 0.99938, 4.28, 1, 2081.304688
segment, 6, 0.98701, 0.99258, 4.63, 0, 2081.054688
segment, 7, 0.99567, 0.99876, 4.53, 1, 2080.054688
segment, 8, 0.99856, 0.99567, 4.85, 1, 2080.054688
segment, 9, 0.99567, 0.99876, 4.39, 1, 2080.058594
segment, 10, 0.99711, 0.99814, 4.53, 1, 2080.058594
segment, 11, 0.99856, 0.99753, 4.53, 1, 2080.058594
segment, 12, 0.99423, 0.99876, 4.52, 1, 2080.058594
segment, 13, 0.99856, 0.99753, 4.63, 1, 2080.058594
segment, 14, 0.99423, 0.99876, 4.51, 1, 2080.058594
segment, 15, 0.99278, 0.99814, 4.64, 1, 2080.062500
segment, 16, 0.99856, 0.99753, 4.62, 1, 2080.062500
segment, 17, 0.99711, 0.99753, 4.70, 1, 2079.562500
segment, 18, 0.99278, 0.99938, 4.43, 1, 2079.312500
segment, 19, 0.99856, 0.99753, 4.68, 1, 2079.312500
segment, 20, 0.99856, 0.99753, 4.67, 1, 2079.312500
vote, 1, 0.95420, 0.95724, 303.13, 0, 4121.550781
vote, 2, 0.99237, 0.97368, 303.12, 0, 4044.039062
vote, 3, 0.93893, 0.96711, 303.22, 1, 4170.054688
vote, 4, 0.99237, 0.97368, 303.82, 0, 4672.289062
vote, 5, 0.96947, 0.95066, 304.44, 0, 5124.539062
vote, 6, 0.94656, 0.96053, 303.32, 0, 4266.796875
vote, 7, 0.92366, 0.98026, 306.13, 1, 6155.070312
vote, 8, 0.94656, 0.96711, 303.53, 0, 4517.285156
vote, 9, 0.96183, 0.98684, 301.18, 0, 2674.726562
vote, 10, 0.96947, 0.98355, 304.98, 0, 4723.250000
vote, 11, 0.95420, 0.97039, 305.68, 0, 5469.789062
vote, 12, 0.96183, 0.95395, 303.22, 0, 4138.082031
vote, 13, 0.95420, 0.95724, 303.08, 0, 4037.316406
vote, 14, 0.95420, 0.98026, 303.80, 0, 4563.007812
vote, 15, 0.96947, 0.98355, 303.72, 0, 4482.718750
vote, 16, 0.94656, 0.97368, 306.63, 0, 5460.585938
vote, 17, 0.93893, 0.96382, 306.09, 0, 5711.585938
vote, 18, 0.96183, 0.98684, 306.23, 0, 6151.816406
vote, 19, 0.94656, 0.97697, 305.80, 1, 6160.320312
vote, 20, 0.94656, 0.97039, 303.78, 0, 4665.285156
kr-vs-kp, 1, 0.96767, 0.96781, 303.79, 1, 4542.570312
kr-vs-kp, 2, 0.96350, 0.97094, 303.69, 1, 4473.582031
kr-vs-kp, 3, 0.97393, 0.97184, 304.22, 1, 4920.585938
kr-vs-kp, 4, 0.97810, 0.97005, 303.93, 1, 4651.574219
kr-vs-kp, 5, 0.96559, 0.97005, 303.61, 1, 4438.816406
kr-vs-kp, 6, 0.98019, 0.96916, 304.30, 1, 4996.304688
kr-vs-kp, 7, 0.95725, 0.97363, 303.65, 1, 4479.050781
kr-vs-kp, 8, 0.96976, 0.97363, 303.60, 1, 4392.988281
kr-vs-kp, 9, 0.98019, 0.96916, 303.76, 1, 4537.308594
kr-vs-kp, 10, 0.96976, 0.97363, 304.03, 1, 4730.570312
kr-vs-kp, 11, 0.96559, 0.97005, 303.69, 1, 4513.058594
kr-vs-kp, 12, 0.96246, 0.97139, 304.28, 1, 4960.816406
kr-vs-kp, 13, 0.97393, 0.96647, 303.83, 1, 4583.328125
kr-vs-kp, 14, 0.96663, 0.96960, 304.33, 1, 4965.074219
kr-vs-kp, 15, 0.96976, 0.96826, 304.29, 1, 4958.820312
kr-vs-kp, 16, 0.96559, 0.97005, 303.54, 1, 4366.050781
kr-vs-kp, 17, 0.96976, 0.96826, 303.78, 1, 4518.824219
kr-vs-kp, 18, 0.97393, 0.97184, 303.60, 1, 4413.070312
kr-vs-kp, 19, 0.96976, 0.96826, 304.23, 1, 4937.316406
kr-vs-kp, 20, 0.96350, 0.97094, 303.89, 1, 4624.117188
lymph, 1, 0.82222, 0.99029, 304.89, 1, 5423.816406
lymph, 2, 0.77778, 1.00000, 304.73, 1, 5746.519531
lymph, 3, 0.75556, 1.00000, 305.26, 1, 5358.851562
lymph, 4, 0.71111, 1.00000, 305.43, 1, 6355.039062
lymph, 5, 0.91111, 0.99029, 305.29, 1, 5319.953125
lymph, 6, 0.77778, 0.97087, 304.78, 0, 5515.210938
lymph, 7, 0.84444, 1.00000, 305.21, 1, 5775.265625
lymph, 8, 0.82222, 1.00000, 307.00, 1, 5540.558594
lymph, 9, 0.77778, 1.00000, 305.83, 1, 5960.816406
lymph, 10, 0.80000, 1.00000, 305.45, 1, 6476.085938
lymph, 11, 0.80000, 1.00000, 304.89, 1, 5179.648438
lymph, 12, 0.80000, 0.99029, 304.58, 1, 4978.214844
lymph, 13, 0.82222, 1.00000, 305.74, 1, 5859.937500
lymph, 14, 0.77778, 1.00000, 305.29, 1, 5380.421875
lymph, 15, 0.77778, 1.00000, 305.36, 1, 5373.847656
lymph, 16, 0.86667, 1.00000, 304.97, 1, 5894.324219
lymph, 17, 0.82222, 1.00000, 304.81, 1, 3374.800781
lymph, 18, 0.86667, 0.98058, 305.57, 1, 6159.332031
lymph, 19, 0.62222, 0.99029, 305.45, 0, 5864.777344
lymph, 20, 0.80000, 1.00000, 304.07, 1, 4898.605469
ionosphere, 1, 0.87736, 0.95102, 303.76, 1, 4692.707031
ionosphere, 2, 0.87736, 0.97143, 303.29, 0, 5679.433594
ionosphere, 3, 0.88679, 0.95102, 303.09, 0, 5779.222656
ionosphere, 4, 0.85849, 0.95918, 303.06, 0, 5474.503906
ionosphere, 5, 0.89623, 0.95510, 302.90, 1, 5700.441406
ionosphere, 6, 0.88679, 0.96327, 302.30, 1, 5821.062500
ionosphere, 7, 0.88679, 0.95918, 301.37, 1, 5104.253906
ionosphere, 8, 0.89623, 0.96735, 302.81, 1, 5488.003906
ionosphere, 9, 0.92453, 0.93878, 303.08, 0, 5601.503906
ionosphere, 10, 0.83962, 0.96327, 302.54, 1, 5621.660156
ionosphere, 11, 0.87736, 0.95510, 302.76, 1, 5607.820312
ionosphere, 12, 0.89623, 0.95102, 303.24, 1, 5656.718750
ionosphere, 13, 0.86792, 0.95102, 302.54, 0, 5715.804688
ionosphere, 14, 0.90566, 0.95510, 302.50, 1, 5493.031250
ionosphere, 15, 0.91509, 0.96327, 303.04, 1, 5538.679688
ionosphere, 16, 0.85849, 0.96735, 303.04, 0, 5576.367188
ionosphere, 17, 0.91509, 0.95510, 303.06, 1, 5767.808594
ionosphere, 18, 0.84906, 0.99184, 303.18, 1, 5464.496094
ionosphere, 19, 0.92453, 0.97551, 302.47, 1, 5866.984375
ionosphere, 20, 0.92453, 0.97143, 302.43, 1, 5778.726562
soybean, 1, 0.90476, 0.95011, 306.24, 0, 8584.781250
soybean, 2, 0.92593, 0.95692, 305.53, 1, 7798.566406
soybean, 3, 0.95767, 0.95918, 306.43, 1, 8361.058594
soybean, 4, 0.94180, 0.95692, 305.17, 0, 7507.808594
soybean, 5, 0.94709, 0.96825, 306.19, 0, 8058.332031
soybean, 6, 0.94709, 0.93878, 306.37, 1, 8313.078125
soybean, 7, 0.92593, 0.95011, 306.40, 0, 8362.281250
soybean, 8, 0.93651, 0.95465, 306.34, 1, 8270.042969
soybean, 9, 0.89418, 0.95238, 306.28, 0, 8242.800781
soybean, 10, 0.96825, 0.97279, 306.36, 0, 8263.566406
soybean, 11, 0.94180, 0.97732, 306.05, 0, 7848.128906
soybean, 12, 0.91005, 0.93197, 306.03, 0, 7884.613281
soybean, 13, 0.94709, 0.96372, 304.24, 1, 6650.785156
soybean, 14, 0.94180, 0.93878, 306.31, 0, 8088.343750
soybean, 15, 0.95238, 0.93651, 306.28, 0, 8084.359375
soybean, 16, 0.95767, 0.93424, 306.29, 0, 8057.089844
soybean, 17, 0.94709, 0.96372, 308.63, 0, 8004.636719
soybean, 18, 0.94180, 0.97052, 306.13, 1, 7982.152344
soybean, 19, 0.91534, 0.92971, 307.58, 0, 8094.871094
soybean, 20, 0.95238, 0.96145, 306.06, 0, 7931.121094
hypothyroid, 1, 0.98154, 0.97711, 305.02, 0, 7210.625000
hypothyroid, 2, 0.97846, 0.97843, 304.97, 0, 7179.117188
hypothyroid, 3, 0.97538, 0.97975, 302.48, 1, 4836.644531
hypothyroid, 4, 0.97744, 0.97887, 304.97, 1, 7157.613281
hypothyroid, 5, 0.98154, 0.97711, 304.92, 0, 7116.402344
hypothyroid, 6, 0.97641, 0.97931, 305.73, 0, 7051.082031
hypothyroid, 7, 0.97641, 0.97931, 304.97, 0, 7142.347656
hypothyroid, 8, 0.97846, 0.97843, 305.10, 0, 7269.093750
hypothyroid, 9, 0.97744, 0.97887, 307.30, 1, 7202.097656
hypothyroid, 10, 0.98154, 0.97711, 305.16, 0, 7305.644531
hypothyroid, 11, 0.97436, 0.98019, 302.58, 1, 4711.144531
hypothyroid, 12, 0.97436, 0.98019, 302.37, 1, 4757.746094
hypothyroid, 13, 0.98154, 0.97711, 305.04, 0, 7214.867188
hypothyroid, 14, 0.98564, 0.97535, 305.18, 1, 7265.351562
hypothyroid, 15, 0.98051, 0.97755, 305.00, 1, 7216.832031
hypothyroid, 16, 0.97949, 0.97799, 304.94, 1, 7155.355469
hypothyroid, 17, 0.97744, 0.97887, 305.71, 1, 6872.628906
hypothyroid, 18, 0.98462, 0.97579, 305.13, 0, 7228.101562
hypothyroid, 19, 0.97333, 0.98063, 302.59, 0, 4940.679688
hypothyroid, 20, 0.97846, 0.97843, 305.46, 0, 7000.566406
vehicle, 1, 0.95276, 0.96959, 303.48, 1, 6018.621094
vehicle, 2, 0.96457, 0.96791, 303.46, 1, 6029.859375
vehicle, 3, 0.93307, 0.95608, 303.33, 1, 5932.367188
vehicle, 4, 0.93701, 0.95270, 303.22, 0, 5863.640625
vehicle, 5, 0.95276, 0.96791, 303.28, 1, 5845.636719
vehicle, 6, 0.94488, 0.96959, 303.42, 1, 5964.074219
vehicle, 7, 0.92913, 0.96284, 303.25, 1, 5849.867188
vehicle, 8, 0.93307, 0.94932, 303.23, 1, 5883.871094
vehicle, 9, 0.94094, 0.96284, 303.31, 1, 5897.085938
vehicle, 10, 0.96457, 0.97297, 303.43, 1, 6004.363281
vehicle, 11, 0.92126, 0.96622, 303.96, 1, 6292.113281
vehicle, 12, 0.96063, 0.97466, 303.12, 1, 5696.332031
vehicle, 13, 0.92126, 0.94257, 303.21, 0, 5835.617188
vehicle, 14, 0.92126, 0.96453, 303.36, 1, 5879.820312
vehicle, 15, 0.96063, 0.97635, 303.59, 1, 6165.898438
vehicle, 16, 0.95669, 0.97297, 303.41, 1, 6025.597656
vehicle, 17, 0.96850, 0.96791, 303.46, 1, 6004.898438
vehicle, 18, 0.96457, 0.97297, 303.17, 1, 5701.871094
vehicle, 19, 0.94488, 0.94932, 303.40, 0, 5947.898438
vehicle, 20, 0.94488, 0.97804, 305.41, 1, 5809.851562
primary-tumor, 1, 0.80198, 0.88511, 304.61, 1, 7025.105469
primary-tumor, 2, 0.87129, 0.84681, 304.64, 0, 7010.875000
primary-tumor, 3, 0.79208, 0.88085, 305.13, 1, 7539.441406
primary-tumor, 4, 0.80198, 0.85957, 305.04, 1, 7329.867188
primary-tumor, 5, 0.82178, 0.88085, 305.03, 0, 7310.375000
primary-tumor, 6, 0.81188, 0.88085, 305.09, 0, 7431.886719
primary-tumor, 7, 0.85149, 0.85106, 305.45, 0, 7779.867188
primary-tumor, 8, 0.80198, 0.88085, 304.84, 0, 7207.027344
primary-tumor, 9, 0.81188, 0.89362, 305.29, 1, 7582.367188
primary-tumor, 10, 0.81188, 0.88085, 304.80, 0, 7171.648438
primary-tumor, 11, 0.82178, 0.86809, 305.00, 0, 7377.785156
primary-tumor, 12, 0.82178, 0.86809, 304.81, 0, 7180.378906
primary-tumor, 13, 0.85149, 0.85532, 305.06, 0, 7367.605469
primary-tumor, 14, 0.83168, 0.88511, 304.62, 0, 7020.152344
primary-tumor, 15, 0.80198, 0.88511, 304.65, 0, 7057.980469
primary-tumor, 16, 0.86139, 0.85957, 305.19, 0, 7525.820312
primary-tumor, 17, 0.84158, 0.85957, 304.81, 0, 7241.296875
primary-tumor, 18, 0.82178, 0.86809, 305.06, 0, 7499.546875
primary-tumor, 19, 0.82178, 0.86809, 304.69, 0, 7017.871094
primary-tumor, 20, 0.79208, 0.88085, 304.61, 0, 7052.640625
australian-credit, 1, 0.82653, 0.88621, 304.29, 0, 6606.375000
australian-credit, 2, 0.86224, 0.89497, 303.80, 1, 6244.648438
australian-credit, 3, 0.83673, 0.90810, 303.82, 1, 6307.371094
australian-credit, 4, 0.85204, 0.89059, 303.90, 0, 6363.390625
australian-credit, 5, 0.86224, 0.89934, 304.36, 1, 6699.085938
australian-credit, 6, 0.86224, 0.91466, 304.19, 1, 6549.640625
australian-credit, 7, 0.84184, 0.89716, 304.25, 0, 6585.625000
australian-credit, 8, 0.86224, 0.89934, 304.24, 1, 6569.851562
australian-credit, 9, 0.87245, 0.91028, 304.25, 1, 6605.609375
australian-credit, 10, 0.86735, 0.88403, 304.39, 0, 6715.250000
australian-credit, 11, 0.86224, 0.89497, 304.28, 1, 6613.390625
australian-credit, 12, 0.83163, 0.87746, 304.08, 0, 6452.878906
australian-credit, 13, 0.88776, 0.88840, 304.29, 1, 6608.898438
australian-credit, 14, 0.84694, 0.90810, 303.84, 1, 6292.875000
australian-credit, 15, 0.86735, 0.89497, 304.35, 1, 6655.906250
australian-credit, 16, 0.84694, 0.89059, 303.95, 0, 6386.308594
australian-credit, 17, 0.86224, 0.89716, 304.24, 1, 6566.113281
australian-credit, 18, 0.84694, 0.92560, 304.34, 1, 6657.843750
australian-credit, 19, 0.88776, 0.87090, 304.24, 1, 6568.554688
australian-credit, 20, 0.86735, 0.89716, 303.89, 1, 6311.863281
anneal, 1, 0.84426, 0.87676, 305.13, 1, 7278.546875
anneal, 2, 0.83197, 0.88556, 305.08, 1, 7236.144531
anneal, 3, 0.84836, 0.86972, 305.21, 0, 7290.625000
anneal, 4, 0.84426, 0.88732, 305.26, 1, 7233.605469
anneal, 5, 0.84016, 0.88204, 304.08, 0, 6623.875000
anneal, 6, 0.86475, 0.89437, 305.07, 1, 7206.109375
anneal, 7, 0.82787, 0.90493, 305.08, 1, 7238.859375
anneal, 8, 0.84426, 0.86444, 305.12, 0, 7300.101562
anneal, 9, 0.83607, 0.88380, 303.36, 1, 5907.792969
anneal, 10, 0.82787, 0.89261, 305.04, 1, 7140.085938
anneal, 11, 0.83607, 0.86092, 304.92, 1, 7076.847656
anneal, 12, 0.86066, 0.89085, 305.03, 1, 7169.613281
anneal, 13, 0.86885, 0.87324, 305.07, 1, 7154.621094
anneal, 14, 0.85246, 0.88028, 305.30, 1, 7154.332031
anneal, 15, 0.82787, 0.89965, 305.11, 1, 7296.617188
anneal, 16, 0.80328, 0.90493, 305.17, 1, 7256.875000
anneal, 17, 0.82787, 0.86972, 305.15, 1, 7182.878906
anneal, 18, 0.78689, 0.85915, 305.06, 0, 7150.597656
anneal, 19, 0.85656, 0.89965, 305.13, 1, 7319.128906
anneal, 20, 0.85246, 0.86796, 305.12, 0, 7238.835938
hepatitis, 1, 0.80952, 1.00000, 308.62, 1, 7259.878906
hepatitis, 2, 0.83333, 0.98947, 307.38, 1, 7723.402344
hepatitis, 3, 0.73810, 0.98947, 305.27, 1, 7498.882812
hepatitis, 4, 0.78571, 1.00000, 305.43, 1, 7649.855469
hepatitis, 5, 0.83333, 0.98947, 306.42, 1, 8298.875000
hepatitis, 6, 0.71429, 0.98947, 306.37, 1, 8225.085938
hepatitis, 7, 0.80952, 0.98947, 305.99, 1, 7973.906250
hepatitis, 8, 0.80952, 0.97895, 305.21, 1, 7362.875000
hepatitis, 9, 0.76190, 0.98947, 305.83, 1, 8075.414062
hepatitis, 10, 0.85714, 1.00000, 306.11, 1, 8092.914062
hepatitis, 11, 0.64286, 0.97895, 304.19, 1, 6640.898438
hepatitis, 12, 0.83333, 1.00000, 306.26, 1, 8236.347656
hepatitis, 13, 0.80952, 0.98947, 305.49, 1, 7910.593750
hepatitis, 14, 0.73810, 1.00000, 304.77, 1, 7081.160156
hepatitis, 15, 0.71429, 1.00000, 306.19, 1, 8114.382812
hepatitis, 16, 0.76190, 0.97895, 304.99, 1, 7310.886719
hepatitis, 17, 0.76190, 1.00000, 305.15, 1, 7315.070312
hepatitis, 18, 0.66667, 0.98947, 305.63, 1, 7740.117188
hepatitis, 19, 0.83333, 0.97895, 307.82, 1, 7896.609375
hepatitis, 20, 0.78571, 0.98947, 306.42, 1, 8329.402344
audiology, 1, 0.93846, 0.99338, 305.59, 0, 6690.628906
audiology, 2, 0.96923, 0.98675, 304.39, 0, 6703.167969
audiology, 3, 0.93846, 0.98675, 304.32, 0, 6648.640625
audiology, 4, 0.93846, 0.98675, 304.78, 0, 6838.644531
audiology, 5, 0.93846, 0.98675, 304.41, 0, 6686.128906
audiology, 6, 0.93846, 0.99338, 304.43, 0, 6737.128906
audiology, 7, 0.95385, 1.00000, 304.47, 1, 6734.148438
audiology, 8, 0.89231, 0.99338, 304.37, 0, 6721.886719
audiology, 9, 0.92308, 0.98675, 304.28, 0, 6637.011719
audiology, 10, 0.95385, 0.98675, 303.19, 0, 5988.050781
audiology, 11, 0.95385, 0.98013, 304.65, 0, 6834.414062
audiology, 12, 0.93846, 0.99338, 304.49, 0, 6739.644531
audiology, 13, 0.96923, 0.98675, 304.47, 0, 6690.777344
audiology, 14, 0.93846, 1.00000, 304.46, 1, 6677.382812
audiology, 15, 0.95385, 0.99338, 304.45, 1, 6691.160156
audiology, 16, 0.90769, 1.00000, 173.95, 1, 4258.007812
