name, batch, bs_accu, bs_f1, bs_auc, bs_cpu, bs_nleaves, bs_depth, bs_accu_train 
breast-wisconsin, 15, 0.94634, 0.95971, 0.93678, 1.3, 2, 1, 0.98536
breast-wisconsin, 16, 0.9561, 0.96296, 0.94598, 1.3, 2, 1, 0.98326
breast-wisconsin, 17, 0.88293, 0.90698, 0.89834, 1.2, 2, 1, 0.98536
breast-wisconsin, 18, 0.93659, 0.95094, 0.95414, 1.5, 2, 1, 0.98745
breast-wisconsin, 19, 0.94146, 0.95745, 0.9427, 1.1, 2, 1, 0.98954
breast-wisconsin, 20, 0.93659, 0.95094, 0.93154, 1.4, 2, 1, 0.98745
diabetes, 1, 0.70563, 0.77027, 0.70229, 6.5, 2, 1, 0.92179
diabetes, 2, 0.70563, 0.74046, 0.71877, 6.6, 2, 1, 0.91248
diabetes, 3, 0.70996, 0.76491, 0.70724, 6.3, 2, 1, 0.90689
diabetes, 4, 0.70996, 0.76157, 0.70603, 7.1, 2, 1, 0.9013
diabetes, 5, 0.69697, 0.75177, 0.70821, 6.7, 2, 1, 0.92179
diabetes, 6, 0.75758, 0.81457, 0.73815, 6.7, 2, 1, 0.90689
diabetes, 7, 0.7013, 0.75445, 0.65895, 6.6, 2, 1, 0.90689
diabetes, 8, 0.72727, 0.78644, 0.71444, 6.2, 2, 1, 0.91806
diabetes, 9, 0.72294, 0.78667, 0.73661, 7, 2, 1, 0.90689
diabetes, 10, 0.69264, 0.73606, 0.71615, 6.2, 2, 1, 0.91806
diabetes, 11, 0.68831, 0.75676, 0.65415, 6.1, 2, 1, 0.9162
diabetes, 12, 0.74026, 0.77778, 0.73208, 6.2, 2, 1, 0.92365
diabetes, 13, 0.72727, 0.77895, 0.71095, 6.1, 2, 1, 0.92179
diabetes, 14, 0.73593, 0.77656, 0.72474, 6.4, 2, 1, 0.90875
diabetes, 15, 0.73593, 0.77323, 0.71014, 6.4, 2, 1, 0.91061
diabetes, 16, 0.65801, 0.72281, 0.63891, 6.3, 2, 1, 0.90689
diabetes, 17, 0.77489, 0.82667, 0.75542, 6.5, 2, 1, 0.90689
diabetes, 18, 0.68831, 0.74286, 0.67931, 6.5, 2, 1, 0.90875
diabetes, 19, 0.74026, 0.8, 0.73054, 6.2, 2, 1, 0.90875
diabetes, 20, 0.7013, 0.76125, 0.69419, 6.7, 2, 1, 0.90689
german-credit, 1, 0.67, 0, 0.66054, 7.4, 2, 1, 0.92143
german-credit, 2, 0.67667, 0, 0.67579, 8.5, 2, 1, 0.9
german-credit, 3, 0.64667, 0.72539, 0.60963, 8.6, 2, 1, 0.89857
german-credit, 4, 0.69333, 0, 0.66195, 8.6, 2, 1, 0.90714
german-credit, 5, 0.72, 0, 0.60929, 8.5, 2, 1, 0.90571
german-credit, 6, 0.71667, 0, 0.68088, 8.5, 2, 1, 0.90143
german-credit, 7, 0.71667, 0, 0.65817, 8.8, 2, 1, 0.9
german-credit, 8, 0.72333, 0, 0.67881, 8.6, 2, 1, 0.9
german-credit, 9, 0.72, 0, 0.67383, 8.8, 2, 1, 0.90714
german-credit, 10, 0.66333, 0, 0.70725, 8.4, 2, 1, 0.90571
german-credit, 11, 0.66333, 0, 0.63356, 7.8, 2, 1, 0.90714
german-credit, 12, 0.71667, 0, 0.69653, 8.3, 2, 1, 0.89571
german-credit, 13, 0.68667, 0, 0.69815, 8, 2, 1, 0.89571
german-credit, 14, 0.73333, 0, 0.67301, 8.3, 2, 1, 0.90714
german-credit, 15, 0.71, 0, 0.74804, 7.8, 2, 1, 0.90714
german-credit, 16, 0.71667, 0, 0.63551, 8.1, 2, 1, 0.90857
german-credit, 17, 0.68, 0, 0.6152, 7.8, 2, 1, 0.91143
german-credit, 18, 0.68333, 0, 0.60236, 7.9, 2, 1, 0.91
german-credit, 19, 0.69333, 0, 0.68457, 8.7, 2, 1, 0.9
german-credit, 20, 0.7, 0, 0.70048, 8.2, 2, 1, 0.90143
heart-cleveland, 1, 0.76404, 0.78351, 0.80256, 1.7, 2, 1, 0.97101
heart-cleveland, 2, 0.69663, 0.70968, 0.69149, 1.7, 2, 1, 0.96135
heart-cleveland, 3, 0.74157, 0.77228, 0.71071, 1.8, 2, 1, 0.94203
heart-cleveland, 4, 0.78652, 0.81188, 0.77333, 1.9, 2, 1, 0.95652
heart-cleveland, 5, 0.66292, 0.65909, 0.69699, 1.5, 2, 1, 0.97101
heart-cleveland, 6, 0.70787, 0.7234, 0.67022, 1.9, 2, 1, 0.94203
heart-cleveland, 7, 0.7191, 0.74747, 0.69133, 1.7, 2, 1, 0.96135
heart-cleveland, 8, 0.77528, 0.77273, 0.73929, 1.6, 2, 1, 0.95652
heart-cleveland, 9, 0.66292, 0.69388, 0.66008, 1.4, 2, 1, 0.96135
heart-cleveland, 10, 0.77528, 0.77273, 0.76795, 1.7, 2, 1, 0.96135
heart-cleveland, 11, 0.73034, 0.7551, 0.76948, 1.6, 2, 1, 0.95169
heart-cleveland, 12, 0.62921, 0.63736, 0.60765, 1.4, 2, 1, 0.96618
heart-cleveland, 13, 0.74157, 0.76768, 0.76032, 1.6, 2, 1, 0.96135
heart-cleveland, 14, 0.7191, 0.7191, 0.71837, 1.7, 2, 1, 0.96618
heart-cleveland, 15, 0.76404, 0.79612, 0.75676, 1.9, 2, 1, 0.96618
heart-cleveland, 16, 0.73034, 0.76, 0.70062, 1.9, 2, 1, 0.95652
heart-cleveland, 17, 0.77528, 0.77778, 0.76778, 1.5, 2, 1, 0.96618
heart-cleveland, 18, 0.80899, 0.79518, 0.82305, 1.9, 2, 1, 0.95169
heart-cleveland, 19, 0.76404, 0.75294, 0.75606, 1.7, 2, 1, 0.95652
heart-cleveland, 20, 0.76404, 0.75862, 0.74343, 1.8, 2, 1, 0.95652
hepatitis, 1, 0.80952, 0.88235, 0.78776, 0.51, 2, 1, 0.94737
hepatitis, 2, 0.83333, 0, 0.77143, 0.42, 2, 1, 0.96842
hepatitis, 3, 0.80952, 0.875, 0.64983, 0.54, 2, 1, 0.93684
hepatitis, 4, 0.80952, 0, 0.72794, 0.52, 2, 1, 0.95789
hepatitis, 5, 0.85714, 0, 0.62037, 0.46, 2, 1, 0.96842
hepatitis, 6, 0.7381, 0, 0.79765, 0.7, 2, 1, 0.93684
hepatitis, 7, 0.80952, 0, 0.79044, 0.58, 2, 1, 0.95789
hepatitis, 8, 0.80952, 0.88889, 0.4537, 0.48, 2, 1, 0.94737
hepatitis, 9, 0.78571, 0, 0.74074, 0.49, 2, 1, 0.94737
hepatitis, 10, 0.90476, 0.94118, 0.9375, 0.6, 2, 1, 0.93684
hepatitis, 11, 0.71429, 0.8, 0.70588, 0.53, 2, 1, 0.95789
hepatitis, 12, 0.71429, 0.8125, 0.72222, 0.51, 2, 1, 0.94737
hepatitis, 13, 0.78571, 0, 0.81481, 0.56, 2, 1, 0.96842
hepatitis, 14, 0.85714, 0, 0.86574, 0.71, 2, 1, 0.94737
hepatitis, 15, 0.7619, 0.84375, 0.73064, 0.45, 2, 1, 0.95789
hepatitis, 16, 0.7381, 0, 0.69501, 0.54, 2, 1, 0.96842
hepatitis, 17, 0.7381, 0, 0.6305, 0.41, 2, 1, 0.94737
hepatitis, 18, 0.80952, 0.87097, 0.85185, 0.5, 2, 1, 0.95789
hepatitis, 19, 0.88095, 0.93151, 0.81622, 0.52, 2, 1, 0.95789
hepatitis, 20, 0.78571, 0, 0.66667, 0.52, 2, 1, 0.93684
hypothyroid, 1, 0.9641, 0.98026, 0.98219, 4, 2, 1, 0.98327
hypothyroid, 2, 0.96205, 0.97887, 0.97162, 3.5, 2, 1, 0.98592
hypothyroid, 3, 0.96103, 0.97834, 0.96373, 3.3, 2, 1, 0.98768
hypothyroid, 4, 0.96, 0.97765, 0.97854, 3.3, 2, 1, 0.98724
hypothyroid, 5, 0.96615, 0.98113, 0.97433, 3.7, 2, 1, 0.9846
hypothyroid, 6, 0.95692, 0.97632, 0.96527, 3.4, 2, 1, 0.98636
hypothyroid, 7, 0.96205, 0.9786, 0.95757, 2.3, 2, 1, 0.98944
hypothyroid, 8, 0.96821, 0.9823, 0.97763, 3.8, 2, 1, 0.98415
hypothyroid, 9, 0.96308, 0.97941, 0.97203, 3, 2, 1, 0.98636
hypothyroid, 10, 0.95692, 0.97622, 0.97476, 3.8, 2, 1, 0.98548
hypothyroid, 11, 0.95692, 0.97541, 0.9781, 3.2, 2, 1, 0.98944
hypothyroid, 12, 0.96103, 0.97801, 0.959, 2.9, 2, 1, 0.989
hypothyroid, 13, 0.97128, 0.98423, 0.98094, 3.6, 2, 1, 0.98371
hypothyroid, 14, 0.96513, 0.98053, 0.98085, 3.6, 2, 1, 0.98195
hypothyroid, 15, 0.96103, 0.97829, 0.96267, 2.7, 2, 1, 0.98592
hypothyroid, 16, 0.95897, 0.97714, 0.95362, 3.4, 2, 1, 0.98812
hypothyroid, 17, 0.96513, 0.98079, 0.97104, 3.3, 2, 1, 0.98636
hypothyroid, 18, 0.97436, 0.98582, 0.98379, 3.8, 2, 1, 0.98415
hypothyroid, 19, 0.95897, 0.97717, 0.95985, 2.8, 2, 1, 0.9868
hypothyroid, 20, 0.95897, 0.97758, 0.97367, 3.2, 2, 1, 0.98548
ionosphere, 1, 0.92453, 0.93443, 0.89964, 5.3, 2, 1, 0.97959
ionosphere, 2, 0.88679, 0.91176, 0.92222, 4.7, 2, 1, 0.98367
ionosphere, 3, 0.95283, 0.96732, 0.94123, 5.7, 2, 1, 0.97143
ionosphere, 4, 0.87736, 0.89764, 0.89959, 5.1, 2, 1, 0.97959
ionosphere, 5, 0.92453, 0.94595, 0.9193, 5.5, 2, 1, 0.97551
ionosphere, 6, 0.9434, 0.95522, 0.96053, 5.9, 2, 1, 0.97959
ionosphere, 7, 0.93396, 0.944, 0.93734, 5.4, 2, 1, 0.97551
ionosphere, 8, 0.92453, 0.94366, 0.90411, 5.9, 2, 1, 0.97551
ionosphere, 9, 0.90566, 0.92754, 0.91111, 6.1, 2, 1, 0.97551
ionosphere, 10, 0.88679, 0.91304, 0.863, 4.4, 2, 1, 0.98776
ionosphere, 11, 0.9434, 0.95455, 0.93546, 6.1, 2, 1, 0.97143
ionosphere, 12, 0.91509, 0.9313, 0.88393, 4.7, 2, 1, 0.98776
ionosphere, 13, 0.90566, 0.92188, 0.88446, 5.1, 2, 1, 0.97551
ionosphere, 14, 0.90566, 0.92857, 0.91308, 5.5, 2, 1, 0.97959
ionosphere, 15, 0.87736, 0.91156, 0.84966, 5.1, 2, 1, 0.97959
ionosphere, 16, 0.88679, 0.91549, 0.89855, 5.2, 2, 1, 0.97959
ionosphere, 17, 0.92453, 0.93939, 0.92461, 5.2, 2, 1, 0.97959
ionosphere, 18, 0.88679, 0.91304, 0.91226, 5.4, 2, 1, 0.97959
ionosphere, 19, 0.90566, 0.93056, 0.88853, 5.4, 2, 1, 0.97551
ionosphere, 20, 0.93396, 0.95172, 0.89111, 5.5, 2, 1, 0.97959
kr-vs-kp, 1, 0.76642, 0.76017, 0.76673, 3.9, 2, 1, 0.98882
kr-vs-kp, 2, 0.75704, 0.75602, 0.76592, 3.6, 2, 1, 0.99195
kr-vs-kp, 3, 0.7633, 0.7628, 0.76739, 3.3, 2, 1, 0.99151
kr-vs-kp, 4, 0.77372, 0.75969, 0.77272, 4, 2, 1, 0.98927
kr-vs-kp, 5, 0.78832, 0.78964, 0.79329, 3.6, 2, 1, 0.98927
kr-vs-kp, 6, 0.78311, 0.7773, 0.79639, 3.8, 2, 1, 0.98927
kr-vs-kp, 7, 0.77268, 0.78024, 0.77466, 3.4, 2, 1, 0.9924
kr-vs-kp, 8, 0.78832, 0.79137, 0.7924, 3.6, 2, 1, 0.99195
kr-vs-kp, 9, 0.77164, 0.7763, 0.76497, 3.6, 2, 1, 0.9924
kr-vs-kp, 10, 0.77372, 0.77086, 0.77071, 3.5, 2, 1, 0.99329
kr-vs-kp, 11, 0.74974, 0.7397, 0.75052, 3.4, 2, 1, 0.99151
kr-vs-kp, 12, 0.76434, 0.75803, 0.76352, 3, 2, 1, 0.99374
kr-vs-kp, 13, 0.79979, 0.79747, 0.79976, 3.7, 2, 1, 0.99195
kr-vs-kp, 14, 0.75287, 0.75389, 0.75076, 3.6, 2, 1, 0.99195
kr-vs-kp, 15, 0.77685, 0.78296, 0.79175, 3.8, 2, 1, 0.99151
kr-vs-kp, 16, 0.76747, 0.76402, 0.77444, 3.6, 2, 1, 0.99061
kr-vs-kp, 17, 0.77164, 0.77353, 0.79739, 3.7, 2, 1, 0.98972
kr-vs-kp, 18, 0.75912, 0.75659, 0.77762, 3.8, 2, 1, 0.99017
kr-vs-kp, 19, 0.77998, 0.77672, 0.77506, 3.6, 2, 1, 0.9924
kr-vs-kp, 20, 0.77059, 0.77083, 0.77509, 3.5, 2, 1, 0.99106
letter, 1, 0.959, 0, 0.86069, 74, 2, 1, 0.99493
letter, 2, 0.96033, 0, 0.86955, 72, 2, 1, 0.99443
letter, 3, 0.95833, 0, 0.84383, 64, 2, 1, 0.99493
letter, 4, 0.961, 0, 0.85538, 64, 2, 1, 0.99436
letter, 5, 0.96, 0, 0.84569, 68, 2, 1, 0.99421
letter, 6, 0.95817, 0, 0.86263, 64, 2, 1, 0.99557
letter, 7, 0.9605, 0, 0.84931, 65, 2, 1, 0.99457
letter, 8, 0.9575, 0, 0.84444, 68, 2, 1, 0.99393
letter, 9, 0.95817, 0, 0.86572, 63, 2, 1, 0.99443
letter, 10, 0.96167, 0, 0.85896, 65, 2, 1, 0.99471
letter, 11, 0.95733, 0, 0.87408, 65, 2, 1, 0.99507
letter, 12, 0.95883, 0, 0.86484, 65, 2, 1, 0.99529
letter, 13, 0.9585, 0, 0.86311, 64, 2, 1, 0.995
letter, 14, 0.9605, 0, 0.83143, 66, 2, 1, 0.99471
letter, 15, 0.95817, 0, 0.86088, 64, 2, 1, 0.99521
letter, 16, 0.95817, 0, 0.85514, 68, 2, 1, 0.99471
letter, 17, 0.96033, 0, 0.86228, 65, 2, 1, 0.99543
letter, 18, 0.9585, 0, 0.866, 65, 2, 1, 0.99457
letter, 19, 0.9565, 0, 0.8578, 67, 2, 1, 0.994
letter, 20, 0.956, 0, 0.86456, 63, 2, 1, 0.99493
lymph, 1, 0.8, 0.84211, 0.73, 0.49, 2, 1, 0.96117
lymph, 2, 0.66667, 0.59459, 0.63834, 0.51, 2, 1, 0.96117
lymph, 3, 0.71111, 0.7234, 0.74506, 0.52, 2, 1, 0.97087
lymph, 4, 0.66667, 0.71698, 0.67742, 0.52, 2, 1, 0.97087
lymph, 5, 0.88889, 0.92063, 0.83556, 0.52, 2, 1, 0.96117
lymph, 6, 0.64444, 0.66667, 0.68219, 0.45, 2, 1, 0.97087
lymph, 7, 0.68889, 0.70833, 0.6746, 0.46, 2, 1, 0.97087
lymph, 8, 0.8, 0.83636, 0.78968, 0.36, 2, 1, 0.98058
lymph, 9, 0.82222, 0.85714, 0.8502, 0.39, 2, 1, 0.96117
lymph, 10, 0.62222, 0.60465, 0.602, 0.38, 2, 1, 0.97087
lymph, 11, 0.77778, 0.72222, 0.75198, 0.47, 2, 1, 0.97087
lymph, 12, 0.84444, 0.88136, 0.7428, 0.37, 2, 1, 0.98058
lymph, 13, 0.71111, 0.7234, 0.71146, 0.38, 2, 1, 0.96117
lymph, 14, 0.77778, 0.8, 0.68972, 0.36, 2, 1, 0.96117
lymph, 15, 0.75556, 0.79245, 0.798, 0.55, 2, 1, 0.96117
lymph, 16, 0.73333, 0.71429, 0.78063, 0.49, 2, 1, 0.97087
lymph, 17, 0.73333, 0.6, 0.698, 0.51, 2, 1, 0.94175
lymph, 18, 0.73333, 0.76923, 0.68908, 0.44, 2, 1, 0.97087
lymph, 19, 0.8, 0.86154, 0.63445, 0.33, 2, 1, 0.98058
lymph, 20, 0.68889, 0.70833, 0.704, 0.55, 2, 1, 0.95146
mushroom, 1, 0.9475, 0.94961, 0.94929, 4.3, 2, 1, 0.9993
mushroom, 2, 0.95242, 0.95326, 0.95311, 4.4, 2, 1, 1
mushroom, 3, 0.94627, 0.94812, 0.95206, 4.2, 2, 1, 0.9993
mushroom, 4, 0.9516, 0.95207, 0.9528, 4.5, 2, 1, 0.9993
mushroom, 5, 0.95816, 0.95884, 0.96109, 4.3, 2, 1, 0.99912
mushroom, 6, 0.95447, 0.95597, 0.95173, 4.3, 2, 1, 0.99912
mushroom, 7, 0.95324, 0.95278, 0.95489, 4.3, 2, 1, 0.9993
mushroom, 8, 0.95324, 0.95483, 0.95952, 4.4, 2, 1, 0.99912
mushroom, 9, 0.95037, 0.95154, 0.94903, 4.2, 2, 1, 0.99947
mushroom, 10, 0.95037, 0.95031, 0.95032, 4.4, 2, 1, 0.99912
mushroom, 11, 0.94094, 0.94151, 0.93756, 4.3, 2, 1, 0.9993
mushroom, 12, 0.9516, 0.95124, 0.95214, 4.3, 2, 1, 0.9993
mushroom, 13, 0.9516, 0.95096, 0.95204, 4.3, 2, 1, 0.9993
mushroom, 14, 0.95529, 0.95578, 0.95781, 4.3, 2, 1, 0.99912
mushroom, 15, 0.95447, 0.95453, 0.95314, 4.3, 2, 1, 0.9993
mushroom, 16, 0.94996, 0.95189, 0.95653, 4.3, 2, 1, 0.9993
mushroom, 17, 0.95365, 0.95393, 0.95625, 4.3, 2, 1, 0.9993
mushroom, 18, 0.95037, 0.95059, 0.94795, 4.2, 2, 1, 0.99947
mushroom, 19, 0.94914, 0.94972, 0.94929, 4.3, 2, 1, 0.99947
mushroom, 20, 0.95365, 0.9546, 0.95399, 4.3, 2, 1, 0.9993
pendigits, 1, 0.96309, 0.8531, 0.97551, 16, 2, 1, 0.99771
pendigits, 2, 0.95776, 0.82883, 0.97295, 14, 2, 1, 0.996
pendigits, 3, 0.97154, 0.86885, 0.96665, 17, 2, 1, 0.99714
pendigits, 4, 0.96621, 0.86477, 0.97104, 13, 2, 1, 0.99771
pendigits, 5, 0.97065, 0.87109, 0.96365, 13, 2, 1, 0.99714
pendigits, 6, 0.97065, 0.87405, 0.9698, 16, 2, 1, 0.99657
pendigits, 7, 0.96132, 0.82975, 0.97181, 14, 2, 1, 0.99714
pendigits, 8, 0.97421, 0.88627, 0.97805, 17, 2, 1, 0.99676
pendigits, 9, 0.96932, 0.85947, 0.97285, 16, 2, 1, 0.99657
pendigits, 10, 0.96754, 0.86606, 0.96388, 17, 2, 1, 0.99581
pendigits, 11, 0.9582, 0.84385, 0.97443, 18, 2, 1, 0.996
pendigits, 12, 0.95687, 0.83697, 0.97141, 13, 2, 1, 0.99771
pendigits, 13, 0.95865, 0.82486, 0.9655, 14, 2, 1, 0.99676
pendigits, 14, 0.96176, 0.84643, 0.96894, 13, 2, 1, 0.99676
pendigits, 15, 0.97332, 0.88593, 0.97357, 16, 2, 1, 0.99733
pendigits, 16, 0.97199, 0.88091, 0.97305, 13, 2, 1, 0.99695
pendigits, 17, 0.97154, 0.88148, 0.96953, 14, 2, 1, 0.99581
pendigits, 18, 0.97377, 0.88676, 0.9747, 13, 2, 1, 0.99695
pendigits, 19, 0.96976, 0.87023, 0.96911, 14, 2, 1, 0.99542
pendigits, 20, 0.9751, 0.89552, 0.97427, 17, 2, 1, 0.99638
primary-tumor, 1, 0.79208, 0.63158, 0.74525, 0.94, 2, 1, 0.91064
primary-tumor, 2, 0.82178, 0.65385, 0.83612, 1.2, 2, 1, 0.88085
primary-tumor, 3, 0.82178, 0.7, 0.81949, 0.97, 2, 1, 0.91489
primary-tumor, 4, 0.76238, 0.55556, 0.70426, 1, 2, 1, 0.89362
primary-tumor, 5, 0.74257, 0.51852, 0.72408, 1.1, 2, 1, 0.91489
primary-tumor, 6, 0.71287, 0.49123, 0.67952, 0.97, 2, 1, 0.91064
primary-tumor, 7, 0.80198, 0.6, 0.80295, 1.1, 2, 1, 0.88936
primary-tumor, 8, 0.74257, 0.56667, 0.74526, 1, 2, 1, 0.91064
primary-tumor, 9, 0.75248, 0.5614, 0.71077, 1, 2, 1, 0.91489
primary-tumor, 10, 0.73267, 0.54237, 0.73993, 1.1, 2, 1, 0.90213
primary-tumor, 11, 0.75248, 0.61538, 0.75211, 1.1, 2, 1, 0.89362
primary-tumor, 12, 0.77228, 0.56604, 0.71572, 1.1, 2, 1, 0.90213
primary-tumor, 13, 0.83168, 0.67925, 0.83333, 1.1, 2, 1, 0.91064
primary-tumor, 14, 0.73267, 0.52632, 0.66283, 0.98, 2, 1, 0.91489
primary-tumor, 15, 0.79208, 0.64407, 0.71572, 0.91, 2, 1, 0.91915
primary-tumor, 16, 0.78218, 0.52174, 0.66176, 0.99, 2, 1, 0.91064
primary-tumor, 17, 0.79208, 0.66667, 0.79282, 1.2, 2, 1, 0.89787
primary-tumor, 18, 0.67327, 0, 0.77585, 0.95, 2, 1, 0.91064
primary-tumor, 19, 0.76238, 0.6129, 0.72941, 0.97, 2, 1, 0.91064
primary-tumor, 20, 0.72277, 0.53333, 0.70205, 1.1, 2, 1, 0.92766
segment, 1, 0.98268, 0.94393, 0.99114, 2.1, 2, 1, 0.99938
segment, 2, 0.99423, 0.97959, 0.9973, 2.1, 2, 1, 0.99938
segment, 3, 0.98557, 0.95652, 0.98985, 2.1, 2, 1, 0.99938
segment, 4, 0.99278, 0.97462, 0.99522, 2.1, 2, 1, 0.99938
segment, 5, 0.98701, 0.95735, 0.9918, 2.1, 2, 1, 0.99938
segment, 6, 0.98701, 0.9589, 0.99245, 1.9, 2, 1, 1
