name, batch, osdt_accu, osdt_accu_train, osdt_time_elapsed, best_is_cart, mem_MiB 
kr-vs-kp, 10, 0.90302, 0.90478, 300.59, 0, 4429.488281
kr-vs-kp, 11, 0.89572, 0.90791, 300.59, 1, 4440.945312
kr-vs-kp, 12, 0.90719, 0.90300, 300.54, 1, 4294.894531
kr-vs-kp, 13, 0.91345, 0.90031, 300.58, 0, 4451.808594
kr-vs-kp, 14, 0.89364, 0.90881, 300.65, 0, 4677.585938
kr-vs-kp, 15, 0.91137, 0.90121, 300.63, 1, 4573.429688
kr-vs-kp, 16, 0.89781, 0.90702, 300.54, 0, 4222.035156
kr-vs-kp, 17, 0.90302, 0.90478, 300.62, 0, 4575.308594
kr-vs-kp, 18, 0.89885, 0.90657, 300.55, 0, 4240.515625
kr-vs-kp, 19, 0.89885, 0.90657, 300.59, 0, 4423.957031
kr-vs-kp, 20, 0.90511, 0.90389, 300.60, 1, 4496.308594
lymph, 1, 0.80000, 0.90291, 300.56, 0, 4248.812500
lymph, 2, 0.73333, 0.91262, 300.62, 1, 4514.953125
lymph, 3, 0.82222, 0.90291, 300.56, 0, 4254.031250
lymph, 4, 0.77778, 0.90291, 300.64, 1, 4559.804688
lymph, 5, 0.88889, 0.86408, 300.56, 0, 4218.812500
lymph, 6, 0.73333, 0.92233, 300.57, 0, 4335.308594
lymph, 7, 0.73333, 0.90291, 300.66, 0, 4757.726562
lymph, 8, 0.80000, 0.90291, 300.66, 0, 4744.093750
lymph, 9, 0.80000, 0.91262, 300.60, 1, 4502.128906
lymph, 10, 0.71111, 0.92233, 300.67, 1, 4788.589844
lymph, 11, 0.84444, 0.88350, 300.58, 0, 4400.804688
lymph, 12, 0.84444, 0.91262, 300.56, 0, 4215.878906
lymph, 13, 0.77778, 0.92233, 300.64, 0, 4719.832031
lymph, 14, 0.80000, 0.91262, 300.55, 0, 4230.570312
lymph, 15, 0.75556, 0.89320, 300.61, 0, 4457.906250
lymph, 16, 0.75556, 0.88350, 300.68, 0, 4828.417969
lymph, 17, 0.82222, 0.90291, 300.56, 0, 4245.304688
lymph, 18, 0.77778, 0.92233, 300.56, 1, 4247.308594
lymph, 19, 0.68889, 0.96117, 300.54, 1, 4232.058594
lymph, 20, 0.82222, 0.90291, 300.64, 0, 4692.472656
ionosphere, 1, 0.88679, 0.91837, 301.09, 0, 6627.882812
ionosphere, 2, 0.88679, 0.92653, 301.04, 0, 6632.664062
ionosphere, 3, 0.90566, 0.91020, 301.02, 0, 6649.421875
ionosphere, 4, 0.86792, 0.93469, 300.36, 0, 3423.828125
ionosphere, 5, 0.92453, 0.91020, 300.29, 0, 3403.832031
ionosphere, 6, 0.93396, 0.90204, 300.99, 1, 6629.046875
ionosphere, 7, 0.85849, 0.93061, 301.01, 0, 6654.734375
ionosphere, 8, 0.92453, 0.91020, 300.30, 0, 3403.277344
ionosphere, 9, 0.90566, 0.91020, 301.03, 0, 6651.304688
ionosphere, 10, 0.88679, 0.91837, 301.04, 0, 6628.292969
ionosphere, 11, 0.80189, 0.91837, 301.04, 0, 6636.988281
ionosphere, 12, 0.91509, 0.91429, 301.05, 0, 6628.136719
ionosphere, 13, 0.89623, 0.92245, 301.02, 0, 6648.757812
ionosphere, 14, 0.89623, 0.92245, 301.03, 0, 6638.835938
ionosphere, 15, 0.87736, 0.93061, 300.31, 0, 3406.582031
ionosphere, 16, 0.88679, 0.91837, 301.04, 0, 6650.265625
ionosphere, 17, 0.91509, 0.92245, 301.03, 0, 6636.566406
ionosphere, 18, 0.85849, 0.94286, 301.04, 1, 6624.171875
ionosphere, 19, 0.87736, 0.92245, 301.03, 0, 6638.691406
ionosphere, 20, 0.91509, 0.91020, 301.04, 0, 6637.863281
soybean, 1, 0.89418, 0.93424, 300.51, 0, 4429.210938
soybean, 2, 0.90476, 0.93424, 300.53, 0, 4506.531250
soybean, 3, 0.91534, 0.92744, 300.63, 0, 4969.371094
soybean, 4, 0.91005, 0.92744, 300.52, 0, 4508.429688
soybean, 5, 0.89418, 0.93197, 300.62, 0, 4953.917969
soybean, 6, 0.93651, 0.92063, 300.55, 0, 4638.484375
soybean, 7, 0.94709, 0.91610, 300.56, 0, 4700.082031
soybean, 8, 0.92593, 0.92517, 300.55, 0, 4676.074219
soybean, 9, 0.87831, 0.94558, 300.56, 0, 4729.171875
soybean, 10, 0.95238, 0.91383, 300.51, 0, 4484.832031
soybean, 11, 0.87831, 0.93424, 300.68, 1, 5229.410156
soybean, 12, 0.92063, 0.94785, 300.55, 0, 4702.222656
soybean, 13, 0.92593, 0.92517, 300.67, 0, 5196.285156
soybean, 14, 0.94709, 0.94104, 300.52, 0, 4521.785156
soybean, 15, 0.94180, 0.91837, 300.52, 0, 4492.558594
soybean, 16, 0.92593, 0.91837, 300.67, 0, 5222.308594
soybean, 17, 0.94180, 0.91837, 300.52, 0, 4508.253906
soybean, 18, 0.92593, 0.92517, 300.68, 1, 5235.515625
soybean, 19, 0.91534, 0.92971, 300.55, 0, 4687.746094
soybean, 20, 0.92593, 0.92517, 300.55, 0, 4684.929688
hypothyroid, 1, 0.98154, 0.97711, 300.92, 0, 6778.152344
hypothyroid, 2, 0.97846, 0.97843, 300.93, 0, 6889.281250
hypothyroid, 3, 0.97538, 0.97975, 165.05, 1, 4330.898438
hypothyroid, 4, 0.97744, 0.97887, 300.90, 1, 6805.738281
hypothyroid, 5, 0.98154, 0.97711, 300.91, 0, 6807.187500
hypothyroid, 6, 0.97641, 0.97931, 300.89, 0, 6822.847656
hypothyroid, 7, 0.97641, 0.97931, 300.90, 0, 6839.671875
hypothyroid, 8, 0.97846, 0.97843, 300.91, 0, 6908.398438
hypothyroid, 9, 0.97744, 0.97887, 300.90, 1, 6856.226562
hypothyroid, 10, 0.98154, 0.97711, 300.89, 0, 6801.882812
hypothyroid, 11, 0.97436, 0.98019, 88.53, 1, 3726.082031
hypothyroid, 12, 0.97436, 0.98019, 81.66, 1, 3689.832031
hypothyroid, 13, 0.98154, 0.97711, 300.90, 0, 6799.582031
hypothyroid, 14, 0.98564, 0.97535, 300.88, 1, 6737.027344
hypothyroid, 15, 0.98051, 0.97755, 300.88, 1, 6714.988281
hypothyroid, 16, 0.97949, 0.97799, 300.88, 1, 6759.921875
hypothyroid, 17, 0.97744, 0.97887, 300.91, 1, 6827.468750
hypothyroid, 18, 0.98462, 0.97579, 300.89, 0, 6794.488281
hypothyroid, 19, 0.97333, 0.98063, 93.79, 0, 3743.082031
hypothyroid, 20, 0.97846, 0.97843, 300.91, 0, 6785.445312
vehicle, 1, 0.90157, 0.92230, 300.36, 0, 3577.597656
vehicle, 2, 0.88583, 0.92568, 300.35, 0, 3575.238281
vehicle, 3, 0.90945, 0.93412, 300.34, 1, 3570.074219
vehicle, 4, 0.90551, 0.93412, 300.34, 1, 3571.867188
vehicle, 5, 0.90551, 0.92905, 300.34, 0, 3573.281250
vehicle, 6, 0.86614, 0.93243, 300.35, 0, 3580.332031
vehicle, 7, 0.91339, 0.92568, 300.36, 0, 3585.191406
vehicle, 8, 0.92126, 0.93581, 300.35, 1, 3575.035156
vehicle, 9, 0.87402, 0.92230, 300.34, 1, 3574.574219
vehicle, 10, 0.93701, 0.91554, 300.34, 0, 3576.816406
vehicle, 11, 0.92520, 0.95101, 301.00, 0, 6566.222656
vehicle, 12, 0.94094, 0.91385, 300.35, 0, 3571.187500
vehicle, 13, 0.88976, 0.93581, 300.35, 0, 3575.070312
vehicle, 14, 0.90157, 0.94257, 300.35, 1, 3578.425781
vehicle, 15, 0.95669, 0.93750, 301.00, 0, 6571.285156
vehicle, 16, 0.90157, 0.93074, 300.35, 0, 3574.601562
vehicle, 17, 0.92520, 0.92061, 300.35, 0, 3576.722656
vehicle, 18, 0.90945, 0.92736, 300.35, 0, 3574.484375
vehicle, 19, 0.87795, 0.92736, 300.34, 0, 3572.621094
vehicle, 20, 0.89370, 0.93412, 300.35, 0, 3576.695312
primary-tumor, 1, 0.86139, 0.85106, 300.48, 0, 4467.023438
primary-tumor, 2, 0.90099, 0.83404, 300.48, 0, 4469.910156
primary-tumor, 3, 0.77228, 0.86809, 300.47, 1, 4460.675781
primary-tumor, 4, 0.88119, 0.84255, 300.48, 0, 4478.109375
primary-tumor, 5, 0.85149, 0.85532, 300.48, 0, 4512.117188
primary-tumor, 6, 0.83168, 0.86383, 300.58, 0, 4916.453125
primary-tumor, 7, 0.89109, 0.85106, 300.48, 0, 4514.593750
primary-tumor, 8, 0.84158, 0.85957, 300.48, 0, 4485.914062
primary-tumor, 9, 0.82178, 0.86809, 300.51, 0, 4614.640625
primary-tumor, 10, 0.85149, 0.85532, 300.47, 0, 4466.628906
primary-tumor, 11, 0.82178, 0.86809, 300.55, 0, 4824.015625
primary-tumor, 12, 0.76238, 0.85532, 300.47, 0, 4461.484375
primary-tumor, 13, 0.89109, 0.83830, 300.48, 0, 4485.847656
primary-tumor, 14, 0.82178, 0.86809, 300.50, 0, 4569.457031
primary-tumor, 15, 0.83168, 0.86383, 300.49, 0, 4543.644531
primary-tumor, 16, 0.81188, 0.83404, 300.50, 0, 4587.679688
primary-tumor, 17, 0.84158, 0.85957, 300.53, 0, 4739.335938
primary-tumor, 18, 0.82178, 0.86809, 300.47, 0, 4469.289062
primary-tumor, 19, 0.82178, 0.88085, 300.48, 0, 4516.359375
primary-tumor, 20, 0.79208, 0.88085, 300.52, 0, 4651.187500
australian-credit, 1, 0.84694, 0.88403, 300.46, 0, 3880.003906
australian-credit, 2, 0.85204, 0.86871, 300.46, 0, 3871.750000
australian-credit, 3, 0.86224, 0.86433, 300.46, 0, 3877.097656
australian-credit, 4, 0.86735, 0.87309, 300.46, 0, 3872.894531
australian-credit, 5, 0.85204, 0.86652, 300.45, 0, 3872.179688
australian-credit, 6, 0.84694, 0.88184, 300.46, 0, 3880.304688
australian-credit, 7, 0.82143, 0.87965, 300.46, 0, 3878.468750
australian-credit, 8, 0.83673, 0.88621, 300.45, 0, 3874.832031
australian-credit, 9, 0.85204, 0.87090, 300.46, 0, 3878.230469
australian-credit, 10, 0.86224, 0.86871, 300.46, 0, 3875.250000
australian-credit, 11, 0.85204, 0.88403, 300.46, 0, 3874.820312
australian-credit, 12, 0.83163, 0.87746, 300.45, 0, 3872.007812
australian-credit, 13, 0.86735, 0.87309, 300.46, 0, 3872.921875
australian-credit, 14, 0.85204, 0.87309, 300.45, 0, 3873.070312
australian-credit, 15, 0.88265, 0.85558, 300.46, 0, 3876.886719
australian-credit, 16, 0.83163, 0.87965, 300.46, 0, 3875.167969
australian-credit, 17, 0.82143, 0.87965, 300.45, 0, 3868.363281
australian-credit, 18, 0.83163, 0.88403, 300.45, 0, 3873.753906
australian-credit, 19, 0.88265, 0.86652, 300.46, 0, 3871.769531
australian-credit, 20, 0.83163, 0.88621, 300.45, 0, 3873.886719
anneal, 1, 0.87705, 0.83275, 300.71, 0, 4240.984375
anneal, 2, 0.84836, 0.83451, 300.69, 0, 4197.851562
anneal, 3, 0.82787, 0.84507, 300.71, 0, 4245.667969
anneal, 4, 0.84836, 0.83627, 300.70, 0, 4205.824219
anneal, 5, 0.87295, 0.83275, 300.73, 0, 4240.457031
anneal, 6, 0.81967, 0.84683, 300.69, 0, 4187.800781
anneal, 7, 0.83607, 0.85035, 300.71, 0, 4232.675781
anneal, 8, 0.83197, 0.85035, 300.72, 0, 4239.996094
anneal, 9, 0.81557, 0.84859, 300.73, 0, 4236.269531
anneal, 10, 0.83197, 0.84331, 300.71, 0, 4211.312500
anneal, 11, 0.82377, 0.85563, 300.70, 0, 4235.289062
anneal, 12, 0.85246, 0.83451, 300.71, 0, 4238.042969
anneal, 13, 0.81967, 0.84859, 300.71, 0, 4189.121094
anneal, 14, 0.84426, 0.84331, 300.72, 0, 4237.082031
anneal, 15, 0.82377, 0.85563, 300.72, 0, 4215.722656
anneal, 16, 0.84016, 0.84859, 300.72, 0, 4241.562500
anneal, 17, 0.82377, 0.84683, 300.72, 0, 4220.988281
anneal, 18, 0.81557, 0.85739, 300.70, 0, 4220.675781
anneal, 19, 0.85656, 0.84155, 300.71, 0, 4231.863281
anneal, 20, 0.81967, 0.84683, 300.71, 1, 4229.851562
hepatitis, 1, 0.83333, 0.92632, 300.57, 0, 4208.738281
hepatitis, 2, 0.83333, 0.91579, 300.63, 0, 4439.476562
hepatitis, 3, 0.80952, 0.92632, 300.58, 0, 4224.320312
hepatitis, 4, 0.78571, 0.93684, 300.56, 0, 4215.785156
hepatitis, 5, 0.83333, 0.92632, 300.61, 1, 4312.015625
hepatitis, 6, 0.80952, 0.91579, 300.58, 0, 4218.152344
hepatitis, 7, 0.78571, 0.90526, 300.59, 0, 4213.304688
hepatitis, 8, 0.83333, 0.92632, 300.61, 0, 4393.859375
hepatitis, 9, 0.78571, 0.91579, 300.59, 0, 4224.179688
hepatitis, 10, 0.80952, 0.90526, 300.58, 0, 4214.812500
hepatitis, 11, 0.76190, 0.92632, 300.58, 0, 4216.902344
hepatitis, 12, 0.80952, 0.89474, 300.62, 0, 4321.070312
hepatitis, 13, 0.78571, 0.89474, 300.59, 0, 4216.917969
hepatitis, 14, 0.83333, 0.89474, 300.58, 1, 4213.292969
hepatitis, 15, 0.71429, 0.93684, 300.60, 1, 4273.750000
hepatitis, 16, 0.80952, 0.91579, 300.59, 0, 4216.894531
hepatitis, 17, 0.73810, 0.92632, 300.60, 0, 4281.136719
hepatitis, 18, 0.83333, 0.91579, 300.58, 0, 4219.730469
hepatitis, 19, 0.83333, 0.91579, 300.59, 0, 4220.550781
hepatitis, 20, 0.76190, 0.92632, 300.58, 0, 4278.460938
audiology, 1, 0.95385, 0.96689, 301.11, 1, 4488.871094
audiology, 2, 0.96923, 0.97351, 301.10, 0, 4458.726562
audiology, 3, 0.95385, 0.98013, 301.20, 1, 4599.890625
audiology, 4, 0.93846, 0.96689, 301.37, 1, 5497.761719
audiology, 5, 0.95385, 0.97351, 301.16, 0, 4508.414062
audiology, 6, 0.92308, 0.98013, 301.25, 1, 4633.355469
audiology, 7, 0.93846, 0.96689, 301.13, 1, 4474.386719
audiology, 8, 0.89231, 0.98013, 301.16, 1, 4516.203125
audiology, 9, 0.93846, 0.98013, 301.20, 0, 4516.367188
audiology, 10, 0.92308, 0.97351, 301.17, 0, 4549.093750
audiology, 11, 0.96923, 0.97351, 301.18, 0, 4560.613281
audiology, 12, 0.93846, 0.98013, 301.19, 0, 4555.757812
audiology, 13, 0.95385, 0.98013, 301.22, 1, 5272.917969
audiology, 14, 0.93846, 0.98675, 301.51, 1, 5703.480469
audiology, 15, 0.95385, 0.97351, 301.33, 0, 5346.664062
audiology, 16, 0.90769, 1.00000, 63.21, 1, 3747.589844
